phyname	dN	dNse	dS	dSse	dNdS	genea1	genea1mvld
Mvsl_MvDv_A1pair_4832.results.txt	2.46333	1.03030	47.64745	174.09660	0.0516991	MvSl-1064-A1-R4_MC05-1g06196	MvSlatifolia-1318-D-TG7-PbcR_C25g11703
Mvsl_MvDv_A1pair_4833.results.txt	1.32165	0.46264	82.79378	196.67200	0.0159632	MvSl-1064-A1-R4_MC05-1g06197	MvSlatifolia-1318-D-TG7-PbcR_C25g11704
Mvsl_MvDv_A1pair_4836.results.txt	0.81658	0.27824	1.72794	1.69673	0.472574	MvSl-1064-A1-R4_MC05-1g06202	MvSlatifolia-1318-D-TG7-PbcR_C25g11708
Mvsl_MvDv_A1pair_4837.results.txt	5.30183	11.24326	44.40860	129.79011	0.119387	MvSl-1064-A1-R4_MC05-1g06203	MvSlatifolia-1318-D-TG7-PbcR_C25g11709
Mvsl_MvDv_A1pair_4839.results.txt	0.74752	0.31748	48.76790	310.44371	0.0153281	MvSl-1064-A1-R4_MC05-1g06205	MvSlatifolia-1318-D-TG7-PbcR_C25g11711
Mvsl_MvDv_A1pair_4840.results.txt	3.41960	4.66002	51.27437	62.43685	0.0666922	MvSl-1064-A1-R4_MC05-1g06206	MvSlatifolia-1318-D-TG7-PbcR_C25g11712
Mvsl_MvDv_A1pair_4846.results.txt	24.38061	28.53755	1.34948	1.61913	18.0667	MvSl-1064-A1-R4_MC05-1g06218	MvSlatifolia-1318-D-TG7-PbcR_C28g11919
Mvsl_MvDv_A1pair_4847.results.txt	0.00000	0.00006	0.00001	0.00025	0	MvSl-1064-A1-R4_MC05-1g06219	MvSlatifolia-1318-D-TG7-PbcR_C28g11920
Mvsl_MvDv_A1pair_4848.results.txt	0.00000	0.00000	0.00002	0.00000	0	MvSl-1064-A1-R4_MC05-1g06220	MvSlatifolia-1318-D-TG7-PbcR_C28g11921
Mvsl_MvDv_A1pair_4850.results.txt	0.87816	0.26981	2.74109	2.57679	0.320369	MvSl-1064-A1-R4_MC05-1g06222	MvSlatifolia-1318-D-TG7-PbcR_C28g11923
Mvsl_MvDv_A1pair_4852.results.txt	1.98526	1.12238	24.97263	91.49444	0.0794974	MvSl-1064-A1-R4_MC05-1g06224	MvSlatifolia-1318-D-TG7-PbcR_C28g11925
Mvsl_MvDv_A1pair_4853.results.txt	0.00000	0.01990	0.00000	0.00020	0	MvSl-1064-A1-R4_MC05-1g06225	MvSlatifolia-1318-D-TG7-PbcR_C28g11926
Mvsl_MvDv_A1pair_4854.results.txt	6.17461	5.78876	36.29452	78.37670	0.170125	MvSl-1064-A1-R4_MC05-1g06226	MvSlatifolia-1318-D-TG7-PbcR_C28g11927
Mvsl_MvDv_A1pair_4855.results.txt	0.32525	0.16206	108.41322	473.13659	0.0030001	MvSl-1064-A1-R4_MC05-1g06227	MvSlatifolia-1318-D-TG7-PbcR_C28g11929
Mvsl_MvDv_A1pair_4856.results.txt	0.40651	0.28881	0.00411	0.03478	98.9075	MvSl-1064-A1-R4_MC05-1g06228	MvSlatifolia-1318-D-TG7-PbcR_C28g11930
Mvsl_MvDv_A1pair_4857.results.txt	1.06748	0.45388	2.02098	1.92939	0.528199	MvSl-1064-A1-R4_MC05-1g06229	MvSlatifolia-1318-D-TG7-PbcR_C28g11931
Mvsl_MvDv_A1pair_4858.results.txt	0.00000	0.00025	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-1g06230	MvSlatifolia-1318-D-TG7-PbcR_C28g11932
Mvsl_MvDv_A1pair_486.results.txt	0.00000	0.03267	0.00001	0.07757	0	MvSl-1064-A1-R4_A1g00639	MvSlatifolia-1318-D-TG7-PbcR_C03g02932
Mvsl_MvDv_A1pair_4860.results.txt	0.00000	820.34942	0.00003	5780.83259	0	MvSl-1064-A1-R4_MC05-1g06233	MvSlatifolia-1318-D-TG7-PbcR_C28g11934
Mvsl_MvDv_A1pair_4861.results.txt	1.19706	0.86687	124.49872	560.55750	0.00961504	MvSl-1064-A1-R4_MC05-1g06234	MvSlatifolia-1318-D-TG7-PbcR_C28g11935
Mvsl_MvDv_A1pair_4862.results.txt	0.49736	0.21336	74.96488	97.62521	0.00663457	MvSl-1064-A1-R4_MC05-1g06235	MvSlatifolia-1318-D-TG7-PbcR_C28g11936
Mvsl_MvDv_A1pair_4863.results.txt	1.16643	0.42247	1.44795	1.25786	0.805573	MvSl-1064-A1-R4_MC05-1g06236	MvSlatifolia-1318-D-TG7-PbcR_C28g11937
Mvsl_MvDv_A1pair_4864.results.txt	1.40215	0.79935	68.66843	184.07291	0.0204191	MvSl-1064-A1-R4_MC05-1g06237	MvSlatifolia-1318-D-TG7-PbcR_C28g11938
Mvsl_MvDv_A1pair_4868.results.txt	0.20034	0.10813	46.48109	314.64029	0.00431014	MvSl-1064-A1-R4_MC05-1g06241	MvSlatifolia-1318-D-TG7-PbcR_C28g11942
Mvsl_MvDv_A1pair_4869.results.txt	1.43646	0.56890	0.62529	0.46179	2.29727	MvSl-1064-A1-R4_MC05-1g06242	MvSlatifolia-1318-D-TG7-PbcR_C28g11943
Mvsl_MvDv_A1pair_4870.results.txt	0.63445	0.20458	17.00187	45.19564	0.0373165	MvSl-1064-A1-R4_MC05-1g06243	MvSlatifolia-1318-D-TG7-PbcR_C28g11944
Mvsl_MvDv_A1pair_4872.results.txt	0.52812	0.25886	11.59029	35.35598	0.0455657	MvSl-1064-A1-R4_MC05-1g06246	MvSlatifolia-1318-D-TG7-PbcR_C28g11947
Mvsl_MvDv_A1pair_4873.results.txt	1.44935	0.64146	67.98243	249.95415	0.0213195	MvSl-1064-A1-R4_MC05-1g06247	MvSlatifolia-1318-D-TG7-PbcR_C28g11948
Mvsl_MvDv_A1pair_4875.results.txt	1.64546	1.51907	52.83616	283.53924	0.0311427	MvSl-1064-A1-R4_MC05-1g06249	MvSlatifolia-1318-D-TG7-PbcR_C28g11950
Mvsl_MvDv_A1pair_4877.results.txt	0.64339	0.25937	60.59649	109.95549	0.0106176	MvSl-1064-A1-R4_MC05-1g06251	MvSlatifolia-1318-D-TG7-PbcR_C28g11952
Mvsl_MvDv_A1pair_4878.results.txt	24.31019	0.00000	0.28709	0.00000	84.6779	MvSl-1064-A1-R4_MC05-1g06253	MvSlatifolia-1318-D-TG7-PbcR_C28g11954
Mvsl_MvDv_A1pair_4879.results.txt	0.59373	0.31725	0.50721	0.58824	1.17058	MvSl-1064-A1-R4_MC05-1g06255	MvSlatifolia-1318-D-TG7-PbcR_C28g11956
Mvsl_MvDv_A1pair_4882.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-2g06307	MvSlatifolia-1318-D-TG7-PbcR_C11g08167
Mvsl_MvDv_A1pair_4883.results.txt	1.00530	0.23173	4.45200	2.55109	0.225809	MvSl-1064-A1-R4_MC05-2g06309	MvSlatifolia-1318-D-TG7-PbcR_C11g08165
Mvsl_MvDv_A1pair_4885.results.txt	1.77841	2.13858	0.53882	0.43763	3.30056	MvSl-1064-A1-R4_MC05-2g06311	MvSlatifolia-1318-D-TG7-PbcR_C11g08163
Mvsl_MvDv_A1pair_4886.results.txt	0.32926	0.18638	48.18711	331.55026	0.00683295	MvSl-1064-A1-R4_MC05-2g06312	MvSlatifolia-1318-D-TG7-PbcR_C11g08162
Mvsl_MvDv_A1pair_4891.results.txt	0.32075	0.28029	15.50934	43.73286	0.0206811	MvSl-1064-A1-R4_MC05-2g06320	MvSlatifolia-1318-D-TG7-PbcR_C11g08154
Mvsl_MvDv_A1pair_4892.results.txt	0.02241	0.02291	0.00023	0.00000	97.4344	MvSl-1064-A1-R4_MC05-2g06321	MvSlatifolia-1318-D-TG7-PbcR_C11g08153
Mvsl_MvDv_A1pair_4893.results.txt	0.00000	0.00009	0.00001	0.01492	0	MvSl-1064-A1-R4_MC05-2g06322	MvSlatifolia-1318-D-TG7-PbcR_C11g08152
Mvsl_MvDv_A1pair_4895.results.txt	24.45410	32.65441	1.53662	2.61552	15.9142	MvSl-1064-A1-R4_MC05-2g06324	MvSlatifolia-1318-D-TG7-PbcR_C11g08150
Mvsl_MvDv_A1pair_4896.results.txt	0.00000	0.00007	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-2g06325	MvSlatifolia-1318-D-TG7-PbcR_C11g08149
Mvsl_MvDv_A1pair_4897.results.txt	0.00000	0.09313	0.00000	0.00095	0	MvSl-1064-A1-R4_MC05-2g06326	MvSlatifolia-1318-D-TG7-PbcR_C11g08148
Mvsl_MvDv_A1pair_49.results.txt	0.00000	0.17748	0.00000	0.00181	0	MvSl-1064-A1-R4_A1g00055	MvSlatifolia-1318-D-TG7-PbcR_C03g03270
Mvsl_MvDv_A1pair_4901.results.txt	0.01966	0.01977	0.00020	0.00213	98.2995	MvSl-1064-A1-R4_MC05-2g06330	MvSlatifolia-1318-D-TG7-PbcR_C11g08144
Mvsl_MvDv_A1pair_4903.results.txt	22.05230	32.95095	1.44368	1.46048	15.2751	MvSl-1064-A1-R4_MC05-2g06333	MvSlatifolia-1318-D-TG7-PbcR_C11g08141
Mvsl_MvDv_A1pair_4905.results.txt	0.74843	0.26283	1.13928	0.76203	0.656932	MvSl-1064-A1-R4_MC05-2g06335	MvSlatifolia-1318-D-TG7-PbcR_C11g08139
Mvsl_MvDv_A1pair_4906.results.txt	1.68902	1.94794	58.63660	129.63491	0.0288049	MvSl-1064-A1-R4_MC05-2g06339	MvSlatifolia-1318-D-TG7-PbcR_C11g08136
Mvsl_MvDv_A1pair_4908.results.txt	0.00000	0.00007	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-2g06341	MvSlatifolia-1318-D-TG7-PbcR_C11g08134
Mvsl_MvDv_A1pair_491.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_A1g00644	MvSlatifolia-1318-D-TG7-PbcR_C03g02927
Mvsl_MvDv_A1pair_4911.results.txt	8.75967	7.04453	0.08848	1.13934	99.0017	MvSl-1064-A1-R4_MC05-2g06354	MvSlatifolia-1318-D-TG7-PbcR_C11g08128
Mvsl_MvDv_A1pair_4912.results.txt	1.74904	1.12496	102.94113	393.50895	0.0169907	MvSl-1064-A1-R4_MC05-2g06355	MvSlatifolia-1318-D-TG7-PbcR_C11g08127
Mvsl_MvDv_A1pair_4913.results.txt	17.83861	52.42185	10.84460	0.00000	1.64493	MvSl-1064-A1-R4_MC05-2g06356	MvSlatifolia-1318-D-TG7-PbcR_C11g08126
Mvsl_MvDv_A1pair_4914.results.txt	2.02985	1.02756	1.31754	1.23953	1.54064	MvSl-1064-A1-R4_MC05-2g06357	MvSlatifolia-1318-D-TG7-PbcR_C11g08125
Mvsl_MvDv_A1pair_4915.results.txt	5.24986	17.82208	6.23551	23.48822	0.84193	MvSl-1064-A1-R4_MC05-2g06358	MvSlatifolia-1318-D-TG7-PbcR_C11g08124
Mvsl_MvDv_A1pair_4917.results.txt	0.00000	0.00008	0.00002	0.00000	0	MvSl-1064-A1-R4_MC05-2g06360	MvSlatifolia-1318-D-TG7-PbcR_C11g08122
Mvsl_MvDv_A1pair_4918.results.txt	1.54775	0.89911	1.11960	0.82454	1.38241	MvSl-1064-A1-R4_MC05-2g06361	MvSlatifolia-1318-D-TG7-PbcR_C11g08121
Mvsl_MvDv_A1pair_492.results.txt	12.59088	60.42331	28.92721	135.49862	0.435261	MvSl-1064-A1-R4_A1g00645	MvSlatifolia-1318-D-TG7-PbcR_C03g02926
Mvsl_MvDv_A1pair_4920.results.txt	0.00000	0.00007	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-2g06363	MvSlatifolia-1318-D-TG7-PbcR_C11g08119
Mvsl_MvDv_A1pair_4921.results.txt	1.79261	1.10422	1.01772	1.00314	1.7614	MvSl-1064-A1-R4_MC05-2g06364	MvSlatifolia-1318-D-TG7-PbcR_C11g08118
Mvsl_MvDv_A1pair_4922.results.txt	0.38097	0.18322	3.34710	3.69695	0.113821	MvSl-1064-A1-R4_MC05-2g06366	MvSlatifolia-1318-D-TG7-PbcR_C11g08117
Mvsl_MvDv_A1pair_4924.results.txt	0.00000	0.00684	0.00001	0.01269	0	MvSl-1064-A1-R4_MC05-2g06370	MvSlatifolia-1318-D-TG7-PbcR_C11g08114
Mvsl_MvDv_A1pair_4925.results.txt	0.20050	0.15460	0.18687	0.18488	1.07294	MvSl-1064-A1-R4_MC05-2g06371	MvSlatifolia-1318-D-TG7-PbcR_C11g08113
Mvsl_MvDv_A1pair_4926.results.txt	2.08327	1.00889	1.36885	0.88350	1.52191	MvSl-1064-A1-R4_MC05-2g06373	MvSlatifolia-1318-D-TG7-PbcR_C11g08112
Mvsl_MvDv_A1pair_4928.results.txt	0.70562	0.35212	84.04222	363.17018	0.00839602	MvSl-1064-A1-R4_MC05-2g06375	MvSlatifolia-1318-D-TG7-PbcR_C11g08109
Mvsl_MvDv_A1pair_4929.results.txt	0.00000	0.00005	0.00001	0.00304	0	MvSl-1064-A1-R4_MC05-2g06376	MvSlatifolia-1318-D-TG7-PbcR_C11g08108
Mvsl_MvDv_A1pair_493.results.txt	0.00001	0.00032	0.00000	0.00000	10000	MvSl-1064-A1-R4_A1g00646	MvSlatifolia-1318-D-TG7-PbcR_C03g02925
Mvsl_MvDv_A1pair_4930.results.txt	0.00005	0.00000	0.05249	0.00992	0.000952562	MvSl-1064-A1-R4_MC05-2g06377	MvSlatifolia-1318-D-TG7-PbcR_C11g08107
Mvsl_MvDv_A1pair_4931.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-2g06378	MvSlatifolia-1318-D-TG7-PbcR_C11g08106
Mvsl_MvDv_A1pair_4932.results.txt	1.29306	0.70793	0.86854	0.99398	1.48877	MvSl-1064-A1-R4_MC05-2g06379	MvSlatifolia-1318-D-TG7-PbcR_C11g08105
Mvsl_MvDv_A1pair_4933.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-2g06380	MvSlatifolia-1318-D-TG7-PbcR_C11g08104
Mvsl_MvDv_A1pair_4934.results.txt	1.40436	0.55832	14.30633	39.90642	0.0981635	MvSl-1064-A1-R4_MC05-2g06381	MvSlatifolia-1318-D-TG7-PbcR_C11g08103
Mvsl_MvDv_A1pair_4935.results.txt	1.11459	0.50880	3.15920	4.06138	0.352808	MvSl-1064-A1-R4_MC05-2g06382	MvSlatifolia-1318-D-TG7-PbcR_C11g08102
Mvsl_MvDv_A1pair_4938.results.txt	0.91219	0.29566	1.46783	1.09465	0.621455	MvSl-1064-A1-R4_MC05-2g06385	MvSlatifolia-1318-D-TG7-PbcR_C11g08098
Mvsl_MvDv_A1pair_494.results.txt	4.03885	3.97097	2.13204	3.25991	1.89436	MvSl-1064-A1-R4_A1g00647	MvSlatifolia-1318-D-TG7-PbcR_C03g02924
Mvsl_MvDv_A1pair_4942.results.txt	25.33701	47.50220	0.25593	0.31181	98.9998	MvSl-1064-A1-R4_MC05-2g06389	MvSlatifolia-1318-D-TG7-PbcR_C11g08094
Mvsl_MvDv_A1pair_4943.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-2g06390	MvSlatifolia-1318-D-TG7-PbcR_C11g08093
Mvsl_MvDv_A1pair_4944.results.txt	23.37710	51.35335	0.28387	0.45336	82.3514	MvSl-1064-A1-R4_MC05-2g06391	MvSlatifolia-1318-D-TG7-PbcR_C11g08092
Mvsl_MvDv_A1pair_4945.results.txt	1.00072	0.49071	7.70472	12.26070	0.129884	MvSl-1064-A1-R4_MC05-2g06392	MvSlatifolia-1318-D-TG7-PbcR_C11g08091
Mvsl_MvDv_A1pair_4946.results.txt	7.93378	44.98786	11.36047	97.74211	0.698367	MvSl-1064-A1-R4_MC05-2g06394	MvSlatifolia-1318-D-TG7-PbcR_C11g08089
Mvsl_MvDv_A1pair_4948.results.txt	0.99424	0.54204	0.71183	0.64525	1.39674	MvSl-1064-A1-R4_MC05-2g06396	MvSlatifolia-1318-D-TG7-PbcR_C11g08087
Mvsl_MvDv_A1pair_4949.results.txt	0.00000	0.00003	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-2g06397	MvSlatifolia-1318-D-TG7-PbcR_C11g08086
Mvsl_MvDv_A1pair_495.results.txt	23.61060	73.53462	0.23849	0.32197	99.0004	MvSl-1064-A1-R4_A1g00648	MvSlatifolia-1318-D-TG7-PbcR_C03g02923
Mvsl_MvDv_A1pair_4950.results.txt	13.99771	76.63660	27.24360	238.52136	0.513798	MvSl-1064-A1-R4_MC05-2g06399	MvSlatifolia-1318-D-TG7-PbcR_C11g08085
Mvsl_MvDv_A1pair_4951.results.txt	4.89603	12.98877	12.75548	30.89401	0.383837	MvSl-1064-A1-R4_MC05-2g06400	MvSlatifolia-1318-D-TG7-PbcR_C11g08084
Mvsl_MvDv_A1pair_4952.results.txt	0.70428	0.23994	85.94161	478.75845	0.00819487	MvSl-1064-A1-R4_MC05-2g06401	MvSlatifolia-1318-D-TG7-PbcR_C11g08083
Mvsl_MvDv_A1pair_4954.results.txt	3.66411	0.00000	48.49438	0.00000	0.0755574	MvSl-1064-A1-R4_MC05-2g06403	MvSlatifolia-1318-D-TG7-PbcR_C11g08081
Mvsl_MvDv_A1pair_4957.results.txt	1.73039	1.23285	0.52599	0.47345	3.28978	MvSl-1064-A1-R4_MC05-2g06408	MvSlatifolia-1318-D-TG7-PbcR_C11g08076
Mvsl_MvDv_A1pair_4958.results.txt	0.90482	0.29576	1.18489	0.87227	0.763632	MvSl-1064-A1-R4_MC05-2g06409	MvSlatifolia-1318-D-TG7-PbcR_C11g08075
Mvsl_MvDv_A1pair_4965.results.txt	2.98160	3.27358	0.16461	1.18881	18.1131	MvSl-1064-A1-R4_MC05-2g06416	MvSlatifolia-1318-D-TG7-PbcR_C11g08068
Mvsl_MvDv_A1pair_4966.results.txt	0.89653	0.31245	6.13404	5.63271	0.146157	MvSl-1064-A1-R4_MC05-2g06417	MvSlatifolia-1318-D-TG7-PbcR_C11g08067
Mvsl_MvDv_A1pair_4967.results.txt	1.03148	0.60176	0.75565	0.71855	1.36502	MvSl-1064-A1-R4_MC05-2g06418	MvSlatifolia-1318-D-TG7-PbcR_C11g08066
Mvsl_MvDv_A1pair_4969.results.txt	11.39680	0.00000	30.98392	306.30539	0.36783	MvSl-1064-A1-R4_MC05-2g06420	MvSlatifolia-1318-D-TG7-PbcR_C11g08064
Mvsl_MvDv_A1pair_4974.results.txt	31.21744	39.12465	0.33868	0.37113	92.1739	MvSl-1064-A1-R4_MC05-2g06426	MvSlatifolia-1318-D-TG7-PbcR_C11g08058
Mvsl_MvDv_A1pair_4975.results.txt	0.59686	0.26710	45.37208	492.00397	0.0131548	MvSl-1064-A1-R4_MC05-2g06427	MvSlatifolia-1318-D-TG7-PbcR_C11g08057
Mvsl_MvDv_A1pair_4977.results.txt	0.02181	0.02194	0.00022	0.00216	99.1359	MvSl-1064-A1-R4_MC05-2g06429	MvSlatifolia-1318-D-TG7-PbcR_C11g08055
Mvsl_MvDv_A1pair_4982.results.txt	8.34363	8.96948	0.08428	0.15342	98.9989	MvSl-1064-A1-R4_MC05-2g06434	MvSlatifolia-1318-D-TG7-PbcR_C11g08049
Mvsl_MvDv_A1pair_4983.results.txt	0.67115	0.24086	12.74488	31.47977	0.0526604	MvSl-1064-A1-R4_MC05-2g06435	MvSlatifolia-1318-D-TG7-PbcR_C11g08048
Mvsl_MvDv_A1pair_4984.results.txt	15.74576	4.37075	0.15905	0.00000	98.9988	MvSl-1064-A1-R4_MC05-2g06436	MvSlatifolia-1318-D-TG7-PbcR_C11g08047
Mvsl_MvDv_A1pair_4986.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC05-2g06438	MvSlatifolia-1318-D-TG7-PbcR_C11g08045
Mvsl_MvDv_A1pair_4988.results.txt	2.53628	1.78358	62.86725	215.61646	0.0403434	MvSl-1064-A1-R4_MC05-2g06440	MvSlatifolia-1318-D-TG7-PbcR_C11g08043
Mvsl_MvDv_A1pair_4990.results.txt	0.77757	0.34543	57.75819	625.66553	0.0134625	MvSl-1064-A1-R4_MC05-2g06443	MvSlatifolia-1318-D-TG7-PbcR_C11g08040
Mvsl_MvDv_A1pair_4992.results.txt	0.76299	0.41393	59.35851	482.77610	0.0128539	MvSl-1064-A1-R4_MC05-2g06445	MvSlatifolia-1318-D-TG7-PbcR_C11g08038
Mvsl_MvDv_A1pair_4993.results.txt	2.40384	2.09064	5.41241	8.03802	0.444135	MvSl-1064-A1-R4_MC05-2g06446	MvSlatifolia-1318-D-TG7-PbcR_C11g08037
Mvsl_MvDv_A1pair_4995.results.txt	0.84831	0.36688	1.24207	1.41689	0.682981	MvSl-1064-A1-R4_MC05-2g06448	MvSlatifolia-1318-D-TG7-PbcR_C11g08035
Mvsl_MvDv_A1pair_4996.results.txt	0.90741	0.33308	1.82317	1.97461	0.49771	MvSl-1064-A1-R4_MC05-2g06449	MvSlatifolia-1318-D-TG7-PbcR_C11g08033
Mvsl_MvDv_A1pair_50.results.txt	17.02890	153.93038	14.98170	170.18732	1.13665	MvSl-1064-A1-R4_A1g00056	MvSlatifolia-1318-D-TG7-PbcR_C03g03269
Mvsl_MvDv_A1pair_5000.results.txt	0.83097	0.70735	71.12915	197.58527	0.0116826	MvSl-1064-A1-R4_MC05-2g06453	MvSlatifolia-1318-D-TG7-PbcR_C11g08029
Mvsl_MvDv_A1pair_5001.results.txt	0.89068	0.38078	3.18739	2.52558	0.279439	MvSl-1064-A1-R4_MC05-2g06454	MvSlatifolia-1318-D-TG7-PbcR_C11g08028
Mvsl_MvDv_A1pair_5003.results.txt	0.74982	0.59467	0.79640	0.70074	0.941512	MvSl-1064-A1-R4_MC05-2g06458	MvSlatifolia-1318-D-TG7-PbcR_C11g08024
Mvsl_MvDv_A1pair_5005.results.txt	0.00000	0.00009	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-2g06461	MvSlatifolia-1318-D-TG7-PbcR_C11g08021
Mvsl_MvDv_A1pair_5006.results.txt	1.12353	0.47181	3.40508	4.49826	0.329957	MvSl-1064-A1-R4_MC05-2g06462	MvSlatifolia-1318-D-TG7-PbcR_C11g08020
Mvsl_MvDv_A1pair_5008.results.txt	17.10354	40.41430	15.54290	0.00000	1.10041	MvSl-1064-A1-R4_MC05-2g06464	MvSlatifolia-1318-D-TG7-PbcR_C11g08018
Mvsl_MvDv_A1pair_501.results.txt	1.38165	0.66149	1.24249	1.21084	1.112	MvSl-1064-A1-R4_A1g00656	MvSlatifolia-1318-D-TG7-PbcR_C03g02913
Mvsl_MvDv_A1pair_5010.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC05-2g06466	MvSlatifolia-1318-D-TG7-PbcR_C11g08016
Mvsl_MvDv_A1pair_5011.results.txt	0.05485	0.09721	55.07207	2117.89844	0.000995968	MvSl-1064-A1-R4_MC05-2g06467	MvSlatifolia-1318-D-TG7-PbcR_C11g08015
Mvsl_MvDv_A1pair_5012.results.txt	2.09792	0.94672	4.04624	2.32685	0.518486	MvSl-1064-A1-R4_MC05-2g06468	MvSlatifolia-1318-D-TG7-PbcR_C11g08014
Mvsl_MvDv_A1pair_5014.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC05-2g06470	MvSlatifolia-1318-D-TG7-PbcR_C11g08012
Mvsl_MvDv_A1pair_5015.results.txt	1.06949	0.46325	68.19786	311.64387	0.0156822	MvSl-1064-A1-R4_MC05-2g06471	MvSlatifolia-1318-D-TG7-PbcR_C11g08011
Mvsl_MvDv_A1pair_5016.results.txt	0.46011	0.20173	2.50831	3.85270	0.183434	MvSl-1064-A1-R4_MC05-2g06472	MvSlatifolia-1318-D-TG7-PbcR_C11g08010
Mvsl_MvDv_A1pair_5017.results.txt	2.25529	1.54833	6.80177	11.89581	0.331574	MvSl-1064-A1-R4_MC05-2g06473	MvSlatifolia-1318-D-TG7-PbcR_C11g08009
Mvsl_MvDv_A1pair_5018.results.txt	0.01843	0.01887	0.00019	0.00000	96.9995	MvSl-1064-A1-R4_MC05-2g06474	MvSlatifolia-1318-D-TG7-PbcR_C11g08008
Mvsl_MvDv_A1pair_5019.results.txt	0.96836	0.47367	55.75150	179.63150	0.0173692	MvSl-1064-A1-R4_MC05-2g06475	MvSlatifolia-1318-D-TG7-PbcR_C11g08007
Mvsl_MvDv_A1pair_502.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_A1g00659	MvSlatifolia-1318-D-TG7-PbcR_C03g02912
Mvsl_MvDv_A1pair_5021.results.txt	0.66438	0.21882	20.65372	68.61796	0.0321676	MvSl-1064-A1-R4_MC05-2g06477	MvSlatifolia-1318-D-TG7-PbcR_C11g08005
Mvsl_MvDv_A1pair_5022.results.txt	1.04516	0.48309	18.52686	65.26262	0.0564132	MvSl-1064-A1-R4_MC05-2g06478	MvSlatifolia-1318-D-TG7-PbcR_C11g08004
Mvsl_MvDv_A1pair_5023.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC05-2g06479	MvSlatifolia-1318-D-TG7-PbcR_C11g08003
Mvsl_MvDv_A1pair_5024.results.txt	1.06548	0.43379	72.44697	309.29548	0.014707	MvSl-1064-A1-R4_MC05-2g06480	MvSlatifolia-1318-D-TG7-PbcR_C11g08002
Mvsl_MvDv_A1pair_5025.results.txt	0.00000	0.00008	0.00001	0.01213	0	MvSl-1064-A1-R4_MC05-2g06481	MvSlatifolia-1318-D-TG7-PbcR_C11g08001
Mvsl_MvDv_A1pair_5027.results.txt	0.00000	0.00007	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-2g06484	MvSlatifolia-1318-D-TG7-PbcR_C11g07998
Mvsl_MvDv_A1pair_5028.results.txt	2.07599	0.95333	0.02097	0.10603	98.9981	MvSl-1064-A1-R4_MC05-2g06485	MvSlatifolia-1318-D-TG7-PbcR_C11g07997
Mvsl_MvDv_A1pair_5029.results.txt	1.78632	0.73780	39.68040	80.38220	0.0450177	MvSl-1064-A1-R4_MC05-3g06505	MvSlatifolia-1318-D-TG7-PbcR_C11g07988
Mvsl_MvDv_A1pair_503.results.txt	1.19002	0.64788	1.63556	1.47851	0.727592	MvSl-1064-A1-R4_A1g00660	MvSlatifolia-1318-D-TG7-PbcR_C03g02911
Mvsl_MvDv_A1pair_5030.results.txt	1.28673	0.86629	42.85123	167.60995	0.0300278	MvSl-1064-A1-R4_MC05-3g06506	MvSlatifolia-1318-D-TG7-PbcR_C11g07987
Mvsl_MvDv_A1pair_5031.results.txt	0.00000	0.00010	0.00001	0.00000	0	MvSl-1064-A1-R4_MC05-3g06507	MvSlatifolia-1318-D-TG7-PbcR_C11g07986
Mvsl_MvDv_A1pair_5032.results.txt	2.01790	5.11064	2.52201	4.97486	0.800116	MvSl-1064-A1-R4_MC05-3g06508	MvSlatifolia-1318-D-TG7-PbcR_C11g07985
Mvsl_MvDv_A1pair_5033.results.txt	0.93870	0.34669	82.11799	241.13095	0.0114311	MvSl-1064-A1-R4_MC05-3g06509	MvSlatifolia-1318-D-TG7-PbcR_C11g07984
Mvsl_MvDv_A1pair_5034.results.txt	0.00000	0.00009	0.00001	0.01866	0	MvSl-1064-A1-R4_MC05-3g06510	MvSlatifolia-1318-D-TG7-PbcR_C11g07983
Mvsl_MvDv_A1pair_5036.results.txt	3.16507	3.13305	0.03197	0.21019	99.0012	MvSl-1064-A1-R4_MC05-3g06512	MvSlatifolia-1318-D-TG7-PbcR_C11g07981
Mvsl_MvDv_A1pair_5037.results.txt	0.02318	0.02381	0.00023	0.00285	100.782	MvSl-1064-A1-R4_MC05-3g06513	MvSlatifolia-1318-D-TG7-PbcR_C11g07980
