gene	rich1	rich2
MvSl-1064-A1-R4_MC09-2g09337	1061	1906
MvSl-1064-A1-R4_MC09-2g09338	309	508
MvSl-1064-A1-R4_MC09-2g09339	682	775
MvSl-1064-A1-R4_MC09-2g09340	1943	3425
MvSl-1064-A1-R4_MC09-2g09341	2032	3484
MvSl-1064-A1-R4_MC09-2g09342	2059	2328
MvSl-1064-A1-R4_MC09-2g09343	148	130
MvSl-1064-A1-R4_MC09-2g09344	2054	1331
MvSl-1064-A1-R4_MC09-2g09345	3	0
MvSl-1064-A1-R4_MC09-2g09346	1050	1758
MvSl-1064-A1-R4_MC09-2g09347	1809	3131
MvSl-1064-A1-R4_MC09-2g09348	2074	2869
MvSl-1064-A1-R4_MC09-2g09349	461	482
MvSl-1064-A1-R4_MC09-2g09350	1500	2114
MvSl-1064-A1-R4_MC09-2g09351	433	644
MvSl-1064-A1-R4_MC09-2g09352	837	1227
MvSl-1064-A1-R4_MC09-2g09353	1344	1789
MvSl-1064-A1-R4_MC09-2g09354	1419	2800
MvSl-1064-A1-R4_MC09-2g09355	2565	4233
MvSl-1064-A1-R4_MC09-2g09356	4645	6139
MvSl-1064-A1-R4_MC09-2g09357	420	687
MvSl-1064-A1-R4_MC09-2g09358	904	1437
MvSl-1064-A1-R4_MC09-2g09359	1354	1885
MvSl-1064-A1-R4_MC09-2g09360	3	6
MvSl-1064-A1-R4_MC09-2g09361	41	19
MvSl-1064-A1-R4_MC09-2g09362	306	473
MvSl-1064-A1-R4_MC09-2g09363	591	924
MvSl-1064-A1-R4_MC09-2g09364	2103	2104
MvSl-1064-A1-R4_MC09-2g09365	4478	8321
MvSl-1064-A1-R4_MC09-2g09366	8117	9242
MvSl-1064-A1-R4_MC09-2g09367	808	916
MvSl-1064-A1-R4_MC09-2g09368	1099	1559
MvSl-1064-A1-R4_MC09-2g09369	953	1588
MvSl-1064-A1-R4_MC09-2g09370	3488	5482
MvSl-1064-A1-R4_MC09-2g09371	1169	1451
MvSl-1064-A1-R4_MC09-2g09372	5	1
MvSl-1064-A1-R4_MC09-2g09373	1	6
MvSl-1064-A1-R4_MC09-2g09374	685	1125
MvSl-1064-A1-R4_MC09-2g09375	790	839
MvSl-1064-A1-R4_MC09-2g09376	1591	2338
MvSl-1064-A1-R4_MC09-2g09377	2517	3852
MvSl-1064-A1-R4_MC09-2g09378	1011	1373
MvSl-1064-A1-R4_MC09-2g09379	0	0
MvSl-1064-A1-R4_MC09-2g09380	4	4
MvSl-1064-A1-R4_MC09-2g09381	396	697
MvSl-1064-A1-R4_MC09-2g09382	1461	2585
MvSl-1064-A1-R4_MC09-2g09383	1757	3334
MvSl-1064-A1-R4_MC09-2g09384	1754.3	2324.97
MvSl-1064-A1-R4_MC09-2g09385	1323	1731
MvSl-1064-A1-R4_MC09-2g09386	570	675
MvSl-1064-A1-R4_MC09-2g09387	1035	1058
MvSl-1064-A1-R4_MC09-2g09388	2573	3930
MvSl-1064-A1-R4_MC09-2g09389	4240	6468
MvSl-1064-A1-R4_MC09-2g09390	2098	2940
MvSl-1064-A1-R4_MC09-2g09391	9795	18201
MvSl-1064-A1-R4_MC09-2g09392	4933	7961
MvSl-1064-A1-R4_MC09-2g09393	4771	11509
MvSl-1064-A1-R4_MC09-2g09394	6	9
MvSl-1064-A1-R4_MC09-2g09395	523	645
MvSl-1064-A1-R4_MC09-2g09396	1891	2163
MvSl-1064-A1-R4_MC09-2g09397	2650	3151
MvSl-1064-A1-R4_MC09-2g09398	2697	4543
MvSl-1064-A1-R4_MC09-2g09399	15540	23885
MvSl-1064-A1-R4_MC09-2g09400	369	419
MvSl-1064-A1-R4_MC09-2g09401	76.7527	93.4592
MvSl-1064-A1-R4_MC09-2g09402	1001	1052
MvSl-1064-A1-R4_MC09-2g09403	3004	5517
MvSl-1064-A1-R4_MC09-2g09404	3472	5460
MvSl-1064-A1-R4_MC09-2g09405	191	295
MvSl-1064-A1-R4_MC09-2g09406	4903	3036
MvSl-1064-A1-R4_MC09-2g09407	3010	2893
MvSl-1064-A1-R4_MC09-2g09408	737	918
MvSl-1064-A1-R4_MC09-2g09409	571	794
MvSl-1064-A1-R4_MC09-2g09410	1915	2208
MvSl-1064-A1-R4_MC09-2g09411	2027	2118
MvSl-1064-A1-R4_MC09-2g09412	1615	1751
MvSl-1064-A1-R4_MC09-2g09413	871	1477
MvSl-1064-A1-R4_MC09-2g09414	781	1446
MvSl-1064-A1-R4_MC09-2g09415	513	789
MvSl-1064-A1-R4_MC09-2g09416	608	1004
MvSl-1064-A1-R4_MC09-2g09417	1589	1506
MvSl-1064-A1-R4_MC09-2g09418	1238	2406
MvSl-1064-A1-R4_MC09-2g09419	756	1025
MvSl-1064-A1-R4_MC09-2g09420	46683	51210
MvSl-1064-A1-R4_MC09-2g09421	1142	934
MvSl-1064-A1-R4_MC09-2g09422	1086	1647
MvSl-1064-A1-R4_MC09-2g09423	7570	10598
MvSl-1064-A1-R4_MC09-2g09424	678	534
MvSl-1064-A1-R4_MC09-2g09425	17	6
MvSl-1064-A1-R4_MC09-2g09426	599	512
MvSl-1064-A1-R4_MC09-2g09427	1278	1762
MvSl-1064-A1-R4_MC09-2g09428	647	727
MvSl-1064-A1-R4_MC09-2g09429	1917	2880
MvSl-1064-A1-R4_MC09-2g09430	632	1026
MvSl-1064-A1-R4_MC09-2g09431	1695	2206
MvSl-1064-A1-R4_MC09-2g09432	6991	11565
MvSl-1064-A1-R4_MC09-2g09433	3661	4120
MvSl-1064-A1-R4_MC09-2g09434	2829.53	2503.48
MvSl-1064-A1-R4_MC09-2g09435	475	454
MvSl-1064-A1-R4_MC09-2g09436	146	139
MvSl-1064-A1-R4_MC09-2g09437	242	215
MvSl-1064-A1-R4_MC09-2g09438	212	192
MvSl-1064-A1-R4_MC09-2g09439	2144	2635
MvSl-1064-A1-R4_MC09-2g09440	810	783
MvSl-1064-A1-R4_MC09-2g09441	522	693
MvSl-1064-A1-R4_MC09-2g09442	220	285
MvSl-1064-A1-R4_MC09-2g09443	822.69	1309.86
MvSl-1064-A1-R4_MC09-2g09444	2015	3743
MvSl-1064-A1-R4_MC09-2g09445	81	153
MvSl-1064-A1-R4_MC09-2g09446	2612	5956
MvSl-1064-A1-R4_MC09-2g09447	3641	6051
MvSl-1064-A1-R4_MC09-2g09448	1121	1873
MvSl-1064-A1-R4_MC09-2g09449	2675	4360
MvSl-1064-A1-R4_MC09-2g09450	1423	2414
MvSl-1064-A1-R4_MC09-2g09451	1	2
MvSl-1064-A1-R4_MC09-2g09452	1	0
MvSl-1064-A1-R4_MC09-2g09453	1	0
MvSl-1064-A1-R4_MC09-2g09454	2623	3777
MvSl-1064-A1-R4_MC09-2g09455	10	10
MvSl-1064-A1-R4_MC09-2g09456	1206	1456
MvSl-1064-A1-R4_MC09-2g09457	756	1144
MvSl-1064-A1-R4_MC09-2g09458	530	751
MvSl-1064-A1-R4_MC09-2g09459	2953	5677
MvSl-1064-A1-R4_MC09-2g09460	1309	2607
MvSl-1064-A1-R4_MC09-2g09461	802	1398
MvSl-1064-A1-R4_MC09-2g09462	264	273
MvSl-1064-A1-R4_MC09-2g09463	1311	1585
MvSl-1064-A1-R4_MC09-2g09464	393	565
MvSl-1064-A1-R4_MC09-2g09465	505	404
MvSl-1064-A1-R4_MC09-2g09466	109.289	201.862
MvSl-1064-A1-R4_MC09-2g09467	6	9
MvSl-1064-A1-R4_MC09-2g09468	157	276
MvSl-1064-A1-R4_MC09-2g09469	1038	1420
MvSl-1064-A1-R4_MC09-2g09470	680	784
MvSl-1064-A1-R4_MC09-2g09471	1157	1720
MvSl-1064-A1-R4_MC09-2g09472	810	903
MvSl-1064-A1-R4_MC09-2g09473	275	342
MvSl-1064-A1-R4_MC09-2g09474	1969	2389
MvSl-1064-A1-R4_MC09-2g09475	0	0
MvSl-1064-A1-R4_MC09-2g09476	21	12
MvSl-1064-A1-R4_MC09-2g09477	13	17
MvSl-1064-A1-R4_MC09-2g09478	103.599	78.1098
MvSl-1064-A1-R4_MC09-2g09479	497.904	351.874
MvSl-1064-A1-R4_MC09-2g09480	2	0
MvSl-1064-A1-R4_MC09-2g09481	5.01238	7.04687
MvSl-1064-A1-R4_MC09-2g09482	634.096	59.1263
MvSl-1064-A1-R4_MC09-2g09483	2832	4701
MvSl-1064-A1-R4_MC09-2g09484	5580	9631
MvSl-1064-A1-R4_MC09-2g09485	446	85
MvSl-1064-A1-R4_MC09-2g09486	33	12
MvSl-1064-A1-R4_MC09-2g09487	38	20
MvSl-1064-A1-R4_MC09-2g09488	360	202
MvSl-1064-A1-R4_MC09-2g09489	8	7
MvSl-1064-A1-R4_MC09-2g09490	10	5
MvSl-1064-A1-R4_MC09-2g09491	34	39
MvSl-1064-A1-R4_MC09-2g09492	459	720
MvSl-1064-A1-R4_MC09-2g09493	3024	5317
MvSl-1064-A1-R4_MC09-2g09494	375	334
MvSl-1064-A1-R4_MC09-2g09495	114	79
MvSl-1064-A1-R4_MC09-2g09496	1380	1967
MvSl-1064-A1-R4_MC09-2g09497	5563	6201
MvSl-1064-A1-R4_MC09-2g09498	1117.43	1218.91
MvSl-1064-A1-R4_MC09-2g09499	3	0
MvSl-1064-A1-R4_MC09-2g09500	126	107
MvSl-1064-A1-R4_MC09-2g09501	3533	3732
MvSl-1064-A1-R4_MC09-2g09502	1508	1712
MvSl-1064-A1-R4_MC09-2g09503	877	1215
MvSl-1064-A1-R4_MC09-2g09504	13	5
MvSl-1064-A1-R4_MC09-2g09505	8	3
MvSl-1064-A1-R4_MC09-2g09506	68	54
MvSl-1064-A1-R4_MC09-2g09507	30	27
MvSl-1064-A1-R4_MC09-2g09508	1992	2650
MvSl-1064-A1-R4_MC09-2g09509	3594	4726
MvSl-1064-A1-R4_MC09-2g09510	2386	2645
MvSl-1064-A1-R4_MC09-2g09511	2038	2697
MvSl-1064-A1-R4_MC09-2g09512	10567	8917
MvSl-1064-A1-R4_MC09-2g09513	2361	3000
MvSl-1064-A1-R4_MC09-2g09514	1935	4556
MvSl-1064-A1-R4_MC09-2g09515	1618	2780
MvSl-1064-A1-R4_MC09-2g09516	604	1091
MvSl-1064-A1-R4_MC09-2g09517	1138	1800
MvSl-1064-A1-R4_MC09-2g09518	1377	1979
MvSl-1064-A1-R4_MC09-2g09519	994	826
MvSl-1064-A1-R4_MC09-2g09520	671.481	817.888
MvSl-1064-A1-R4_MC09-2g09521	25525	55081
MvSl-1064-A1-R4_MC09-2g09522	4791	10709
MvSl-1064-A1-R4_MC09-2g09523	6	16
MvSl-1064-A1-R4_MC09-2g09524	572	884
MvSl-1064-A1-R4_MC09-2g09525	589	822
MvSl-1064-A1-R4_MC09-2g09526	118	413
MvSl-1064-A1-R4_MC09-2g09527	1165	2102
MvSl-1064-A1-R4_MC09-2g09528	1407	1913
MvSl-1064-A1-R4_MC09-2g09529	873	1341
MvSl-1064-A1-R4_MC09-2g09530	2298	2770
MvSl-1064-A1-R4_MC09-2g09531	1070.07	1330.24
MvSl-1064-A1-R4_MC09-2g09532	396	503
MvSl-1064-A1-R4_MC09-2g09533	598	1077
MvSl-1064-A1-R4_MC09-2g09534	615	683
MvSl-1064-A1-R4_MC09-2g09535	24	16
MvSl-1064-A1-R4_MC09-2g09536	16.4833	4.10365
MvSl-1064-A1-R4_MC09-2g09537	36.7465	24.5313
MvSl-1064-A1-R4_MC09-2g09538	180.634	233.811
MvSl-1064-A1-R4_MC09-2g09539	628.778	729.85
MvSl-1064-A1-R4_MC09-2g09540	3523.78	4901.74
MvSl-1064-A1-R4_MC09-2g09541	934.233	1003.76
MvSl-1064-A1-R4_MC09-2g09542	972.055	1159.8
MvSl-1064-A1-R4_MC09-2g09543	120.744	95.7838
MvSl-1064-A1-R4_MC09-2g09544	221.213	176.321
MvSl-1064-A1-R4_MC09-2g09545	552.785	641.483
MvSl-1064-A1-R4_MC09-2g09546	163	173
MvSl-1064-A1-R4_MC09-2g09547	675	1124
MvSl-1064-A1-R4_MC09-2g09548	43	54
MvSl-1064-A1-R4_MC09-2g09549	221	334
MvSl-1064-A1-R4_MC09-2g09550	602	857
MvSl-1064-A1-R4_MC09-2g09551	3058	4523
MvSl-1064-A1-R4_MC09-2g09552	773	944
MvSl-1064-A1-R4_MC09-2g09553	3543	5259
MvSl-1064-A1-R4_MC09-2g09554	985	2076
MvSl-1064-A1-R4_MC09-2g09555	170	185
MvSl-1064-A1-R4_MC09-2g09556	1060	2048
MvSl-1064-A1-R4_MC09-2g09557	2943	4090
MvSl-1064-A1-R4_MC09-2g09558	3493	5186
MvSl-1064-A1-R4_MC09-2g09559	884	1035
MvSl-1064-A1-R4_MC09-2g09560	2921	4139
MvSl-1064-A1-R4_MC09-2g09561	562	561
MvSl-1064-A1-R4_MC09-2g09562	2755	4939
MvSl-1064-A1-R4_MC09-2g09563	469	636
MvSl-1064-A1-R4_MC09-2g09564	4491	7462
MvSl-1064-A1-R4_MC09-2g09565	530.71	333.67
MvSl-1064-A1-R4_MC09-2g09566	9.32887	14.6169
MvSl-1064-A1-R4_MC09-2g09567	789.668	598.715
MvSl-1064-A1-R4_MC09-2g09568	0	0
MvSl-1064-A1-R4_MC09-2g09569	501.204	527.993
MvSl-1064-A1-R4_MC09-2g09570	1.05363	1.02201
MvSl-1064-A1-R4_MC09-2g09571	0	0
MvSl-1064-A1-R4_MC09-2g09572	0	0
MvSl-1064-A1-R4_MC09-2g09573	3.74025	0
MvSl-1064-A1-R4_MC09-2g09574	5.54591	1.80508
MvSl-1064-A1-R4_MC09-2g09575	0	0
MvSl-1064-A1-R4_MC09-2g09576	2.10795	0
MvSl-1064-A1-R4_MC09-2g09577	0	0
MvSl-1064-A1-R4_MC09-2g09578	5.3649	0
MvSl-1064-A1-R4_MC09-2g09579	1.25664	0
MvSl-1064-A1-R4_MC09-2g09580	106.234	154.345
MvSl-1064-A1-R4_MC09-2g09581	0	0
MvSl-1064-A1-R4_MC09-2g09582	0	0
MvSl-1064-A1-R4_MC09-2g09583	0	0
MvSl-1064-A1-R4_MC10-1g09584	1190	1191
MvSl-1064-A1-R4_MC10-1g09585	0	0
MvSl-1064-A1-R4_MC10-1g09586	1.03248	0
MvSl-1064-A1-R4_MC10-1g09587	1303.39	1747.99
MvSl-1064-A1-R4_MC10-1g09588	866.706	872.723
MvSl-1064-A1-R4_MC10-1g09589	0	0
MvSl-1064-A1-R4_MC10-1g09590	461.869	491.773
MvSl-1064-A1-R4_MC10-1g09591	1178.28	1642.08
MvSl-1064-A1-R4_MC10-1g09592	12	14
MvSl-1064-A1-R4_MC10-1g09593	15.9059	13.8052
MvSl-1064-A1-R4_MC10-1g09594	20	8
MvSl-1064-A1-R4_MC10-1g09595	365.056	408
MvSl-1064-A1-R4_MC10-1g09596	148.926	139.607
MvSl-1064-A1-R4_MC10-1g09597	1077.96	1268
MvSl-1064-A1-R4_MC10-1g09598	541.642	614.025
MvSl-1064-A1-R4_MC10-1g09599	9.00201	2
MvSl-1064-A1-R4_MC10-1g09600	1975	3373.77
MvSl-1064-A1-R4_MC10-1g09601	1134	1393
MvSl-1064-A1-R4_MC10-1g09602	16215	25958
MvSl-1064-A1-R4_MC10-1g09603	5369	8846
MvSl-1064-A1-R4_MC10-1g09604	1882	2567
MvSl-1064-A1-R4_MC10-1g09605	83	145
MvSl-1064-A1-R4_MC10-1g09606	4777	5731
MvSl-1064-A1-R4_MC10-1g09607	1633	2543
MvSl-1064-A1-R4_MC10-1g09608	1389	2498
MvSl-1064-A1-R4_MC10-1g09609	1958	1468
MvSl-1064-A1-R4_MC10-1g09610	989	1036
MvSl-1064-A1-R4_MC10-1g09611	149	167
MvSl-1064-A1-R4_MC10-1g09612	997	1123
MvSl-1064-A1-R4_MC10-1g09613	1711	2321
MvSl-1064-A1-R4_MC10-1g09614	18.0624	8.30495
MvSl-1064-A1-R4_MC10-1g09615	515.354	451.621
MvSl-1064-A1-R4_MC10-1g09616	80.3779	89.216
MvSl-1064-A1-R4_MC10-1g09617	80.8207	197.051
MvSl-1064-A1-R4_MC10-1g09618	1385.19	1291.57
MvSl-1064-A1-R4_MC10-1g09619	87.3373	148.946
MvSl-1064-A1-R4_MC10-1g09620	123	93
MvSl-1064-A1-R4_MC10-1g09621	20228	22972
MvSl-1064-A1-R4_MC10-1g09622	174.608	33.0114
MvSl-1064-A1-R4_MC10-1g09623	160.212	184.918
MvSl-1064-A1-R4_MC10-1g09624	45.8625	38.7492
MvSl-1064-A1-R4_MC10-1g09625	117.543	144.495
MvSl-1064-A1-R4_MC10-1g09626	160.212	184.918
MvSl-1064-A1-R4_MC10-1g09627	1637	2067
MvSl-1064-A1-R4_MC10-1g09628	1608	2670
MvSl-1064-A1-R4_MC10-1g09629	1245	2157
MvSl-1064-A1-R4_MC10-1g09630	1001	1211
MvSl-1064-A1-R4_MC10-1g09631	79	96
MvSl-1064-A1-R4_MC10-1g09632	744	842
MvSl-1064-A1-R4_MC10-1g09633	4933	7739
MvSl-1064-A1-R4_MC10-1g09634	234	337
MvSl-1064-A1-R4_MC10-1g09635	1193	1829
MvSl-1064-A1-R4_MC10-1g09636	1534	3007
MvSl-1064-A1-R4_MC10-1g09637	26	34
MvSl-1064-A1-R4_MC10-1g09638	397	521
MvSl-1064-A1-R4_MC10-1g09639	449	603
MvSl-1064-A1-R4_MC10-1g09640	2840	3672
MvSl-1064-A1-R4_MC10-1g09641	754	787
MvSl-1064-A1-R4_MC10-1g09642	1074	2066
MvSl-1064-A1-R4_MC10-1g09643	1274	1910
MvSl-1064-A1-R4_MC10-1g09644	2697	3655
MvSl-1064-A1-R4_MC10-1g09645	2124.18	1998.24
MvSl-1064-A1-R4_MC10-1g09646	3361	5186
MvSl-1064-A1-R4_MC10-1g09647	17033	25069
MvSl-1064-A1-R4_MC10-1g09648	2066	2497
MvSl-1064-A1-R4_MC10-1g09649	2209	4645
MvSl-1064-A1-R4_MC10-1g09650	145	294
MvSl-1064-A1-R4_MC10-1g09651	102	287
MvSl-1064-A1-R4_MC10-1g09652	84	114
MvSl-1064-A1-R4_MC10-1g09653	5	7.23634
MvSl-1064-A1-R4_MC10-1g09654	15	21
MvSl-1064-A1-R4_MC10-1g09655	2859	2393
MvSl-1064-A1-R4_MC10-1g09656	4476	3696
MvSl-1064-A1-R4_MC10-1g09657	3563	5190
MvSl-1064-A1-R4_MC10-1g09658	7734	11733
MvSl-1064-A1-R4_MC10-1g09659	5796	9069
MvSl-1064-A1-R4_MC10-1g09660	6265	10601
MvSl-1064-A1-R4_MC10-1g09661	2894	4034
MvSl-1064-A1-R4_MC10-1g09662	660	855
MvSl-1064-A1-R4_MC10-1g09663	1670	1940
MvSl-1064-A1-R4_MC10-1g09664	412	533
MvSl-1064-A1-R4_MC10-1g09665	11398	16777
MvSl-1064-A1-R4_MC10-1g09666	838	1029
MvSl-1064-A1-R4_MC10-1g09667	9833	16520
MvSl-1064-A1-R4_MC10-1g09668	142	166
MvSl-1064-A1-R4_MC10-1g09669	715	1041
MvSl-1064-A1-R4_MC10-1g09670	2662	3469
MvSl-1064-A1-R4_MC10-1g09671	4815	6260
MvSl-1064-A1-R4_MC10-1g09672	1	2
MvSl-1064-A1-R4_MC10-1g09673	164.606	292.14
MvSl-1064-A1-R4_MC10-1g09674	75	214
MvSl-1064-A1-R4_MC10-1g09675	671	1432
MvSl-1064-A1-R4_MC10-1g09676	396	869
MvSl-1064-A1-R4_MC10-1g09677	3137	3828
MvSl-1064-A1-R4_MC10-1g09678	10	11
MvSl-1064-A1-R4_MC10-1g09679	85	52
MvSl-1064-A1-R4_MC10-1g09680	16	9
MvSl-1064-A1-R4_MC10-1g09681	7	12
MvSl-1064-A1-R4_MC10-1g09682	0	2
MvSl-1064-A1-R4_MC10-1g09683	2221	3185
MvSl-1064-A1-R4_MC10-1g09684	920	1297
MvSl-1064-A1-R4_MC10-1g09685	1062	2007
MvSl-1064-A1-R4_MC10-1g09686	2019	4043
MvSl-1064-A1-R4_MC10-1g09687	1082	1890
MvSl-1064-A1-R4_MC10-1g09688	6	6
MvSl-1064-A1-R4_MC10-1g09689	4398	7494
MvSl-1064-A1-R4_MC10-1g09690	1107	1251
MvSl-1064-A1-R4_MC10-1g09691	349	251
MvSl-1064-A1-R4_MC10-1g09692	5189.53	6715.49
MvSl-1064-A1-R4_MC10-1g09693	15428	20484
MvSl-1064-A1-R4_MC10-1g09694	1181	1483
MvSl-1064-A1-R4_MC10-1g09695	3600	4354
MvSl-1064-A1-R4_MC10-1g09696	1265	1598
MvSl-1064-A1-R4_MC10-1g09697	3294	4920
MvSl-1064-A1-R4_MC10-1g09698	13953	19062
MvSl-1064-A1-R4_MC10-1g09699	2925	1986
MvSl-1064-A1-R4_MC10-1g09700	45	59
MvSl-1064-A1-R4_MC10-1g09701	3140	1751
MvSl-1064-A1-R4_MC10-1g09702	4197	5532
MvSl-1064-A1-R4_MC10-1g09703	1148	1913
MvSl-1064-A1-R4_MC10-1g09704	552	711
MvSl-1064-A1-R4_MC10-1g09705	2130	3117
MvSl-1064-A1-R4_MC10-1g09706	1392	1393
MvSl-1064-A1-R4_MC10-1g09707	795	3567
MvSl-1064-A1-R4_MC10-1g09708	1	0
MvSl-1064-A1-R4_MC10-1g09709	4018	6702
MvSl-1064-A1-R4_MC10-1g09710	3887	4877
MvSl-1064-A1-R4_MC10-1g09711	5082	7612
MvSl-1064-A1-R4_MC10-1g09712	231	233
MvSl-1064-A1-R4_MC10-1g09713	1888	2847
MvSl-1064-A1-R4_MC10-1g09714	10514	22289
MvSl-1064-A1-R4_MC10-1g09715	25	37
MvSl-1064-A1-R4_MC10-1g09716	1745	2157
MvSl-1064-A1-R4_MC10-1g09717	3007	3886
MvSl-1064-A1-R4_MC10-1g09718	2361	3950
MvSl-1064-A1-R4_MC10-1g09719	2197	3735
MvSl-1064-A1-R4_MC10-1g09720	867	1636
MvSl-1064-A1-R4_MC10-1g09721	1835	2465
MvSl-1064-A1-R4_MC10-1g09722	3789	6686
MvSl-1064-A1-R4_MC10-1g09723	1126	2386
MvSl-1064-A1-R4_MC10-1g09724	361	320
MvSl-1064-A1-R4_MC10-1g09725	1207	954
MvSl-1064-A1-R4_MC10-1g09726	807.156	836.803
MvSl-1064-A1-R4_MC10-1g09727	224	301
MvSl-1064-A1-R4_MC10-1g09728	26	15
MvSl-1064-A1-R4_MC10-1g09729	16	15
MvSl-1064-A1-R4_MC10-1g09730	267.31	385.347
MvSl-1064-A1-R4_MC10-1g09731	118.619	133.924
MvSl-1064-A1-R4_MC10-1g09732	1777	1208
MvSl-1064-A1-R4_MC10-1g09733	48.6362	59.2924
MvSl-1064-A1-R4_MC10-1g09734	1603.26	1751.53
MvSl-1064-A1-R4_MC10-1g09735	20	1
MvSl-1064-A1-R4_MC10-1g09736	30	2
MvSl-1064-A1-R4_MC10-1g09737	758	884
MvSl-1064-A1-R4_MC10-1g09738	17016	30937
MvSl-1064-A1-R4_MC10-1g09739	14785	19712
MvSl-1064-A1-R4_MC10-1g09740	24	23
MvSl-1064-A1-R4_MC10-1g09741	1055	943
MvSl-1064-A1-R4_MC10-1g09742	2085	3188
MvSl-1064-A1-R4_MC10-1g09743	849	2033
MvSl-1064-A1-R4_MC10-1g09744	1	3
MvSl-1064-A1-R4_MC10-1g09745	603	663
MvSl-1064-A1-R4_MC10-1g09746	1079	1830
MvSl-1064-A1-R4_MC10-1g09747	779	1164
MvSl-1064-A1-R4_MC10-1g09748	1448	2081
MvSl-1064-A1-R4_MC10-1g09749	628	703
MvSl-1064-A1-R4_MC10-1g09750	1349	2737
MvSl-1064-A1-R4_MC10-1g09751	2493	3867
MvSl-1064-A1-R4_MC10-1g09752	35	94
MvSl-1064-A1-R4_MC10-1g09753	4994	8039
MvSl-1064-A1-R4_MC10-1g09754	2	0
MvSl-1064-A1-R4_MC10-1g09755	544	942
MvSl-1064-A1-R4_MC10-1g09756	522	717
MvSl-1064-A1-R4_MC10-1g09757	2118	2785
MvSl-1064-A1-R4_MC10-1g09758	3267	6063
MvSl-1064-A1-R4_MC10-1g09759	1318	2538
MvSl-1064-A1-R4_MC10-1g09760	2501	4102
MvSl-1064-A1-R4_MC10-1g09761	4181	7177
MvSl-1064-A1-R4_MC10-1g09762	1001	1659
MvSl-1064-A1-R4_MC10-1g09763	774	1127
MvSl-1064-A1-R4_MC10-1g09764	87.6145	51.6265
MvSl-1064-A1-R4_MC10-1g09765	117	195
MvSl-1064-A1-R4_MC10-1g09766	2411	5129
MvSl-1064-A1-R4_MC10-1g09767	409	547
MvSl-1064-A1-R4_MC10-1g09768	13309	23141
MvSl-1064-A1-R4_MC10-1g09769	10067	17005
MvSl-1064-A1-R4_MC10-1g09770	1679	1990
MvSl-1064-A1-R4_MC10-1g09771	842	947
MvSl-1064-A1-R4_MC10-1g09772	473.822	553.261
MvSl-1064-A1-R4_MC10-1g09773	1295.74	1615.07
MvSl-1064-A1-R4_MC10-1g09774	1126.08	1230.87
MvSl-1064-A1-R4_MC10-1g09775	2	0
MvSl-1064-A1-R4_MC10-1g09776	979.286	1151.25
MvSl-1064-A1-R4_MC10-1g09777	2285	2598
MvSl-1064-A1-R4_MC10-1g09778	3768	6314
MvSl-1064-A1-R4_MC10-1g09779	0	0
MvSl-1064-A1-R4_MC10-1g09780	0	0
MvSl-1064-A1-R4_MC10-1g09781	8641	11714
MvSl-1064-A1-R4_MC10-1g09782	20745	29124
MvSl-1064-A1-R4_MC10-1g09783	3429	4915
MvSl-1064-A1-R4_MC10-1g09784	755.56	794.323
MvSl-1064-A1-R4_MC10-1g09785	38	72
MvSl-1064-A1-R4_MC10-1g09786	0	1
MvSl-1064-A1-R4_MC10-1g09787	0	0
MvSl-1064-A1-R4_MC10-1g09788	3579	6649
MvSl-1064-A1-R4_MC10-1g09789	289.651	407.192
MvSl-1064-A1-R4_MC10-1g09790	3971.96	6753.95
MvSl-1064-A1-R4_MC10-1g09791	5664	8816
MvSl-1064-A1-R4_MC10-1g09792	59927	62453
MvSl-1064-A1-R4_MC10-1g09793	1795.31	2749.44
MvSl-1064-A1-R4_MC10-1g09794	224.6	327.26
MvSl-1064-A1-R4_MC10-1g09795	31949	26198
MvSl-1064-A1-R4_MC10-1g09796	252.825	197.972
MvSl-1064-A1-R4_MC10-1g09797	2653	3110.65
MvSl-1064-A1-R4_MC10-1g09798	2241	3100
MvSl-1064-A1-R4_MC10-1g09799	3225	5933
MvSl-1064-A1-R4_MC10-1g09800	1168	1905
MvSl-1064-A1-R4_MC10-1g09801	355	526
MvSl-1064-A1-R4_MC10-1g09802	348	467
MvSl-1064-A1-R4_MC10-1g09803	40.1498	45.4242
MvSl-1064-A1-R4_MC10-1g09804	680.277	1270.75
MvSl-1064-A1-R4_MC10-1g09805	15	9.24282
MvSl-1064-A1-R4_MC10-1g09806	362.78	328.179
MvSl-1064-A1-R4_MC10-1g09807	26.2454	7.30653
MvSl-1064-A1-R4_MC10-1g09808	3237	5813
MvSl-1064-A1-R4_MC10-1g09809	102	88
MvSl-1064-A1-R4_MC10-1g09810	0	0
MvSl-1064-A1-R4_MC10-1g09811	2713	3365
MvSl-1064-A1-R4_MC10-1g09812	368	467
MvSl-1064-A1-R4_MC10-1g09813	13.1926	17.9536
MvSl-1064-A1-R4_MC10-1g09814	1225.18	2874.89
MvSl-1064-A1-R4_MC10-1g09815	40.0737	65.0803
MvSl-1064-A1-R4_MC10-1g09816	8	9
MvSl-1064-A1-R4_MC10-1g09817	1005.19	1469.05
MvSl-1064-A1-R4_MC10-1g09818	1578	1892
MvSl-1064-A1-R4_MC10-1g09819	22	10.0061
MvSl-1064-A1-R4_MC10-1g09820	0	0
MvSl-1064-A1-R4_MC10-1g09821	6	4
MvSl-1064-A1-R4_MC10-1g09822	0	0
