gid	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC05-1g06218	1801	1957	2021	2146
MvSl-1064-A1-R4_MC05-1g06219	2245	2622	2178	2527
MvSl-1064-A1-R4_MC05-1g06220	3866	3419	4449	3976
MvSl-1064-A1-R4_MC05-1g06221	18	16	22	10
MvSl-1064-A1-R4_MC05-1g06222	1822	1808	2231	1991
MvSl-1064-A1-R4_MC05-1g06223	742	734	916	1500
MvSl-1064-A1-R4_MC05-1g06224	1438	1158	1917	1814
MvSl-1064-A1-R4_MC05-1g06225	2235	1893	2507	2259
MvSl-1064-A1-R4_MC05-1g06226	0	1	0	0
MvSl-1064-A1-R4_MC05-1g06227	2244	2295	2977	3118
MvSl-1064-A1-R4_MC05-1g06228	2285	2148	2663	2634
MvSl-1064-A1-R4_MC05-1g06229	625	1166	581	879
MvSl-1064-A1-R4_MC05-1g06230	160	187	182	186
MvSl-1064-A1-R4_MC05-1g06231	45	72	42	60
MvSl-1064-A1-R4_MC05-1g06232	129	214	134	176
MvSl-1064-A1-R4_MC05-1g06233	1136	1471	1363	1397
MvSl-1064-A1-R4_MC05-1g06234	12	10	10	15
MvSl-1064-A1-R4_MC05-1g06235	41495	31968	48854	31171
MvSl-1064-A1-R4_MC05-1g06236	1136	991	1354	1196
MvSl-1064-A1-R4_MC05-1g06237	75	47	139	98
MvSl-1064-A1-R4_MC05-1g06238	58	38	133	96
MvSl-1064-A1-R4_MC05-1g06239	1449	2710	1850	2892
MvSl-1064-A1-R4_MC05-1g06240	2402	2876	2562	3142
MvSl-1064-A1-R4_MC05-1g06241	825	374	682	412
MvSl-1064-A1-R4_MC05-1g06242	152	342	287	325
MvSl-1064-A1-R4_MC05-1g06243	327	496	397	503
MvSl-1064-A1-R4_MC05-1g06244	10	8	20	13
MvSl-1064-A1-R4_MC05-1g06245	5	3	6	8
MvSl-1064-A1-R4_MC05-1g06246	510	754	793	833
MvSl-1064-A1-R4_MC05-1g06247	1046	984	1206	1327
MvSl-1064-A1-R4_MC05-1g06248	1516	1668	1675	2032
MvSl-1064-A1-R4_MC05-1g06249	747.763	840.446	745.071	747.585
MvSl-1064-A1-R4_MC05-1g06250	1224.95	1637.6	1113.86	900.57
MvSl-1064-A1-R4_MC05-1g06251	6914.31	11174.7	6822.35	6793.84
MvSl-1064-A1-R4_MC05-1g06252	83.1079	87.0059	114.972	123.918
MvSl-1064-A1-R4_MC05-1g06253	2694	2856	3025	3476
MvSl-1064-A1-R4_MC05-1g06255	6241	5689.63	7321	6801.43
MvSl-1064-A1-R4_MC05-1g06256	3.34362	20.517	2.72704	3.87944
MvSl-1064-A1-R4_MC05-1g06257	152.767	163.696	318.065	317.226
MvSl-1064-A1-R4_MC05-1g06260	163.5	218.959	220.198	207.244
MvSl-1064-A1-R4_MC05-1g06261	71.7878	112.795	99.8059	81.6043
MvSl-1064-A1-R4_MC05-1g06264	70.7802	62.0815	97.5238	71.6374
MvSl-1064-A1-R4_MC05-1g06266	504.99	675.209	641.101	614.186
MvSl-1064-A1-R4_MC05-1g06267	117.581	81.1732	137.655	79.5928
MvSl-1064-A1-R4_MC05-1g06270	44.9818	71.137	47.666	50.0992
MvSl-1064-A1-R4_MC05-1g06272	51.5967	71.6736	9.99547	1.7175
MvSl-1064-A1-R4_MC05-1g06273	15.2557	29.7944	22.5236	22.0135
MvSl-1064-A1-R4_MC05-1g06275	8.41015	13.0246	49.7228	48.3088
MvSl-1064-A1-R4_MC05-1g06276	0	0	0	0
MvSl-1064-A1-R4_MC05-1g06279	81.855	137.32	163.903	151.199
MvSl-1064-A1-R4_MC05-1g06280	0	0	0.274197	0
MvSl-1064-A1-R4_MC05-1g06281	2.29116	7.57015	6.97296	4.29102
MvSl-1064-A1-R4_MC05-1g06282	32.4997	34.5907	14.5653	40.3472
MvSl-1064-A1-R4_MC05-1g06283	0	0	0.259668	0
MvSl-1064-A1-R4_C37g01627	33.9716	64.676	36.6512	35.154
MvSl-1064-A1-R4_MC05-1g06292	246.982	337.846	222.021	239.695
MvSl-1064-A1-R4_MC05-2g06297	79.7677	50.405	59.2162	59.1778
MvSl-1064-A1-R4_MC05-2g06302	730.823	543.919	1149.72	628.879
MvSl-1064-A1-R4_MC05-2g06304	57.9503	98.7153	50.0313	35.6483
MvSl-1064-A1-R4_MC05-2g06305	45.24	36.1585	167.121	81.4643
MvSl-1064-A1-R4_MC05-2g06306	158.111	121.718	676.746	417.282
MvSl-1064-A1-R4_MC05-2g06309	16.0049	10.0139	33.14	14.0324
MvSl-1064-A1-R4_MC05-2g06310	3	4	11.0469	5.0213
MvSl-1064-A1-R4_MC05-2g06311	1007.49	722.43	1464.34	1020.12
MvSl-1064-A1-R4_MC05-2g06312	2247.3	1948.8	342.83	328.23
MvSl-1064-A1-R4_MC05-2g06314	513.76	494.256	790.377	579.47
MvSl-1064-A1-R4_MC05-2g06316	21	22	22	36
MvSl-1064-A1-R4_MC05-2g06317	3049	3114	4708.1	4628.09
MvSl-1064-A1-R4_MC05-2g06318	246.49	183.075	1679.65	1230.2
MvSl-1064-A1-R4_MC05-2g06319	3022	3289	3105	3598
MvSl-1064-A1-R4_MC05-2g06320	1523	1776	2170	2471
MvSl-1064-A1-R4_MC05-2g06321	1843	1780	2151	2277
MvSl-1064-A1-R4_MC05-2g06322	1133	1066	1496	1418
MvSl-1064-A1-R4_MC05-2g06323	1349	1441	1479	1503
MvSl-1064-A1-R4_MC05-2g06324	1650.59	1501.85	1924.77	1888
MvSl-1064-A1-R4_MC05-2g06325	785	732	1065	1106
MvSl-1064-A1-R4_MC05-2g06326	792.373	807.178	1074.45	990.026
MvSl-1064-A1-R4_MC05-2g06327	867.465	1119.38	1280.79	1597.13
MvSl-1064-A1-R4_MC05-2g06328	0	0	0	1.09596
MvSl-1064-A1-R4_MC05-2g06330	17.1087	8.69023	23.8322	18.5981
MvSl-1064-A1-R4_MC05-2g06331	0	0	0	1
MvSl-1064-A1-R4_MC05-2g06332	0	0	0	0
MvSl-1064-A1-R4_MC05-2g06333	336.537	260.978	283.769	210.038
MvSl-1064-A1-R4_MC05-2g06334	164.149	204.133	287.246	266.461
MvSl-1064-A1-R4_MC05-2g06335	147.834	128.98	1647.22	1046.76
MvSl-1064-A1-R4_MC05-2g06336	20.4517	37.6083	24.3262	42.8185
MvSl-1064-A1-R4_MC05-2g06338	24.9306	14.3475	63.1768	65.7357
MvSl-1064-A1-R4_MC05-2g06339	2849	2807	2525	2775
MvSl-1064-A1-R4_MC05-2g06340	4759	4491	5318	5387
MvSl-1064-A1-R4_MC05-2g06341	4124	4943	4046	4789
MvSl-1064-A1-R4_MC05-2g06342	240.711	280.753	533.838	546.616
MvSl-1064-A1-R4_MC05-2g06343	2025.02	1796.06	3133.88	2355.38
MvSl-1064-A1-R4_MC05-2g06344	360.181	324.519	675.664	479.143
MvSl-1064-A1-R4_MC05-2g06346	13.0206	9.89405	10.0764	5.36522
MvSl-1064-A1-R4_MC05-2g06347	146.378	207.276	114.26	103.663
MvSl-1064-A1-R4_MC05-2g06349	2881.1	2997.45	4505.83	4382.57
MvSl-1064-A1-R4_MC05-2g06350	24.036	14.0106	30.5691	31.9222
MvSl-1064-A1-R4_MC05-2g06352	264.327	223.078	327.513	258.774
MvSl-1064-A1-R4_MC05-2g06353	974	1124	1318	1479
MvSl-1064-A1-R4_MC05-2g06354	2866.18	3146.81	4584.56	4646.19
MvSl-1064-A1-R4_MC05-2g06355	6659	7360	6422	8567
MvSl-1064-A1-R4_MC05-2g06356	1876	1808	1705	1845
MvSl-1064-A1-R4_MC05-2g06357	5638	4958	5704	5511
MvSl-1064-A1-R4_MC05-2g06358	3247	2646	4524	3462
MvSl-1064-A1-R4_MC05-2g06359	27	49	27	31
MvSl-1064-A1-R4_MC05-2g06360	3033	3859	2809	3349
MvSl-1064-A1-R4_MC05-2g06361	7370	7261	7270	7590
MvSl-1064-A1-R4_MC05-2g06362	741	890	887	1005
MvSl-1064-A1-R4_MC05-2g06363	1296	1510	1785	1778
MvSl-1064-A1-R4_MC05-2g06364	7112	7325	7074	6820
MvSl-1064-A1-R4_MC05-2g06366	93.6121	86.5675	108.669	91.9797
MvSl-1064-A1-R4_MC05-2g06368	0	0	0	0
MvSl-1064-A1-R4_MC05-2g06369	29.2632	26.4465	25.0652	13.0826
MvSl-1064-A1-R4_MC05-2g06372	102.714	78	139.97	121
MvSl-1064-A1-R4_MC05-2g06373	1230.32	1018.86	2674.55	1833.24
MvSl-1064-A1-R4_MC05-2g06374	349.907	311.426	345.433	353.783
MvSl-1064-A1-R4_MC05-2g06375	134.351	134.713	381.059	310.228
MvSl-1064-A1-R4_MC05-2g06376	25	46	24	37
MvSl-1064-A1-R4_MC05-2g06377	1826	2227	2135	2285
MvSl-1064-A1-R4_MC05-2g06378	753	1101	1119	1541
MvSl-1064-A1-R4_MC05-2g06379	4591	4476	5270	4692
MvSl-1064-A1-R4_MC05-2g06381	2426	1493	2819	1565
MvSl-1064-A1-R4_MC05-2g06382	831.413	735.853	1352.08	1000.12
MvSl-1064-A1-R4_MC05-2g06383	551.308	584.548	1155.35	819.994
MvSl-1064-A1-R4_MC05-2g06384	3005	4123	3298	4369
MvSl-1064-A1-R4_MC05-2g06385	4560	10714	5080	8975
MvSl-1064-A1-R4_MC05-2g06386	44	29	106	37
MvSl-1064-A1-R4_MC05-2g06387	1660	2242	1531	2108
MvSl-1064-A1-R4_MC05-2g06388	114.739	222.987	226.394	200.938
MvSl-1064-A1-R4_MC05-2g06389	517	552	636	493
MvSl-1064-A1-R4_MC05-2g06390	177	206	203	209
MvSl-1064-A1-R4_MC05-2g06391	165.251	175.976	275.258	246.029
MvSl-1064-A1-R4_MC05-2g06392	1762	2148	2028	2001
MvSl-1064-A1-R4_MC05-2g06394	1683.64	1507.58	1190.91	1078.64
MvSl-1064-A1-R4_MC05-2g06395	113	107	125	134.589
MvSl-1064-A1-R4_MC05-2g06397	89	64	164	103
MvSl-1064-A1-R4_MC05-2g06398	4	2	6	1
MvSl-1064-A1-R4_MC05-2g06399	1026	1446	1062	1200
MvSl-1064-A1-R4_MC05-2g06400	745	861	822	805
MvSl-1064-A1-R4_MC05-2g06401	1217	934	1468	1351
MvSl-1064-A1-R4_MC05-2g06402	66	61.8442	98	88
MvSl-1064-A1-R4_MC05-2g06403	1297	1596	1353	1674
MvSl-1064-A1-R4_MC05-2g06404	61.0936	37.2251	83.1752	61.9083
MvSl-1064-A1-R4_MC05-2g06405	6874.54	8594.46	11404.8	12454.7
MvSl-1064-A1-R4_MC05-2g06406	1601	1973	1739	2102
MvSl-1064-A1-R4_MC05-2g06408	15151.3	6377.76	22118.8	9449.29
MvSl-1064-A1-R4_MC05-2g06409	2704	2381	3707	3148
MvSl-1064-A1-R4_MC05-2g06410	8	7	9	7
MvSl-1064-A1-R4_MC05-2g06414	44.3557	34.9467	56.3402	30.9645
MvSl-1064-A1-R4_MC05-2g06415	1676	2530	1755	2927
MvSl-1064-A1-R4_MC05-2g06416	1831	1909	2115	1827
MvSl-1064-A1-R4_MC05-2g06417	2960	3050	3618	3687
MvSl-1064-A1-R4_MC05-2g06418	136.944	152.433	382.276	323.898
MvSl-1064-A1-R4_MC05-2g06419	26.292	30.6695	60.8148	64.1351
MvSl-1064-A1-R4_MC05-2g06420	291.217	255.329	142.462	160.763
MvSl-1064-A1-R4_MC05-2g06422	412.55	462.099	490.569	345.787
MvSl-1064-A1-R4_MC05-2g06423	21.9356	18.0486	8	8.65444
MvSl-1064-A1-R4_MC05-2g06425	266	265	254	162
MvSl-1064-A1-R4_MC05-2g06426	289	394	346	487
MvSl-1064-A1-R4_MC05-2g06427	962	1158	979	1211
MvSl-1064-A1-R4_MC05-2g06429	394.485	334.388	251.499	204.615
MvSl-1064-A1-R4_MC05-2g06430	5679.66	8366.73	7450.28	8015.49
MvSl-1064-A1-R4_MC05-2g06432	12664.2	19753.6	19918.4	17791.5
MvSl-1064-A1-R4_MC05-2g06434	554	937	678	923
MvSl-1064-A1-R4_MC05-2g06435	537	1173	760	1111
MvSl-1064-A1-R4_MC05-2g06436	805	877	822	925
MvSl-1064-A1-R4_MC05-2g06438	349.707	425.352	4305.97	2557.9
MvSl-1064-A1-R4_MC05-2g06439	909	883	1277.75	1114
MvSl-1064-A1-R4_MC05-2g06440	3539.99	4077	4695.83	4474.68
MvSl-1064-A1-R4_MC05-2g06441	122.138	128.863	256.304	148.606
MvSl-1064-A1-R4_MC05-2g06443	259	262	389	362
MvSl-1064-A1-R4_MC05-2g06444	6.46343	3.29258	7.53738	4.26807
MvSl-1064-A1-R4_MC05-2g06445	1013	1104	882	995
MvSl-1064-A1-R4_MC05-2g06446	3463	2518	4238	3348
MvSl-1064-A1-R4_MC05-2g06447	0	2	0	1
MvSl-1064-A1-R4_MC05-2g06448	671.618	554.662	645.386	617.515
MvSl-1064-A1-R4_MC05-2g06449	369.575	278.197	594.148	414.474
MvSl-1064-A1-R4_MC05-2g06450	384.741	444.011	414.081	464.812
MvSl-1064-A1-R4_MC05-2g06451	392.011	404.999	388.17	410.321
MvSl-1064-A1-R4_MC05-2g06452	134	127	141	126
MvSl-1064-A1-R4_MC05-2g06453	1204	1286	1445	1614
MvSl-1064-A1-R4_MC05-2g06454	3118	3003	5042	5226
MvSl-1064-A1-R4_MC05-2g06456	423.816	451.388	735.416	579.241
MvSl-1064-A1-R4_MC05-2g06458	2883	2736	3392	3137
MvSl-1064-A1-R4_MC05-2g06459	7617	7336	10754	10922
MvSl-1064-A1-R4_MC05-2g06461	190.665	220.273	352.379	228.276
MvSl-1064-A1-R4_MC05-2g06462	78.8055	83.3534	176.33	209.664
MvSl-1064-A1-R4_MC05-2g06463	3152	4167	3276	4287
MvSl-1064-A1-R4_MC05-2g06464	929	1503	1217	2249
MvSl-1064-A1-R4_MC05-2g06465	5958	11465	5307	8831
MvSl-1064-A1-R4_MC05-2g06466	783	988	728	802
MvSl-1064-A1-R4_MC05-2g06467	2352	2370	2812	3545
MvSl-1064-A1-R4_MC05-2g06468	4767	7104	4551	6715
MvSl-1064-A1-R4_MC05-2g06469	804	1121	760	841
MvSl-1064-A1-R4_MC05-2g06471	768.779	715.711	664.043	640.553
MvSl-1064-A1-R4_MC05-2g06472	367	330	394	423
MvSl-1064-A1-R4_MC05-2g06473	644	1289	795	1045
MvSl-1064-A1-R4_MC05-2g06474	1040	1022	1477	1173
MvSl-1064-A1-R4_MC05-2g06475	1036	1113	1269	1184
MvSl-1064-A1-R4_MC05-2g06476	175	154	179	183
MvSl-1064-A1-R4_MC05-2g06477	3155	3182	3280	3456
MvSl-1064-A1-R4_MC05-2g06478	2726	2245	3500	2739
MvSl-1064-A1-R4_MC05-2g06479	4404	4474	4305	4413
MvSl-1064-A1-R4_MC05-2g06480	8509	9173	8052	10398
MvSl-1064-A1-R4_MC05-2g06483	746.886	793.306	1077.94	1380.85
MvSl-1064-A1-R4_MC05-2g06484	103	100	206	142
MvSl-1064-A1-R4_MC05-2g06485	477.158	367.143	206.148	169.12
MvSl-1064-A1-R4_MC05-3g06505	1280	1321	1424	1354
MvSl-1064-A1-R4_MC05-3g06506	5649	4694	7635	5770
MvSl-1064-A1-R4_MC05-3g06507	227	100	259	162
MvSl-1064-A1-R4_MC05-3g06508	980	872	1363	1073
MvSl-1064-A1-R4_MC05-3g06509	4227	3193	4210	3862
MvSl-1064-A1-R4_MC05-3g06510	713	568	833	633
MvSl-1064-A1-R4_MC05-3g06511	304	224	114	128
MvSl-1064-A1-R4_MC05-3g06512	54	60	26	33
MvSl-1064-A1-R4_MC05-3g06513	1553	1001	818	437
MvSl-1064-A1-R4_MC05-3g06514	11155	10132	5676	5567
MvSl-1064-A1-R4_MC05-3g06515	21435	24776	10275	13482
MvSl-1064-A1-R4_MC05-3g06516	896	763	609	523
MvSl-1064-A1-R4_MC05-3g06517	6390	7492	3654	4117
MvSl-1064-A1-R4_MC05-3g06518	6849	5588	3618	3184
MvSl-1064-A1-R4_MC05-3g06519	5607	6555	4411	2729
MvSl-1064-A1-R4_MC05-3g06520	9977	11750	5181	4553
MvSl-1064-A1-R4_MC05-3g06521	24967.3	29217.8	37546.3	30875.7
MvSl-1064-A1-R4_MC05-3g06522	135.476	86.7329	128	94
MvSl-1064-A1-R4_MC05-3g06523	34.7197	27.1262	10.3272	3.09661
MvSl-1064-A1-R4_MC05-3g06524	14	8	19	19
MvSl-1064-A1-R4_MC05-3g06525	991	840	1348	1223
MvSl-1064-A1-R4_MC05-3g06526	1314	804	1247	956
MvSl-1064-A1-R4_MC05-3g06527	1554	1346	1791	1547
MvSl-1064-A1-R4_MC05-3g06528	3283	3510	3602	4002
MvSl-1064-A1-R4_MC05-3g06529	4838	4320	5556	5369
MvSl-1064-A1-R4_MC05-3g06530	781	971	868	1071
MvSl-1064-A1-R4_MC05-3g06531	1236	1793	1198	1788
MvSl-1064-A1-R4_MC05-3g06532	334.493	324.867	189.672	235.931
MvSl-1064-A1-R4_MC05-3g06533	398.258	392.779	494.848	462.163
MvSl-1064-A1-R4_MC05-3g06534	44.5104	61.3924	36.827	46.7753
MvSl-1064-A1-R4_MC05-3g06535	524	503	644	665
MvSl-1064-A1-R4_MC05-3g06536	46.4701	29.3698	98	80
MvSl-1064-A1-R4_MC05-3g06537	2	1	7	3
MvSl-1064-A1-R4_MC05-3g06538	752.344	713.295	1556.9	1462.75
MvSl-1064-A1-R4_MC05-3g06539	3857	4344	4465	4766
MvSl-1064-A1-R4_MC05-3g06540	940	913	1102	1095
MvSl-1064-A1-R4_MC05-3g06541	375	480	529	571
MvSl-1064-A1-R4_MC05-3g06542	1873	2051	2172	2357
MvSl-1064-A1-R4_MC05-3g06543	549	614	731	713
MvSl-1064-A1-R4_MC05-3g06544	278	432	389	579
MvSl-1064-A1-R4_MC05-3g06545	1250	1677	1594	1667
MvSl-1064-A1-R4_MC05-3g06546	13187	11161	11146	10449
MvSl-1064-A1-R4_MC05-3g06547	34652	24512	27217	29424
MvSl-1064-A1-R4_MC05-3g06548	1020	1105	1102	1286
MvSl-1064-A1-R4_MC05-3g06549	487	356	387	293
MvSl-1064-A1-R4_MC05-3g06550	2290	1993	2446	2602
MvSl-1064-A1-R4_MC05-3g06551	1083	1228	1430	1698
MvSl-1064-A1-R4_MC05-3g06552	2310	3126	2688	3351
MvSl-1064-A1-R4_MC05-3g06553	1092	831	1330	1186
MvSl-1064-A1-R4_MC05-3g06554	1868	2245	1819	2250
MvSl-1064-A1-R4_MC05-3g06556	1209	794	1141	1055
MvSl-1064-A1-R4_MC05-3g06557	63	46	110	79
MvSl-1064-A1-R4_MC05-3g06558	11	5	8	5
MvSl-1064-A1-R4_MC05-3g06559	0	0	1	0
MvSl-1064-A1-R4_MC05-3g06560	750	826	807	805
MvSl-1064-A1-R4_MC05-3g06561	1018	1192	879	1080
MvSl-1064-A1-R4_MC05-3g06562	4708	4315	6734	6185
MvSl-1064-A1-R4_MC05-3g06563	1521.99	1525.31	1898.68	1639.6
MvSl-1064-A1-R4_MC05-3g06564	1563.53	1445.18	2226.51	1495.36
MvSl-1064-A1-R4_MC05-3g06565	233	95	349	103
MvSl-1064-A1-R4_MC05-3g06566	1540.89	892.761	3955.39	2893.59
MvSl-1064-A1-R4_MC05-3g06567	2845	2222	3926	3357
MvSl-1064-A1-R4_MC05-3g06568	453	444	477	483
MvSl-1064-A1-R4_MC05-3g06569	1000	981	1081	1213
MvSl-1064-A1-R4_MC05-3g06570	808	834	895	865
MvSl-1064-A1-R4_MC05-3g06571	1749	1629	1896	1681
MvSl-1064-A1-R4_MC05-3g06572	2678	2327	3046	2850
MvSl-1064-A1-R4_MC05-3g06573	5384	4564	7177	5265
MvSl-1064-A1-R4_MC05-3g06574	11842	11460	13895	11566
MvSl-1064-A1-R4_MC05-3g06575	20733	20630	22019	19925
MvSl-1064-A1-R4_MC05-3g06576	183	199	192	279
MvSl-1064-A1-R4_MC05-3g06577	1725.29	1887.28	2190.65	2155.88
MvSl-1064-A1-R4_MC05-3g06578	2438.43	2609.14	2194.43	2278.53
MvSl-1064-A1-R4_MC05-3g06579	16	14	16	27
MvSl-1064-A1-R4_MC05-3g06580	578	727	615	681
MvSl-1064-A1-R4_MC05-3g06581	2921	3022	2842	3476
MvSl-1064-A1-R4_MC05-3g06582	286	288	362	397
MvSl-1064-A1-R4_MC05-3g06583	1781	1996	2088	2263
MvSl-1064-A1-R4_MC05-3g06584	218	162	296	184
MvSl-1064-A1-R4_MC05-3g06585	138	124	195	173
MvSl-1064-A1-R4_MC05-3g06586	361	258	324	318
MvSl-1064-A1-R4_MC05-3g06587	1078	742	1482	1058
MvSl-1064-A1-R4_MC05-3g06588	1196	634	1312	747
MvSl-1064-A1-R4_MC05-3g06589	766	471	862	736
MvSl-1064-A1-R4_MC05-3g06590	568	529	711	623
MvSl-1064-A1-R4_MC05-3g06591	595	685	1131	1260
MvSl-1064-A1-R4_MC05-3g06592	2242	2130	3186	2422
MvSl-1064-A1-R4_MC05-3g06593	30	28	39	20
MvSl-1064-A1-R4_MC05-3g06594	8497	7773	7350	7440
MvSl-1064-A1-R4_MC05-3g06595	69	55	78	50
MvSl-1064-A1-R4_MC05-3g06596	17	16	17	18
MvSl-1064-A1-R4_MC05-3g06597	34	26	20	14
MvSl-1064-A1-R4_MC05-3g06600	118	152	268	220
MvSl-1064-A1-R4_MC05-3g06601	442	456	556	585
MvSl-1064-A1-R4_MC05-3g06602	499	494	571	828
MvSl-1064-A1-R4_MC05-3g06603	1884	1795	1899	2076
MvSl-1064-A1-R4_MC05-3g06604	679	841	721	861
MvSl-1064-A1-R4_MC05-3g06605	226	230	245	215
MvSl-1064-A1-R4_MC05-3g06606	644	585	611	574
MvSl-1064-A1-R4_MC05-3g06607	1346	1735	1742	2147
MvSl-1064-A1-R4_MC05-3g06608	322.628	318.385	359.068	400.721
MvSl-1064-A1-R4_MC05-3g06609	1763	2161	1927	2335
MvSl-1064-A1-R4_MC05-3g06610	18118	12980	25052	17429
MvSl-1064-A1-R4_MC05-3g06611	1981	1130	1818	1679
MvSl-1064-A1-R4_MC05-3g06612	639	773	689	679
MvSl-1064-A1-R4_MC05-3g06613	573	595	775	771
MvSl-1064-A1-R4_MC05-3g06614	1257	1529	1532	1810
MvSl-1064-A1-R4_MC05-3g06615	709	817	913	991
MvSl-1064-A1-R4_MC05-3g06616	1474	1375	1637	1748
MvSl-1064-A1-R4_MC05-3g06617	9	10	42	21
MvSl-1064-A1-R4_MC05-3g06618	87326	72343	131032	107115
MvSl-1064-A1-R4_MC05-3g06619	607	599	663	759
MvSl-1064-A1-R4_MC05-3g06620	1613	1973	1715	1978
MvSl-1064-A1-R4_MC05-3g06621	116	77	197	170
MvSl-1064-A1-R4_MC05-3g06622	13526	11068	10599	11279
MvSl-1064-A1-R4_MC05-3g06623	1222	2133	1210	1659
MvSl-1064-A1-R4_MC05-3g06624	6806	6778	7449	8067
MvSl-1064-A1-R4_MC05-3g06625	922	1110	1033	1114
MvSl-1064-A1-R4_MC05-3g06626	3563	3473	3827	3708
MvSl-1064-A1-R4_MC05-3g06627	1162	1223	1344	1510
MvSl-1064-A1-R4_MC05-3g06628	3286	4104	3791	4230
MvSl-1064-A1-R4_MC05-3g06629	86	61	74	38
MvSl-1064-A1-R4_MC05-3g06630	1283	1527	1459	1416
MvSl-1064-A1-R4_MC05-3g06631	380	593	585	657
MvSl-1064-A1-R4_MC05-3g06632	2276	1533	3676	2394
MvSl-1064-A1-R4_MC05-3g06633	1095	1120	1306	1505
MvSl-1064-A1-R4_MC05-3g06634	606	547	872	765
MvSl-1064-A1-R4_MC05-3g06635	843	1069	912	1066
MvSl-1064-A1-R4_MC05-3g06636	5354.92	5561.72	6183.67	6093.82
MvSl-1064-A1-R4_MC05-3g06637	1583	2336	1879	2329
MvSl-1064-A1-R4_MC05-3g06638	405	553	493	574
MvSl-1064-A1-R4_MC05-3g06639	574	731	583	667
MvSl-1064-A1-R4_MC05-3g06640	943	851	1289	1069
MvSl-1064-A1-R4_MC05-3g06641	1838	1058	1818	1066
MvSl-1064-A1-R4_MC05-3g06644	5795.79	5511.47	7274.52	6961.51
MvSl-1064-A1-R4_MC05-3g06645	246.721	255.721	380.416	301.429
MvSl-1064-A1-R4_MC05-3g06646	109	82	143.159	100
MvSl-1064-A1-R4_MC05-3g06647	14955.5	15553.5	14634.5	14726.2
MvSl-1064-A1-R4_MC05-3g06648	6907	6227	6162	5257
MvSl-1064-A1-R4_MC05-3g06649	587	710	625	744
MvSl-1064-A1-R4_MC05-3g06650	4770	9333	3916	6673
MvSl-1064-A1-R4_MC05-3g06651	10093	18130	9462	13540
MvSl-1064-A1-R4_MC05-3g06652	1100	1093	1404	1459
MvSl-1064-A1-R4_MC05-3g06653	238	389	365	542
MvSl-1064-A1-R4_MC05-3g06654	1663	2014	1808	1788
MvSl-1064-A1-R4_MC05-3g06655	1997	2184	2272	2258
MvSl-1064-A1-R4_MC05-3g06656	1671	1652	1721	1546
MvSl-1064-A1-R4_MC05-3g06657	2664	2295	3122	2091
MvSl-1064-A1-R4_MC05-3g06658	1023	996	1226	1159
MvSl-1064-A1-R4_MC05-3g06659	716	922	831	1080
MvSl-1064-A1-R4_MC05-3g06660	7651.45	6887.6	8585.55	7935.28
MvSl-1064-A1-R4_MC05-3g06661	958	1222	1186	1231
MvSl-1064-A1-R4_MC05-3g06662	1683	2243	1821	2155
MvSl-1064-A1-R4_MC05-3g06663	102	94	122	104
MvSl-1064-A1-R4_MC05-3g06664	592	598	717	666
MvSl-1064-A1-R4_MC05-3g06665	348	439	395	376
MvSl-1064-A1-R4_MC05-3g06666	2420	2351.19	2802.66	2396.42
MvSl-1064-A1-R4_MC05-3g06667	0	0	1	0
MvSl-1064-A1-R4_MC05-3g06668	3	1	3	3
MvSl-1064-A1-R4_MC05-3g06669	2718	2514	2561	2323
MvSl-1064-A1-R4_MC05-3g06670	86	145	98	137
MvSl-1064-A1-R4_MC05-3g06671	882	1275	1185	1422
MvSl-1064-A1-R4_MC05-3g06672	1353	1113	1654	1325
MvSl-1064-A1-R4_MC05-3g06673	797	748	963	882
MvSl-1064-A1-R4_MC05-3g06674	2069	1881	2437	2363
MvSl-1064-A1-R4_MC05-3g06675	5921	10794	5576	8551
MvSl-1064-A1-R4_MC05-3g06676	1330	1248	1592	1465
MvSl-1064-A1-R4_MC05-3g06677	1022	1039	1057	1164
MvSl-1064-A1-R4_MC05-3g06678	267	390	541	600
MvSl-1064-A1-R4_MC05-3g06679	6279	8428	6123	7272
MvSl-1064-A1-R4_MC05-3g06680	3097	3161	3182	3777
MvSl-1064-A1-R4_MC05-3g06681	9	7	14	9
MvSl-1064-A1-R4_MC05-3g06682	1210	746	1212	675
MvSl-1064-A1-R4_MC05-3g06683	524	664	539	671
MvSl-1064-A1-R4_MC05-3g06684	2258	2684	2094	2332
MvSl-1064-A1-R4_MC05-3g06685	797	889	897	903
MvSl-1064-A1-R4_MC05-3g06686	641	661	563	654
MvSl-1064-A1-R4_MC05-3g06687	3547	3632	4481	4391
MvSl-1064-A1-R4_MC05-3g06688	2530	2225	2909	2475
MvSl-1064-A1-R4_MC05-3g06689	668	955	721	774
MvSl-1064-A1-R4_MC05-3g06690	6260	6385	8473	8085
MvSl-1064-A1-R4_MC05-3g06691	1508	1564	1600	1772
MvSl-1064-A1-R4_MC05-3g06692	464	594	516	571
MvSl-1064-A1-R4_MC05-3g06693	142	162	147	158
MvSl-1064-A1-R4_MC05-3g06694	1454	1237	1579	1240
MvSl-1064-A1-R4_MC05-3g06695	12.2174	10	16	10.0281
MvSl-1064-A1-R4_MC05-3g06697	86.5044	63.3916	102.862	87.0443
MvSl-1064-A1-R4_MC05-3g06698	1619	1555	1866	1939
