gid	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC10-2g10018	777	852	649	668
MvSl-1064-A1-R4_MC10-2g10019	1962	1867	1399	1779
MvSl-1064-A1-R4_MC10-2g10020	3	8	4	2
MvSl-1064-A1-R4_MC10-2g10021	1167	1482	1177	1031
MvSl-1064-A1-R4_MC10-2g10022	1224	1571	1230	992
MvSl-1064-A1-R4_MC10-2g10023	0	0	0	2
MvSl-1064-A1-R4_MC10-2g10024	3	1	0	4
MvSl-1064-A1-R4_MC10-2g10025	1954	1834	1166	1169
MvSl-1064-A1-R4_MC10-2g10026	2005	2037	2888	2470
MvSl-1064-A1-R4_MC10-2g10027	1034	1252	1064	814
MvSl-1064-A1-R4_MC10-2g10028	464	488	226	273
MvSl-1064-A1-R4_MC10-2g10029	2595	2278	2067	2311
MvSl-1064-A1-R4_MC10-2g10030	3309	2730	2102	2597
MvSl-1064-A1-R4_MC10-2g10031	550	382	249	286
MvSl-1064-A1-R4_MC10-2g10032	360	233	241	303
MvSl-1064-A1-R4_MC10-2g10033	1351	1414	1382	1178
MvSl-1064-A1-R4_MC10-2g10034	229	267	292	227
MvSl-1064-A1-R4_MC10-2g10035	2137	2089	1842	1913
MvSl-1064-A1-R4_MC10-2g10036	695	984	769	552
MvSl-1064-A1-R4_MC10-2g10037	2100	1841	932	1076
MvSl-1064-A1-R4_MC10-2g10038	2011	2626	2442	2013
MvSl-1064-A1-R4_MC10-2g10039	1861	2028	1318	1424
MvSl-1064-A1-R4_MC10-2g10040	849	1055	998	799
MvSl-1064-A1-R4_MC10-2g10041	2680	2602	2474	2155
MvSl-1064-A1-R4_MC10-2g10042	342	362	285	299
MvSl-1064-A1-R4_MC10-2g10043	338	237	203	312
MvSl-1064-A1-R4_MC10-2g10044	730	808	1046	828
MvSl-1064-A1-R4_MC10-2g10045	33297	23177	16268	27005
MvSl-1064-A1-R4_MC10-2g10046	216.195	166.365	162.676	155.941
MvSl-1064-A1-R4_MC10-2g10047	23.4699	37.6576	28.9637	15.6041
MvSl-1064-A1-R4_MC10-2g10048	1064	1199	886	771
MvSl-1064-A1-R4_MC10-2g10049	2735	2289	1446	2110
MvSl-1064-A1-R4_MC10-2g10050	4181	4575	1855	2360
MvSl-1064-A1-R4_MC10-2g10051	22	20	16	14
MvSl-1064-A1-R4_MC10-2g10052	4342	4261	4071	3934
MvSl-1064-A1-R4_MC10-2g10053	5347	5569	5127	5170
MvSl-1064-A1-R4_MC10-2g10054	2337.33	2464.57	2834.7	2632.6
MvSl-1064-A1-R4_MC10-2g10055	33.5903	27.2755	46.0001	26.0888
MvSl-1064-A1-R4_MC10-2g10056	15.3382	12.2031	8.15459	8.92335
MvSl-1064-A1-R4_MC10-2g10057	2815.15	3271.94	2888.18	2093.11
MvSl-1064-A1-R4_MC10-2g10058	0	0	0	0
MvSl-1064-A1-R4_MC10-2g10059	543	806	728	458
MvSl-1064-A1-R4_MC10-2g10060	1448	1727	1409	1355
MvSl-1064-A1-R4_MC10-2g10061	10744	9143	7497	8507
MvSl-1064-A1-R4_MC10-2g10062	53	82	84	34
MvSl-1064-A1-R4_MC10-2g10063	436	501	375	370
MvSl-1064-A1-R4_MC10-2g10064	2275	2378	1786	1582
MvSl-1064-A1-R4_MC10-2g10065	941	1065	910	746
MvSl-1064-A1-R4_MC10-2g10066	33	43	26	15
MvSl-1064-A1-R4_MC10-2g10067	12244.2	18431.3	9588.21	9444.89
MvSl-1064-A1-R4_MC10-2g10068	3340.81	3206.72	2101.79	2997.11
MvSl-1064-A1-R4_MC10-2g10069	9364	10210	10770	8444
MvSl-1064-A1-R4_MC10-2g10070	2587	2533	2493	2320
MvSl-1064-A1-R4_MC10-2g10071	892	1177	1212	773
MvSl-1064-A1-R4_MC10-2g10072	793	1131	1083	585
MvSl-1064-A1-R4_MC10-2g10073	873	937	916	631
MvSl-1064-A1-R4_MC10-2g10074	967	1354	1247	606
MvSl-1064-A1-R4_MC10-2g10075	8	17	13	16
MvSl-1064-A1-R4_MC10-2g10076	8007	6858	5756	7167
MvSl-1064-A1-R4_MC10-2g10077	1359.32	1369.37	1299.63	1450.01
MvSl-1064-A1-R4_MC10-2g10078	494.425	507.236	1759.55	1507.15
MvSl-1064-A1-R4_MC10-2g10079	444.529	447.986	529.292	433.604
MvSl-1064-A1-R4_MC10-2g10080	1566	2326	2069	1242
MvSl-1064-A1-R4_MC10-2g10081	2856.67	2503.43	2564.3	2589.4
MvSl-1064-A1-R4_MC10-2g10082	9053	9642	9513	8599
MvSl-1064-A1-R4_MC10-2g10083	1102	1272	1332	1060
MvSl-1064-A1-R4_MC10-2g10084	8359	9895	10476	7966
MvSl-1064-A1-R4_MC10-2g10085	3174	2746	2381	3085
MvSl-1064-A1-R4_MC10-2g10086	186	183	127	154
MvSl-1064-A1-R4_MC10-2g10087	1816	1660	1499	1634
MvSl-1064-A1-R4_MC10-2g10088	335	284	144	178
MvSl-1064-A1-R4_MC10-2g10089	180	124	121	119
MvSl-1064-A1-R4_MC10-2g10090	89	149	125	51
MvSl-1064-A1-R4_MC10-2g10091	1443	1633	1470	1248
MvSl-1064-A1-R4_MC10-2g10092	53	35	23	44
MvSl-1064-A1-R4_MC10-2g10093	2421	2902	2339	2389
MvSl-1064-A1-R4_MC10-2g10094	487.274	366.444	608.037	597.431
MvSl-1064-A1-R4_MC10-2g10095	2043	1447	1462	1846
MvSl-1064-A1-R4_MC10-2g10096	2341	2083	2196	2314
MvSl-1064-A1-R4_MC10-2g10097	2765	3004	2811	2780
MvSl-1064-A1-R4_MC10-2g10098	2902	2764	7438	3560
MvSl-1064-A1-R4_MC10-2g10099	1643	1650	1661	1285
MvSl-1064-A1-R4_MC10-2g10100	653.121	361.405	192.215	249.884
MvSl-1064-A1-R4_MC10-2g10101	85	72	47	43
MvSl-1064-A1-R4_MC10-2g10102	8617	8815	7493	7594
MvSl-1064-A1-R4_MC10-2g10103	2728	3327	3047	2635
MvSl-1064-A1-R4_MC10-2g10104	7843	8554	9072	7710
MvSl-1064-A1-R4_MC10-2g10105	1478	1163	976	1168
MvSl-1064-A1-R4_MC10-2g10106	2644	2265	2117	2150
MvSl-1064-A1-R4_MC10-2g10107	3021	2889	3001	2737
MvSl-1064-A1-R4_MC10-2g10108	1121	763	432	441
MvSl-1064-A1-R4_MC10-2g10109	1355.48	983.572	626.434	677.027
MvSl-1064-A1-R4_MC10-2g10110	24392	19198	9855	11606
MvSl-1064-A1-R4_MC10-2g10111	2619	3232	2996	2816
MvSl-1064-A1-R4_MC10-2g10112	1274	1112	1098	973
MvSl-1064-A1-R4_MC10-2g10113	2508	2087	2256	2421
MvSl-1064-A1-R4_MC10-2g10114	4649	3200	3338	4190
MvSl-1064-A1-R4_MC10-2g10115	61	43	38	62
MvSl-1064-A1-R4_MC10-2g10116	1344	1666	852	565
MvSl-1064-A1-R4_MC10-2g10117	5367	4223	3787	4185
MvSl-1064-A1-R4_MC10-2g10118	288	354	212	113
MvSl-1064-A1-R4_MC10-2g10119	68.4806	70.3191	78.5421	32.5722
MvSl-1064-A1-R4_MC10-2g10121	9.11902	5.09642	24.818	15.7016
MvSl-1064-A1-R4_MC10-2g10122	241.604	189.442	162.977	197.965
MvSl-1064-A1-R4_MC10-2g10123	174.976	237.432	191.089	60.8711
MvSl-1064-A1-R4_MC10-2g10124	0	1	2	0
MvSl-1064-A1-R4_MC10-2g10125	230.519	159.681	70.4579	86.4278
MvSl-1064-A1-R4_MC10-2g10126	1513	1521	1726	1359
MvSl-1064-A1-R4_MC10-2g10127	2546	2364	2220	2208
MvSl-1064-A1-R4_MC10-2g10128	861	664	720	839
MvSl-1064-A1-R4_MC10-2g10130	8.24592	1.72664	3.64954	14.4009
MvSl-1064-A1-R4_MC10-2g10132	7758.62	5300.33	3981.48	4297.63
MvSl-1064-A1-R4_MC10-2g10133	27.1321	26.0129	26.9426	4.76199
MvSl-1064-A1-R4_MC10-2g10134	23.2238	5.62755	4.65345	8.77984
MvSl-1064-A1-R4_MC10-2g10135	4.5876	18.2694	0	0
MvSl-1064-A1-R4_MC10-2g10136	587.865	460.562	234.242	258.791
MvSl-1064-A1-R4_MC10-2g10138	4713.52	3398.41	1594.17	1964.52
MvSl-1064-A1-R4_MC10-2g10139	1563.6	899.791	8.23402	8.11328
MvSl-1064-A1-R4_MC11g10154	145.499	132.069	107.787	81.156
MvSl-1064-A1-R4_MC11g10156	3.26393	4.30555	5.40767	2.63222
MvSl-1064-A1-R4_MC11g10157	2328	2229	1809	1748
MvSl-1064-A1-R4_MC11g10158	788	999	627	643
MvSl-1064-A1-R4_MC11g10159	1287	1316	1191	1083
MvSl-1064-A1-R4_MC11g10160	561	705	438	385
MvSl-1064-A1-R4_MC11g10161	54.2443	39.5745	7.62845	2.51609
MvSl-1064-A1-R4_MC11g10162	318	452	634	315
MvSl-1064-A1-R4_MC11g10163	1471	1537	1493	1338
MvSl-1064-A1-R4_MC11g10164	2335	2687	2130	2404
MvSl-1064-A1-R4_MC11g10165	0	0	0	2
MvSl-1064-A1-R4_MC11g10166	242.704	213.13	244.691	185.025
MvSl-1064-A1-R4_MC11g10167	0	0	0	0
MvSl-1064-A1-R4_MC11g10168	2	2	0	0
MvSl-1064-A1-R4_MC11g10169	1485	1539	1365	1353
MvSl-1064-A1-R4_MC11g10170	1392	1502	1370	1270
MvSl-1064-A1-R4_MC11g10171	2081	2298	2018	1837
MvSl-1064-A1-R4_MC11g10172	1	3	1	0
MvSl-1064-A1-R4_MC11g10173	3	4	2	3
MvSl-1064-A1-R4_MC11g10174	228	219	83	123
MvSl-1064-A1-R4_MC11g10175	616.482	682.497	305	328.927
MvSl-1064-A1-R4_MC11g10176	325	497	245	155
MvSl-1064-A1-R4_MC11g10177	105.066	124.032	19.5554	42.7863
MvSl-1064-A1-R4_MC11g10178	1.76745	1.441	2.34552	1.19017
MvSl-1064-A1-R4_MC11g10179	121.693	71.4253	91.4923	107.244
MvSl-1064-A1-R4_MC11g10180	108.249	80.219	63.0192	70.6206
MvSl-1064-A1-R4_MC11g10181	317.161	178.536	71.5892	84.3677
MvSl-1064-A1-R4_MC11g10183	7.03669	1.00429	2.02206	1.01136
MvSl-1064-A1-R4_MC11g10184	4	7	5	5
MvSl-1064-A1-R4_MC11g10185	1.05594	6.16917	2.13537	0
MvSl-1064-A1-R4_MC11g10186	108	107.451	13	6
MvSl-1064-A1-R4_MC11g10187	46.9082	27.3524	31.1636	35.9303
MvSl-1064-A1-R4_MC11g10188	65.8603	50.2487	20.5841	46.3992
MvSl-1064-A1-R4_MC11g10189	141.007	146.847	117.67	113.217
MvSl-1064-A1-R4_MC11g10190	7.01126	2.4809	0.00812612	0
MvSl-1064-A1-R4_MC11g10191	3	3.62018	6	3
MvSl-1064-A1-R4_MC11g10192	2187.79	1736.58	1428.85	1739.99
MvSl-1064-A1-R4_MC11g10193	127.898	93.6483	76.6974	101.276
MvSl-1064-A1-R4_MC11g10194	57	32	19	35
MvSl-1064-A1-R4_MC11g10195	7	1	2	6
MvSl-1064-A1-R4_MC11g10196	24	27	11	11
MvSl-1064-A1-R4_MC11g10197	1592	1861	1748	1231
MvSl-1064-A1-R4_MC11g10198	2101	2219	2480	1853
MvSl-1064-A1-R4_MC11g10199	8	2	1	5
MvSl-1064-A1-R4_MC11g10200	2.38713	7.55934	4.16444	3.15151
MvSl-1064-A1-R4_MC11g10201	956.024	1041.85	368.775	326.762
MvSl-1064-A1-R4_MC11g10202	29.2082	16.0402	25.8415	46.0809
MvSl-1064-A1-R4_MC11g10203	0	1	358	477
MvSl-1064-A1-R4_MC11g10204	46.5753	27.3572	12.8706	8.76706
MvSl-1064-A1-R4_MC11g10205	9.08483	5.59814	2.19499	4.42481
MvSl-1064-A1-R4_MC11g10206	0	0	0	0
MvSl-1064-A1-R4_MC11g10207	1543	1677	1313	1283
MvSl-1064-A1-R4_MC11g10208	6116	7676	5260	4875
MvSl-1064-A1-R4_MC11g10209	1403	1492	1531	1388
MvSl-1064-A1-R4_MC11g10210	5388	5021	4458	4918
MvSl-1064-A1-R4_MC11g10212	161	155	148	147
MvSl-1064-A1-R4_MC11g10213	3487.73	4315.54	2060.42	1983.49
MvSl-1064-A1-R4_MC11g10214	911	975	1650	1528
MvSl-1064-A1-R4_MC11g10215	6490	5526	4961	5318
MvSl-1064-A1-R4_MC11g10216	0	0	2.75328	2.73591
MvSl-1064-A1-R4_MC11g10218	645.397	697.009	0	0
MvSl-1064-A1-R4_MC11g10219	0	0	0	0
MvSl-1064-A1-R4_MC11g10220	5.97684	2.82214	0	3.10329
MvSl-1064-A1-R4_MC11g10221	2584	2176.99	1483	1547.99
MvSl-1064-A1-R4_MC11g10222	224	241	211.219	164
MvSl-1064-A1-R4_MC11g10223	27	34	33	42
MvSl-1064-A1-R4_MC11g10224	80	89	12	13
MvSl-1064-A1-R4_MC11g10225	30	13.0113	15	21.0127
MvSl-1064-A1-R4_MC11g10226	3365	4098	3501	2535
MvSl-1064-A1-R4_MC11g10227	2606	2875	2546	2110
MvSl-1064-A1-R4_MC11g10228	1657.35	1774	1219	1310
MvSl-1064-A1-R4_MC11g10229	7117	6973	6164	7055
MvSl-1064-A1-R4_MC11g10230	9503	13295	16907	9088
MvSl-1064-A1-R4_MC11g10231	60	48	42	39.1266
MvSl-1064-A1-R4_MC11g10232	2000.68	1637.39	957.869	974.335
MvSl-1064-A1-R4_MC11g10233	5230	8081	6885	4832
MvSl-1064-A1-R4_MC11g10234	12119.1	10574.2	6077.54	7632.72
MvSl-1064-A1-R4_MC11g10236	243.1	173.418	450.709	449.32
MvSl-1064-A1-R4_MC11g10237	701	775	854	688
MvSl-1064-A1-R4_MC11g10238	19233	24097.9	21851	21691
MvSl-1064-A1-R4_MC11g10239	1156	788.061	389	551
MvSl-1064-A1-R4_MC11g10240	425	472	355	325
MvSl-1064-A1-R4_MC11g10241	85	49	27	41
MvSl-1064-A1-R4_MC11g10242	1217	1543	1495	1230
MvSl-1064-A1-R4_MC11g10243	595	598	485	448
MvSl-1064-A1-R4_MC11g10244	2444	2671	2943	2331
MvSl-1064-A1-R4_MC11g10245	5375	5927	5857	3963
MvSl-1064-A1-R4_MC11g10246	8768	9949	10033	8038
MvSl-1064-A1-R4_MC11g10247	2310	2388	2082	2133
MvSl-1064-A1-R4_MC11g10248	1211.74	1345.36	460.198	354.9
MvSl-1064-A1-R4_MC11g10249	0	0	1	0
MvSl-1064-A1-R4_MC11g10250	498	433	314	375
MvSl-1064-A1-R4_MC11g10251	2076	2202	1813	1587
MvSl-1064-A1-R4_MC11g10252	185	132	87	144
MvSl-1064-A1-R4_MC11g10253	0	0	1	0
MvSl-1064-A1-R4_MC11g10254	214.455	169.2	133.502	199.589
MvSl-1064-A1-R4_MC11g10255	1908	3199	858	705
MvSl-1064-A1-R4_MC11g10256	12	11	13	7
MvSl-1064-A1-R4_MC11g10257	79205	86645	45209	51677
MvSl-1064-A1-R4_MC11g10258	1516	1748	2323	1657
MvSl-1064-A1-R4_MC11g10259	1243	855	947	954
MvSl-1064-A1-R4_MC11g10260	359	436	409	341
MvSl-1064-A1-R4_MC11g10261	204	231	191	193
MvSl-1064-A1-R4_MC11g10262	412	405	507	539
MvSl-1064-A1-R4_MC11g10263	42	52	27	38
MvSl-1064-A1-R4_MC11g10264	1476	1852	1988	1270
MvSl-1064-A1-R4_MC11g10265	437	566	403	359
MvSl-1064-A1-R4_MC11g10266	191	189	214	177
MvSl-1064-A1-R4_MC11g10267	881	887	828	726
MvSl-1064-A1-R4_MC11g10268	500	721	613	428
MvSl-1064-A1-R4_MC11g10269	3099	3064	2533	2619
MvSl-1064-A1-R4_MC11g10270	734	490	401	771
MvSl-1064-A1-R4_MC11g10271	7	17	15	10
MvSl-1064-A1-R4_MC11g10272	490.301	472.232	329.416	301.547
MvSl-1064-A1-R4_MC11g10273	9	12	10	20
MvSl-1064-A1-R4_MC11g10274	227.76	124.048	176.999	204.86
MvSl-1064-A1-R4_MC11g10275	10.0038	8.11671	2.5	3.5
MvSl-1064-A1-R4_MC11g10276	31	28	16	18
MvSl-1064-A1-R4_MC11g10277	210	246	200	130
MvSl-1064-A1-R4_MC11g10278	683	986	975	697
MvSl-1064-A1-R4_MC11g10279	204	185	161	140
MvSl-1064-A1-R4_MC11g10280	3478	4055	3544	2370
MvSl-1064-A1-R4_MC11g10281	2361	2287	1562	1785
MvSl-1064-A1-R4_MC11g10282	8244.32	6086.14	4942.87	6007.41
MvSl-1064-A1-R4_MC11g10283	217	248	189	160
MvSl-1064-A1-R4_MC11g10284	58.0345	59.9639	30.4415	39.9407
MvSl-1064-A1-R4_MC11g10285	20.2846	2.45233	5.48912	2.24974
MvSl-1064-A1-R4_MC11g10286	40.0416	17.8137	14.2451	34.0644
MvSl-1064-A1-R4_MC11g10287	5284.68	4068.86	3279.13	4019.59
MvSl-1064-A1-R4_MC11g10288	3057	2536	2216	2636
MvSl-1064-A1-R4_MC11g10289	1770.4	1837.13	1621.31	1564.86
MvSl-1064-A1-R4_MC11g10290	300	315	335	300
MvSl-1064-A1-R4_MC11g10291	7558	8476	7781	6396
MvSl-1064-A1-R4_MC11g10292	1417	1494	1258	1153
MvSl-1064-A1-R4_MC11g10293	850	1068	967	860
MvSl-1064-A1-R4_MC11g10294	2651	3248	3085	2147
MvSl-1064-A1-R4_MC11g10295	2531	2622	2292	2587
MvSl-1064-A1-R4_MC11g10296	1011.77	838.45	740.053	702.727
MvSl-1064-A1-R4_MC11g10297	6432	5415	4084	5090
MvSl-1064-A1-R4_MC11g10298	29	30	22	17
MvSl-1064-A1-R4_MC11g10299	269	338	277	224
MvSl-1064-A1-R4_MC11g10300	891	805	540	673
MvSl-1064-A1-R4_MC11g10301	1456	903	1525	1626
MvSl-1064-A1-R4_MC11g10302	608	418	480	630
MvSl-1064-A1-R4_MC11g10303	139.502	112.29	357.533	282.669
MvSl-1064-A1-R4_MC11g10304	1605	1828	1367	1487
MvSl-1064-A1-R4_MC11g10305	1583	1402	1120	1397
MvSl-1064-A1-R4_MC11g10306	412	313	250	281
MvSl-1064-A1-R4_MC11g10307	425	484	698	462
MvSl-1064-A1-R4_MC11g10308	2506	3121	2719	2094
MvSl-1064-A1-R4_MC11g10309	2403	3429	3225	2154
MvSl-1064-A1-R4_MC11g10310	5815	5585	4211	4913
MvSl-1064-A1-R4_MC11g10311	3463	3693	2664	3162
MvSl-1064-A1-R4_MC11g10312	32	20	11	13
MvSl-1064-A1-R4_MC11g10313	2822	2521	2352	2653
MvSl-1064-A1-R4_MC11g10314	923	929	845	687
MvSl-1064-A1-R4_MC11g10315	507	407	271	309
MvSl-1064-A1-R4_MC11g10317	5	6	1	2
MvSl-1064-A1-R4_MC11g10318	68.364	48.1306	10.4023	10.6159
MvSl-1064-A1-R4_MC11g10319	2755	2427	1459	1753
MvSl-1064-A1-R4_MC11g10320	1059	1104	1001	1035
MvSl-1064-A1-R4_MC11g10321	0	1	0	0
MvSl-1064-A1-R4_MC11g10322	3	1	1	2
MvSl-1064-A1-R4_MC11g10323	875	930	823	751
MvSl-1064-A1-R4_MC11g10324	556	671	589	496
MvSl-1064-A1-R4_MC11g10325	3596	2626	2074	2603
MvSl-1064-A1-R4_MC11g10326	9	11	14	7
MvSl-1064-A1-R4_MC11g10327	2457	3287	2405	2404
MvSl-1064-A1-R4_MC11g10328	2909	3274	2872	2606
MvSl-1064-A1-R4_MC11g10329	382	478	380	294
MvSl-1064-A1-R4_MC11g10330	468	510	415	304
MvSl-1064-A1-R4_MC11g10331	11	10	11	8
MvSl-1064-A1-R4_MC11g10332	1928	2071	1750	1685
MvSl-1064-A1-R4_MC11g10333	657	740	602	484
MvSl-1064-A1-R4_MC11g10334	2147	1776	1426	1702
MvSl-1064-A1-R4_MC11g10335	3954	3438	1765	2240
MvSl-1064-A1-R4_MC11g10336	970	858	733	759
MvSl-1064-A1-R4_MC11g10337	1280	1176	1192	937
MvSl-1064-A1-R4_MC11g10338	144	369	294	136
MvSl-1064-A1-R4_MC11g10339	24	7	6	11
MvSl-1064-A1-R4_MC11g10340	17	14	9	14
MvSl-1064-A1-R4_MC11g10341	89	60	41	68
MvSl-1064-A1-R4_MC11g10342	2104	3119	4055	2562
MvSl-1064-A1-R4_MC11g10343	658	686	927	643
MvSl-1064-A1-R4_MC11g10344	4738	4352	6133	6483
MvSl-1064-A1-R4_MC11g10345	37.5267	37.2622	20.5581	38.2764
MvSl-1064-A1-R4_MC11g10346	44.1942	29.6475	17.0792	23.335
MvSl-1064-A1-R4_MC11g10347	489	539	323	347
MvSl-1064-A1-R4_MC11g10348	218	303	178	149
MvSl-1064-A1-R4_MC11g10349	879	1419	746	502
MvSl-1064-A1-R4_MC11g10350	1870	2945	3300	1851
MvSl-1064-A1-R4_MC11g10351	1498	3237	1318	414
MvSl-1064-A1-R4_MC11g10352	5200	5235	5005	3468
MvSl-1064-A1-R4_MC11g10353	612	525	392	374
MvSl-1064-A1-R4_MC11g10354	1943	2008	1540	2027
MvSl-1064-A1-R4_MC11g10355	2461	2561	2280	1798
MvSl-1064-A1-R4_MC11g10356	2576	2492	2146	2159
MvSl-1064-A1-R4_MC11g10357	2984	3139	2737	2566
MvSl-1064-A1-R4_MC11g10358	1087	954	849	857
MvSl-1064-A1-R4_MC11g10359	457	345	258	311
MvSl-1064-A1-R4_MC11g10360	821	866	1007	902
MvSl-1064-A1-R4_MC11g10361	109	65	38	84
MvSl-1064-A1-R4_MC11g10362	599	487	250	320.902
MvSl-1064-A1-R4_MC11g10363	1870	1751	986	1361
MvSl-1064-A1-R4_MC11g10364	2840	2895	2426	2551
MvSl-1064-A1-R4_MC11g10365	2360	2280	1813	2012
MvSl-1064-A1-R4_MC11g10366	1173	952	647	956
MvSl-1064-A1-R4_MC11g10367	775	806	1047	699
MvSl-1064-A1-R4_MC11g10368	3014	2728	2087	2571
MvSl-1064-A1-R4_MC11g10369	1144	1007	370	566
MvSl-1064-A1-R4_MC11g10370	91	93	54	69
MvSl-1064-A1-R4_MC11g10371	2478	2183	1961	2352
MvSl-1064-A1-R4_MC11g10372	55	108	50	36
MvSl-1064-A1-R4_MC11g10373	1978	1933	1537	1696
MvSl-1064-A1-R4_MC11g10374	1717	2313	2597	1393
MvSl-1064-A1-R4_MC11g10375	4533	4382	3327	3171
MvSl-1064-A1-R4_MC11g10376	3	11	25	6
MvSl-1064-A1-R4_MC11g10377	3969	3622	3172	2788
MvSl-1064-A1-R4_MC11g10378	160	196	176	119
MvSl-1064-A1-R4_MC11g10379	942	1076	722	795
MvSl-1064-A1-R4_MC11g10380	2175	3108	2393	2212
MvSl-1064-A1-R4_MC11g10381	834	824	622	671
MvSl-1064-A1-R4_MC11g10382	892.176	878.126	659.158	578.124
MvSl-1064-A1-R4_MC11g10383	641	764	668	775
MvSl-1064-A1-R4_MC11g10384	3635.78	3234.09	1254.7	1021.19
MvSl-1064-A1-R4_MC11g10385	549.032	461.203	306.888	262.378
MvSl-1064-A1-R4_MC11g10386	2729	2562	1564	1889
MvSl-1064-A1-R4_MC11g10387	1817	2387	1867	1205
MvSl-1064-A1-R4_MC11g10388	374	541	508	339
MvSl-1064-A1-R4_MC11g10389	878	989	1014	854
MvSl-1064-A1-R4_MC11g10390	89	78	31	32
MvSl-1064-A1-R4_MC11g10391	18760	12978	12620	15059
MvSl-1064-A1-R4_MC11g10392	1056	1108	873	898
MvSl-1064-A1-R4_MC11g10393	626	891	589	525
MvSl-1064-A1-R4_MC11g10394	50.5297	34.9871	32.6851	15.6059
MvSl-1064-A1-R4_MC11g10395	12271	11594	9370	8476
MvSl-1064-A1-R4_MC11g10396	10497	9836	9579	9306
MvSl-1064-A1-R4_MC11g10397	2934	2583	2658	2589
MvSl-1064-A1-R4_MC11g10398	722	818	971	561
MvSl-1064-A1-R4_MC11g10399	6	9	2	11
MvSl-1064-A1-R4_MC11g10400	1102	1208	771	651
MvSl-1064-A1-R4_MC11g10401	1666	2075	1564	1411
MvSl-1064-A1-R4_MC11g10402	916	862	705	681
MvSl-1064-A1-R4_MC11g10403	2244	1461	1397	1733
MvSl-1064-A1-R4_MC11g10404	598	902	893	536
MvSl-1064-A1-R4_MC11g10405	1176	1219	1192	1024
MvSl-1064-A1-R4_MC11g10406	2825	2712	2463	2383
MvSl-1064-A1-R4_MC11g10407	926	825	675	715
MvSl-1064-A1-R4_MC11g10408	374	393	346	358
MvSl-1064-A1-R4_MC11g10409	176	313	391	171
MvSl-1064-A1-R4_MC11g10410	516	293	241	373
MvSl-1064-A1-R4_MC11g10411	810	875	575	579
MvSl-1064-A1-R4_MC11g10412	5249	5140	4909	5026
MvSl-1064-A1-R4_MC11g10413	637	579	455	412
MvSl-1064-A1-R4_MC11g10414	981	1059	1094	874
MvSl-1064-A1-R4_MC11g10415	2152	2121	1661	2174
MvSl-1064-A1-R4_MC11g10416	683	654	604	550
MvSl-1064-A1-R4_MC11g10417	712	709	670	523
MvSl-1064-A1-R4_MC11g10418	1117	936	809	1033
MvSl-1064-A1-R4_MC11g10419	2341	2373	2059	1742
MvSl-1064-A1-R4_MC11g10420	7495	7511	7395	6919
MvSl-1064-A1-R4_MC11g10421	1591	1550	1418	1451
MvSl-1064-A1-R4_MC11g10422	0	0	1	0
MvSl-1064-A1-R4_MC11g10423	0	0	0	0
MvSl-1064-A1-R4_MC11g10424	2776	2534	2109	2125
MvSl-1064-A1-R4_MC11g10425	651	711	534	523
MvSl-1064-A1-R4_MC11g10426	3082	3047	2595	2774
MvSl-1064-A1-R4_MC11g10427	50	120	181	67
MvSl-1064-A1-R4_MC11g10428	2774	3882	2745	1763
MvSl-1064-A1-R4_MC11g10429	754	773	584	619
MvSl-1064-A1-R4_MC11g10430	698	824	472	471
MvSl-1064-A1-R4_MC11g10431	1705	1797	1070	1550
MvSl-1064-A1-R4_MC11g10432	2374	2561	2213	2185
MvSl-1064-A1-R4_MC11g10433	3867	4557	4249	3194
MvSl-1064-A1-R4_MC11g10434	6	5	7	4
MvSl-1064-A1-R4_MC11g10435	234	342	557	266
MvSl-1064-A1-R4_MC11g10436	4489	4746	4199	3881
MvSl-1064-A1-R4_MC11g10437	18656.2	20891.4	14834.2	13752.6
MvSl-1064-A1-R4_MC11g10438	1373	1539	1977	1345
MvSl-1064-A1-R4_MC11g10439	52	49	82	55
MvSl-1064-A1-R4_MC11g10440	117	126	184	147
MvSl-1064-A1-R4_MC11g10441	121.02	180.115	201.747	146.403
MvSl-1064-A1-R4_MC11g10442	2897	2760	2358	2525
MvSl-1064-A1-R4_MC11g10443	669	750	671	673
MvSl-1064-A1-R4_MC11g10444	0	1	2	1
MvSl-1064-A1-R4_MC11g10445	69251	89650	69283	55538
MvSl-1064-A1-R4_MC11g10446	1280	1231	1167	1065
MvSl-1064-A1-R4_MC11g10447	29	24	21	17
MvSl-1064-A1-R4_MC11g10448	4268	4814	4098	4733
MvSl-1064-A1-R4_MC11g10449	44	34	33	29
MvSl-1064-A1-R4_MC11g10450	1	0	0	0
MvSl-1064-A1-R4_MC11g10451	4374	5322	5408	4118
MvSl-1064-A1-R4_MC11g10452	1101	1035	1004	1336
MvSl-1064-A1-R4_MC11g10453	7451	6021	4999	7292
MvSl-1064-A1-R4_MC11g10454	2641	2815	2623	3303
MvSl-1064-A1-R4_MC11g10455	382	479	440	307
MvSl-1064-A1-R4_MC11g10456	15	10	5	4
MvSl-1064-A1-R4_MC11g10457	45	33	32	45
MvSl-1064-A1-R4_MC11g10458	427	490	534	466
MvSl-1064-A1-R4_MC11g10459	2268	2725	2494	2020
MvSl-1064-A1-R4_MC11g10460	8753	11090	10114	6882
MvSl-1064-A1-R4_MC11g10461	5636	5809	4795	4597
MvSl-1064-A1-R4_MC11g10462	1291	1330	1041	961
