gene	haploid	cdslength	protleng	chr	chr1	DE_status	DE_status2	mean_exp
MvSl-1064-A2-R4_MC11g10760	A2	2707	589	aAutosome	aAutosome	NON	NON	5.93364
MvSl-1064-A2-R4_MC06-1g07241	A2	7344	2280	aAutosome	aAutosome	NON	NON	6.24212
MvSl-1064-A2-R4_MC12g11335	A2	776	156	aAutosome	aAutosome	NON	NON	4.83467
MvSl-1064-A2-R4_MC04-1g05873	A2	1539	291	aAutosome	aAutosome	NON	NON	8.73379
MvSl-1064-A2-R4_MC03g04925	A2	2299	581	aAutosome	aAutosome	NON	NON	5.25509
MvSl-1064-A2-R4_MC01g01982	A2	2367	762	aAutosome	aAutosome	NON	NON	7.71064
MvSl-1064-A2-R4_MC04-1g06123	A2	1404	340	aAutosome	aAutosome	NON	NON	3.93583
MvSl-1064-A2-R4_MC02g03465	A2	2858	664	aAutosome	aAutosome	NON	NON	7.88186
MvSl-1064-A2-R4_MC01g02416	A2	936	102	aAutosome	aAutosome	NON	NON	6.3762
MvSl-1064-A2-R4_MC02g03858	A2	2314	586	aAutosome	aAutosome	NON	NON	3.15213
MvSl-1064-A2-R4_MC12g11476	A2	1208	303	aAutosome	aAutosome	NON	NON	5.69822
MvSl-1064-A2-R4_MC03g04732	A2	712	151	aAutosome	aAutosome	NON	NON	5.03618
MvSl-1064-A2-R4_MC03g04814	A2	1353	355	aAutosome	aAutosome	NON	NON	4.41055
MvSl-1064-A2-R4_MC02g04375	A2	2776	669	aAutosome	aAutosome	NON	NON	5.48643
MvSl-1064-A2-R4_MC07g07948	A2	1275	360	aAutosome	aAutosome	NON	NON	5.81135
MvSl-1064-A2-R4_MC03g04705	A2	2170	669	aAutosome	aAutosome	NON	NON	3.09768
MvSl-1064-A2-R4_MC08-1g08720	A2	1145	325	aAutosome	aAutosome	NON	NON	6.05522
MvSl-1064-A2-R4_MC02g04067	A2	1993	552	aAutosome	aAutosome	NON	NON	5.84849
MvSl-1064-A2-R4_MC05g07070	A2	1238	251	aAutosome	aAutosome	NON	NON	1.02408
MvSl-1064-A2-R4_MC06-2g07584	A2	1313	376	aAutosome	aAutosome	NON	NON	6.75647
MvSl-1064-A2-R4_MC02g04216	A2	989	303	aAutosome	aAutosome	NON	NON	0.842257
MvSl-1064-A2-R4_MC06-2g07305	A2	509	96	aAutosome	aAutosome	NON	NON	5.29192
MvSl-1064-A2-R4_A2g01787	A2	587	120	bPAR	bPAR	NON	NON	1.04738
MvSl-1064-A2-R4_MC02g04008	A2	945	268	aAutosome	aAutosome	NON	NON	4.58105
MvSl-1064-A2-R4_MC03g05300	A2	1254	322	aAutosome	aAutosome	NON	NON	5.61077
MvSl-1064-A2-R4_MC12g11286	A2	2673	724	aAutosome	aAutosome	NON	NON	7.04388
MvSl-1064-A2-R4_MC01g02627	A2	1388	327	aAutosome	aAutosome	NON	NON	3.88046
MvSl-1064-A2-R4_MC12g11382	A2	6074	1947	aAutosome	aAutosome	NON	NON	7.65962
MvSl-1064-A2-R4_MC03g04995	A2	342	113	aAutosome	aAutosome	NON	NON	3.15108
MvSl-1064-A2-R4_MC08-1g08575	A2	995	288	aAutosome	aAutosome	NON	NON	0.76177
MvSl-1064-A2-R4_MC07g08411	A2	1903	492	aAutosome	aAutosome	NON	NON	4.77848
MvSl-1064-A2-R4_MC03g04993	A2	1756	376	aAutosome	aAutosome	NON	NON	5.50492
MvSl-1064-A2-R4_MC14g12237	A2	1004	310	aAutosome	aAutosome	NON	NON	6.16784
MvSl-1064-A2-R4_A2g00064	A2	1154	232	bPAR	bPAR	NON	NON	8.30718
MvSl-1064-A2-R4_MC11g10736	A2	3903	1115	aAutosome	aAutosome	NON	NON	7.68025
MvSl-1064-A2-R4_MC04-2g06372	A2	926	131	aAutosome	aAutosome	NON	NON	6.24937
MvSl-1064-A2-R4_MC05g06769	A2	6444	2035	aAutosome	aAutosome	NON	NON	8.24364
MvSl-1064-A2-R4_MC01g02231	A2	4466	1205	aAutosome	aAutosome	NON	NON	3.56976
MvSl-1064-A2-R4_MC10g10016	A2	1800	497	aAutosome	aAutosome	NON	NON	5.60817
MvSl-1064-A2-R4_MC01g03123	A2	6521	1862	aAutosome	aAutosome	NON	NON	5.20754
MvSl-1064-A2-R4_MC09g09466	A2	2751	823	aAutosome	aAutosome	NON	NON	7.06149
MvSl-1064-A2-R4_MC02g04109	A2	1737	389	aAutosome	aAutosome	NON	NON	6.95456
MvSl-1064-A2-R4_MC03g04693	A2	433	90	aAutosome	aAutosome	NON	NON	3.30266
MvSl-1064-A2-R4_MC02g03810	A2	4403	1328	aAutosome	aAutosome	NON	NON	7.75389
MvSl-1064-A2-R4_MC10g09882	A2	1930	536	aAutosome	aAutosome	NON	NON	4.4188
MvSl-1064-A2-R4_MC10g10210	A2	447	94	aAutosome	aAutosome	NON	NON	1.44316
MvSl-1064-A2-R4_MC12g11525	A2	2841	751	aAutosome	aAutosome	NON	NON	6.27802
MvSl-1064-A2-R4_MC03g04832	A2	870	231	aAutosome	aAutosome	NON	NON	4.18765
MvSl-1064-A2-R4_MC04-1g05889	A2	1765	383	aAutosome	aAutosome	NON	NON	5.84294
MvSl-1064-A2-R4_MC02g04296	A2	2956	769	aAutosome	aAutosome	NON	NON	7.07224
MvSl-1064-A2-R4_MC08-1g08945	A2	3707	1098	aAutosome	aAutosome	NON	NON	6.78943
MvSl-1064-A2-R4_MC01g02297	A2	1312	291	aAutosome	aAutosome	NON	NON	4.6614
MvSl-1064-A2-R4_MC07g07899	A2	1407	381	aAutosome	aAutosome	NON	NON	3.50487
MvSl-1064-A2-R4_MC03g05048	A2	1337	402	aAutosome	aAutosome	NON	NON	0.937995
MvSl-1064-A2-R4_MC11g10936	A2	1696	499	aAutosome	aAutosome	NON	NON	3.29829
MvSl-1064-A2-R4_MC04-1g06073	A2	995	227	aAutosome	aAutosome	NON	NON	4.69197
MvSl-1064-A2-R4_A2g00169	A2	3582	1078	faBlack	NRR	NON	NON	7.30873
MvSl-1064-A2-R4_MC05g07049	A2	1066	231	aAutosome	aAutosome	NON	NON	8.76295
MvSl-1064-A2-R4_MC02g04286	A2	3480	1141	aAutosome	aAutosome	NON	NON	7.68647
MvSl-1064-A2-R4_MC13g11935	A2	1773	590	aAutosome	aAutosome	NON	NON	4.95849
MvSl-1064-A2-R4_MC02g03990	A2	2110	457	aAutosome	aAutosome	NON	NON	6.00979
MvSl-1064-A2-R4_MC02g04155	A2	1472	439	aAutosome	aAutosome	NON	NON	5.54234
MvSl-1064-A2-R4_MC02g03538	A2	1928	615	aAutosome	aAutosome	NON	NON	2.05434
MvSl-1064-A2-R4_MC01g02306	A2	525	125	aAutosome	aAutosome	NON	NON	4.03105
MvSl-1064-A2-R4_MC02g04527	A2	1036	193	aAutosome	aAutosome	NON	NON	5.5041
MvSl-1064-A2-R4_MC02g04158	A2	195	64	aAutosome	aAutosome	NON	NON	4.78266
MvSl-1064-A2-R4_MC07g07843	A2	2677	502	aAutosome	aAutosome	NON	NON	2.85018
MvSl-1064-A2-R4_MC09g09691	A2	5126	1550	aAutosome	aAutosome	NON	NON	6.65899
MvSl-1064-A2-R4_MC11g10623	A2	2468	451	aAutosome	aAutosome	NON	NON	2.31487
MvSl-1064-A2-R4_MC03g04609	A2	234	77	aAutosome	aAutosome	NON	NON	1.2011
MvSl-1064-A2-R4_MC13g11867	A2	656	159	aAutosome	aAutosome	NON	NON	4.18752
MvSl-1064-A2-R4_MC13g11705	A2	3519	912	aAutosome	aAutosome	NON	NON	4.15545
MvSl-1064-A2-R4_MC05g07029	A2	2912	798	aAutosome	aAutosome	NON	NON	5.96675
MvSl-1064-A2-R4_MC03g05089	A2	4126	1220	aAutosome	aAutosome	NON	NON	6.79573
MvSl-1064-A2-R4_MC07g07831	A2	1319	416	aAutosome	aAutosome	NON	NON	7.1397
MvSl-1064-A2-R4_MC06-2g07778	A2	183	60	aAutosome	aAutosome	NON	NON	0.993051
MvSl-1064-A2-R4_MC10g10204	A2	345	88	aAutosome	aAutosome	NON	NON	2.31599
MvSl-1064-A2-R4_MC01g02774	A2	757	186	aAutosome	aAutosome	NON	NON	5.22774
MvSl-1064-A2-R4_MC01g02290	A2	1345	390	aAutosome	aAutosome	NON	NON	8.04646
MvSl-1064-A2-R4_MC02g04298	A2	1036	209	aAutosome	aAutosome	NON	NON	5.00803
MvSl-1064-A2-R4_MC07g07988	A2	2266	600	aAutosome	aAutosome	NON	NON	6.54775
MvSl-1064-A2-R4_MC04-1g06012	A2	3184	1016	aAutosome	aAutosome	NON	NON	7.13955
MvSl-1064-A2-R4_MC11g10590	A2	703	178	aAutosome	aAutosome	NON	NON	4.30251
MvSl-1064-A2-R4_MC13g11610	A2	870	233	aAutosome	aAutosome	NON	NON	2.57975
MvSl-1064-A2-R4_MC06-2g07553	A2	3193	948	aAutosome	aAutosome	NON	NON	3.56681
MvSl-1064-A2-R4_MC02g04030	A2	3714	899	aAutosome	aAutosome	NON	NON	7.87791
MvSl-1064-A2-R4_MC11g10476	A2	933	104	aAutosome	aAutosome	NON	NON	4.22818
MvSl-1064-A2-R4_MC01g02750	A2	2378	606	aAutosome	aAutosome	NON	NON	5.81546
MvSl-1064-A2-R4_MC10g09923	A2	2277	581	aAutosome	aAutosome	NON	NON	5.55701
MvSl-1064-A2-R4_MC12g11031	A2	3135	951	aAutosome	aAutosome	NON	NON	6.78045
MvSl-1064-A2-R4_MC03g05502	A2	1456	404	aAutosome	aAutosome	NON	NON	6.02469
MvSl-1064-A2-R4_MC01g02644	A2	1431	338	aAutosome	aAutosome	NON	NON	6.34575
MvSl-1064-A2-R4_MC02g04012	A2	1908	329	aAutosome	aAutosome	NON	NON	5.03879
MvSl-1064-A2-R4_MC14g12052	A2	3467	937	aAutosome	aAutosome	NON	NON	5.31557
MvSl-1064-A2-R4_MC09g09351	A2	2529	705	aAutosome	aAutosome	NON	NON	6.84818
MvSl-1064-A2-R4_MC06-2g07564	A2	2627	672	aAutosome	aAutosome	NON	NON	6.03174
MvSl-1064-A2-R4_MC01g03343	A2	2371	643	aAutosome	aAutosome	NON	NON	7.07453
MvSl-1064-A2-R4_MC01g03290	A2	515	89	aAutosome	aAutosome	NON	NON	6.36993
MvSl-1064-A2-R4_MC05g06748	A2	1671	556	aAutosome	aAutosome	NON	NON	5.90927
MvSl-1064-A2-R4_MC02g03628	A2	355	100	aAutosome	aAutosome	NON	NON	2.55419
MvSl-1064-A2-R4_MC11g10558	A2	1881	320	aAutosome	aAutosome	NON	NON	8.12952
MvSl-1064-A2-R4_MC15g12375	A2	407	95	aAutosome	aAutosome	NON	NON	2.07186
MvSl-1064-A2-R4_MC14g12111	A2	8853	2763	aAutosome	aAutosome	NON	NON	7.84806
MvSl-1064-A2-R4_MC11g10687	A2	1130	290	aAutosome	aAutosome	NON	NON	4.96638
MvSl-1064-A2-R4_MC09g09821	A2	300	99	aAutosome	aAutosome	NON	NON	5.71319
MvSl-1064-A2-R4_MC18g12508	A2	1315	333	aAutosome	aAutosome	NON	NON	7.40462
MvSl-1064-A2-R4_MC11g10540	A2	640	75	aAutosome	aAutosome	NON	NON	3.18798
MvSl-1064-A2-R4_MC02g04487	A2	1854	464	aAutosome	aAutosome	NON	NON	6.55877
MvSl-1064-A2-R4_MC01g02177	A2	3219	1021	aAutosome	aAutosome	NON	NON	5.37834
MvSl-1064-A2-R4_MC13g11631	A2	2771	826	aAutosome	aAutosome	NON	NON	6.0046
MvSl-1064-A2-R4_MC01g02270	A2	4397	1309	aAutosome	aAutosome	NON	NON	3.72467
MvSl-1064-A2-R4_MC01g02823	A2	3298	976	aAutosome	aAutosome	NON	NON	7.18423
MvSl-1064-A2-R4_MC04-1g05831	A2	2015	583	aAutosome	aAutosome	NON	NON	6.87837
MvSl-1064-A2-R4_MC02g04314	A2	4706	1522	aAutosome	aAutosome	NON	NON	4.67829
MvSl-1064-A2-R4_MC01g02619	A2	450	73	aAutosome	aAutosome	NON	NON	3.23171
MvSl-1064-A2-R4_MC03g05381	A2	4998	1308	aAutosome	aAutosome	NON	NON	6.14452
MvSl-1064-A2-R4_MC03g05244	A2	1291	298	aAutosome	aAutosome	NON	NON	4.28138
MvSl-1064-A2-R4_MC08-2g09134	A2	1585	299	aAutosome	aAutosome	NON	NON	9.50448
MvSl-1064-A2-R4_MC02g03736	A2	3508	1049	aAutosome	aAutosome	NON	NON	6.24439
MvSl-1064-A2-R4_MC04-1g05557	A2	237	78	aAutosome	aAutosome	NON	NON	3.67072
MvSl-1064-A2-R4_MC08-1g08592	A2	1862	487	aAutosome	aAutosome	NON	NON	3.07988
MvSl-1064-A2-R4_MC06-2g07617	A2	607	81	aAutosome	aAutosome	NON	NON	4.17005
MvSl-1064-A2-R4_MC01g02842	A2	1221	349	aAutosome	aAutosome	NON	NON	4.65749
MvSl-1064-A2-R4_MC09g09291	A2	1383	281	aAutosome	aAutosome	NON	NON	3.63508
MvSl-1064-A2-R4_MC03g05442	A2	789	262	aAutosome	aAutosome	NON	NON	3.49598
MvSl-1064-A2-R4_MC07g08429	A2	1460	463	aAutosome	aAutosome	NON	NON	3.92597
MvSl-1064-A2-R4_MC09g09455	A2	2387	564	aAutosome	aAutosome	NON	NON	5.14292
MvSl-1064-A2-R4_MC03g04647	A2	798	201	aAutosome	aAutosome	NON	NON	3.58714
MvSl-1064-A2-R4_MC13g11668	A2	1904	590	aAutosome	aAutosome	NON	NON	5.15566
MvSl-1064-A2-R4_MC05g06519	A2	1355	341	aAutosome	aAutosome	NON	NON	5.24608
MvSl-1064-A2-R4_MC01g02543	A2	2252	636	aAutosome	aAutosome	NON	NON	6.97175
MvSl-1064-A2-R4_MC12g11437	A2	517	142	aAutosome	aAutosome	NON	NON	4.00826
MvSl-1064-A2-R4_MC10g09931	A2	342	113	aAutosome	aAutosome	NON	NON	5.07519
MvSl-1064-A2-R4_MC03g05535	A2	1409	417	aAutosome	aAutosome	NON	NON	5.78485
MvSl-1064-A2-R4_MC09g09449	A2	2021	450	aAutosome	aAutosome	NON	NON	4.71189
MvSl-1064-A2-R4_MC09g09751	A2	231	76	aAutosome	aAutosome	NON	NON	0.878895
MvSl-1064-A2-R4_MC11g10594	A2	1049	206	aAutosome	aAutosome	NON	NON	5.0026
MvSl-1064-A2-R4_MC12g11306	A2	1178	312	aAutosome	aAutosome	NON	NON	6.6785
MvSl-1064-A2-R4_MC07g08370	A2	696	231	aAutosome	aAutosome	NON	NON	4.81555
MvSl-1064-A2-R4_MC02g04355	A2	1324	335	aAutosome	aAutosome	NON	NON	3.16563
MvSl-1064-A2-R4_MC01g02221	A2	760	176	aAutosome	aAutosome	NON	NON	5.94726
MvSl-1064-A2-R4_MC11g10643	A2	682	174	aAutosome	aAutosome	NON	NON	5.2325
MvSl-1064-A2-R4_MC08-1g08985	A2	3608	987	aAutosome	aAutosome	NON	NON	6.76525
MvSl-1064-A2-R4_MC06-2g07588	A2	605	145	aAutosome	aAutosome	NON	NON	2.87941
MvSl-1064-A2-R4_A2g01789	A2	2085	671	bPAR	bPAR	NON	NON	4.51686
MvSl-1064-A2-R4_MC02g04509	A2	1143	244	aAutosome	aAutosome	NON	NON	5.75219
MvSl-1064-A2-R4_MC13g11553	A2	1858	539	aAutosome	aAutosome	NON	NON	5.3962
MvSl-1064-A2-R4_MC09g09347	A2	1120	196	aAutosome	aAutosome	NON	NON	7.05328
MvSl-1064-A2-R4_MC07g08075	A2	549	182	aAutosome	aAutosome	NON	NON	3.81566
MvSl-1064-A2-R4_MC14g12009	A2	2917	819	aAutosome	aAutosome	NON	NON	6.29009
MvSl-1064-A2-R4_MC05g06855	A2	3846	1017	aAutosome	aAutosome	NON	NON	6.99555
MvSl-1064-A2-R4_MC07g08458	A2	1464	301	aAutosome	aAutosome	NON	NON	5.1041
MvSl-1064-A2-R4_MC01g02227	A2	1950	430	aAutosome	aAutosome	NON	NON	4.37867
MvSl-1064-A2-R4_MC13g11572	A2	770	225	aAutosome	aAutosome	NON	NON	4.68027
MvSl-1064-A2-R4_MC03g04908	A2	833	126	aAutosome	aAutosome	NON	NON	7.83064
MvSl-1064-A2-R4_MC05g06770	A2	2348	716	aAutosome	aAutosome	NON	NON	3.24398
MvSl-1064-A2-R4_MC01g03338	A2	1005	230	aAutosome	aAutosome	NON	NON	4.72699
MvSl-1064-A2-R4_MC08-1g08688	A2	3286	827	aAutosome	aAutosome	NON	NON	3.38823
MvSl-1064-A2-R4_MC01g01980	A2	2255	615	aAutosome	aAutosome	NON	NON	3.8881
MvSl-1064-A2-R4_MC10g10332	A2	1731	475	aAutosome	aAutosome	NON	NON	7.22545
MvSl-1064-A2-R4_MC01g02010	A2	2894	914	aAutosome	aAutosome	NON	NON	4.53207
MvSl-1064-A2-R4_MC09g09760	A2	342	113	aAutosome	aAutosome	NON	NON	3.74622
MvSl-1064-A2-R4_MC03g05453	A2	2634	525	aAutosome	aAutosome	NON	NON	3.99302
MvSl-1064-A2-R4_MC03g04877	A2	2897	851	aAutosome	aAutosome	NON	NON	6.96138
MvSl-1064-A2-R4_MC01g02133	A2	1318	298	aAutosome	aAutosome	NON	NON	6.0531
MvSl-1064-A2-R4_MC12g11188	A2	982	294	aAutosome	aAutosome	NON	NON	4.79351
MvSl-1064-A2-R4_MC02g03879	A2	4906	1549	aAutosome	aAutosome	NON	NON	7.24105
MvSl-1064-A2-R4_MC17g12475	A2	3054	717	aAutosome	aAutosome	NON	NON	7.81317
MvSl-1064-A2-R4_MC04-1g06146	A2	1825	482	aAutosome	aAutosome	NON	NON	6.91731
MvSl-1064-A2-R4_MC09g09704	A2	747	208	aAutosome	aAutosome	NON	NON	2.77218
MvSl-1064-A2-R4_MC03g04962	A2	474	111	aAutosome	aAutosome	NON	NON	1.63134
MvSl-1064-A2-R4_MC11g10416	A2	1336	313	aAutosome	aAutosome	NON	NON	6.7021
MvSl-1064-A2-R4_MC12g11174	A2	2473	340	aAutosome	aAutosome	NON	NON	8.61717
MvSl-1064-A2-R4_MC07g07867	A2	1824	429	aAutosome	aAutosome	NON	NON	5.60143
MvSl-1064-A2-R4_MC11g10541	A2	1713	570	aAutosome	aAutosome	NON	NON	7.42931
MvSl-1064-A2-R4_MC03g05196	A2	1953	466	aAutosome	aAutosome	NON	NON	3.54801
MvSl-1064-A2-R4_MC14g12208	A2	316	69	aAutosome	aAutosome	NON	NON	5.51223
MvSl-1064-A2-R4_MC02g04191	A2	2669	727	aAutosome	aAutosome	NON	NON	5.69106
MvSl-1064-A2-R4_MC01g02857	A2	854	216	aAutosome	aAutosome	NON	NON	5.44346
MvSl-1064-A2-R4_MC01g02466	A2	1523	482	aAutosome	aAutosome	NON	NON	4.76867
MvSl-1064-A2-R4_MC01g03316	A2	2729	829	aAutosome	aAutosome	NON	NON	6.04509
MvSl-1064-A2-R4_MC10g09970	A2	1069	224	aAutosome	aAutosome	NON	NON	6.64118
MvSl-1064-A2-R4_MC05g06449	A2	1435	313	aAutosome	aAutosome	NON	NON	6.60993
MvSl-1064-A2-R4_MC02g03549	A2	536	114	aAutosome	aAutosome	NON	NON	5.46441
MvSl-1064-A2-R4_MC12g11145	A2	3528	864	aAutosome	aAutosome	NON	NON	6.41758
MvSl-1064-A2-R4_MC14g12162	A2	2210	415	aAutosome	aAutosome	NON	NON	2.6997
MvSl-1064-A2-R4_MC05g06852	A2	543	180	aAutosome	aAutosome	NON	NON	5.05604
MvSl-1064-A2-R4_MC08-1g08625	A2	1634	485	aAutosome	aAutosome	NON	NON	5.42057
MvSl-1064-A2-R4_MC02g04378	A2	1089	213	aAutosome	aAutosome	NON	NON	4.92325
MvSl-1064-A2-R4_MC10g10192	A2	1843	415	aAutosome	aAutosome	NON	NON	7.35021
MvSl-1064-A2-R4_MC13g11736	A2	1774	492	aAutosome	aAutosome	NON	NON	1.48938
MvSl-1064-A2-R4_MC05g06393	A2	696	149	aAutosome	aAutosome	NON	NON	4.64929
MvSl-1064-A2-R4_MC03g04930	A2	1543	311	aAutosome	aAutosome	NON	NON	5.69125
MvSl-1064-A2-R4_MC08-1g08812	A2	2046	430	aAutosome	aAutosome	NON	NON	6.41343
MvSl-1064-A2-R4_MC02g04446	A2	168	55	aAutosome	aAutosome	NON	NON	3.43525
MvSl-1064-A2-R4_MC04-2g06381	A2	465	154	aAutosome	aAutosome	NON	NON	2.12039
MvSl-1064-A2-R4_MC03g05465	A2	693	138	aAutosome	aAutosome	NON	NON	6.2272
MvSl-1064-A2-R4_MC10g10353	A2	1930	413	aAutosome	aAutosome	NON	NON	2.81228
MvSl-1064-A2-R4_MC01g02093	A2	2642	636	aAutosome	aAutosome	NON	NON	6.20226
MvSl-1064-A2-R4_MC02g03483	A2	2475	619	aAutosome	aAutosome	NON	NON	6.43637
MvSl-1064-A2-R4_MC08-1g08888	A2	1756	511	aAutosome	aAutosome	NON	NON	5.16067
MvSl-1064-A2-R4_MC03g05322	A2	2641	687	aAutosome	aAutosome	NON	NON	5.26542
MvSl-1064-A2-R4_MC04-1g06035	A2	818	190	aAutosome	aAutosome	NON	NON	3.80767
MvSl-1064-A2-R4_MC07g08364	A2	2739	862	aAutosome	aAutosome	NON	NON	9.24823
MvSl-1064-A2-R4_MC11g10504	A2	1520	408	aAutosome	aAutosome	NON	NON	4.77906
MvSl-1064-A2-R4_MC02g04201	A2	2029	651	aAutosome	aAutosome	NON	NON	7.72369
MvSl-1064-A2-R4_MC11g10559	A2	254	52	aAutosome	aAutosome	NON	NON	0.198103
MvSl-1064-A2-R4_MC11g10707	A2	1499	268	aAutosome	aAutosome	NON	NON	11.7996
MvSl-1064-A2-R4_MC01g02526	A2	1946	384	aAutosome	aAutosome	NON	NON	7.83502
MvSl-1064-A2-R4_MC10g10300	A2	2339	555	aAutosome	aAutosome	NON	NON	5.24943
MvSl-1064-A2-R4_MC01g02219	A2	1673	345	aAutosome	aAutosome	NON	NON	8.08009
MvSl-1064-A2-R4_MC01g02682	A2	1257	418	aAutosome	aAutosome	NON	NON	7.7602
MvSl-1064-A2-R4_MC06-2g07697	A2	1097	101	aAutosome	aAutosome	NON	NON	1.06684
MvSl-1064-A2-R4_MC01g02437	A2	828	208	aAutosome	aAutosome	NON	NON	5.93884
MvSl-1064-A2-R4_MC13g11563	A2	782	197	aAutosome	aAutosome	NON	NON	3.11191
MvSl-1064-A2-R4_MC04-1g06053	A2	1407	330	aAutosome	aAutosome	NON	NON	4.55418
MvSl-1064-A2-R4_MC05g06970	A2	3035	986	aAutosome	aAutosome	NON	NON	3.94026
MvSl-1064-A2-R4_A2g00040	A2	1696	360	bPAR	bPAR	NON	NON	1.27685
MvSl-1064-A2-R4_MC05g06990	A2	1263	290	aAutosome	aAutosome	NON	NON	4.86249
MvSl-1064-A2-R4_MC14g12117	A2	1587	372	aAutosome	aAutosome	NON	NON	5.90032
MvSl-1064-A2-R4_MC17g12479	A2	1337	304	aAutosome	aAutosome	NON	NON	4.43662
MvSl-1064-A2-R4_MC02g04271	A2	2435	629	aAutosome	aAutosome	NON	NON	5.29584
MvSl-1064-A2-R4_MC11g10639	A2	952	194	aAutosome	aAutosome	NON	NON	7.4358
MvSl-1064-A2-R4_A2g00129	A2	3023	875	dRed	NRR	NON	NON	7.50092
MvSl-1064-A2-R4_A2g01556	A2	2467	791	faBlack	NRR	NON	NON	7.45938
MvSl-1064-A2-R4_MC01g02794	A2	1695	511	aAutosome	aAutosome	NON	NON	2.8945
MvSl-1064-A2-R4_MC01g02175	A2	1494	497	aAutosome	aAutosome	NON	NON	8.62413
MvSl-1064-A2-R4_MC01g02223	A2	1011	217	aAutosome	aAutosome	NON	NON	4.82932
MvSl-1064-A2-R4_MC09g09775	A2	5298	1692	aAutosome	aAutosome	NON	NON	8.29913
MvSl-1064-A2-R4_MC09g09639	A2	2098	547	aAutosome	aAutosome	NON	NON	7.41856
MvSl-1064-A2-R4_MC09g09339	A2	3590	971	aAutosome	aAutosome	NON	NON	5.68106
MvSl-1064-A2-R4_MC07g08309	A2	897	251	aAutosome	aAutosome	NON	NON	4.01039
MvSl-1064-A2-R4_MC04-2g06374	A2	1269	383	aAutosome	aAutosome	NON	NON	0.305763
MvSl-1064-A2-R4_MC08-2g09107	A2	2777	738	aAutosome	aAutosome	NON	NON	6.77423
MvSl-1064-A2-R4_A2g01227	A2	511	87	gPurple	NRR	NON	NON	6.26744
MvSl-1064-A2-R4_MC05g06894	A2	703	137	aAutosome	aAutosome	NON	NON	4.82837
MvSl-1064-A2-R4_MC06-1g07262	A2	8127	2449	aAutosome	aAutosome	NON	NON	8.68336
MvSl-1064-A2-R4_MC08-1g08685	A2	562	170	aAutosome	aAutosome	NON	NON	5.82081
MvSl-1064-A2-R4_MC04-1g05963	A2	993	208	aAutosome	aAutosome	NON	NON	7.04544
MvSl-1064-A2-R4_MC09g09467	A2	952	238	aAutosome	aAutosome	NON	NON	5.60499
MvSl-1064-A2-R4_MC06-2g07388	A2	157	37	aAutosome	aAutosome	NON	NON	4.79212
MvSl-1064-A2-R4_MC13g11917	A2	537	178	aAutosome	aAutosome	NON	NON	4.96452
MvSl-1064-A2-R4_MC06-1g07225	A2	2374	461	aAutosome	aAutosome	NON	NON	5.08304
MvSl-1064-A2-R4_MC07g07935	A2	3414	988	aAutosome	aAutosome	NON	NON	6.88735
MvSl-1064-A2-R4_MC01g02430	A2	1863	445	aAutosome	aAutosome	NON	NON	6.33519
MvSl-1064-A2-R4_MC04-1g06182	A2	355	58	aAutosome	aAutosome	NON	NON	4.44047
MvSl-1064-A2-R4_MC08-1g08733	A2	284	67	aAutosome	aAutosome	NON	NON	5.46724
MvSl-1064-A2-R4_MC02g03529	A2	247	68	aAutosome	aAutosome	NON	NON	2.07145
MvSl-1064-A2-R4_MC05g06798	A2	1411	442	aAutosome	aAutosome	NON	NON	4.90516
MvSl-1064-A2-R4_MC08-2g09050	A2	870	274	aAutosome	aAutosome	NON	NON	3.11239
MvSl-1064-A2-R4_MC01g03267	A2	180	59	aAutosome	aAutosome	NON	NON	6.3626
MvSl-1064-A2-R4_MC04-1g06115	A2	1040	159	aAutosome	aAutosome	NON	NON	4.95804
MvSl-1064-A2-R4_A2g00062	A2	2790	714	bPAR	bPAR	NON	NON	6.14781
MvSl-1064-A2-R4_MC02g03772	A2	171	56	aAutosome	aAutosome	NON	NON	3.65925
MvSl-1064-A2-R4_MC14g12175	A2	415	114	aAutosome	aAutosome	NON	NON	5.65844
MvSl-1064-A2-R4_MC01g02479	A2	1388	329	aAutosome	aAutosome	NON	NON	6.17273
MvSl-1064-A2-R4_MC12g11327	A2	219	72	aAutosome	aAutosome	NON	NON	9.54536
MvSl-1064-A2-R4_MC02g03997	A2	417	138	aAutosome	aAutosome	NON	NON	2.82836
MvSl-1064-A2-R4_MC05g06864	A2	1518	450	aAutosome	aAutosome	NON	NON	4.70976
MvSl-1064-A2-R4_MC01g02858	A2	881	237	aAutosome	aAutosome	NON	NON	6.09917
MvSl-1064-A2-R4_MC01g02676	A2	1769	340	aAutosome	aAutosome	NON	NON	5.46203
MvSl-1064-A2-R4_MC01g02914	A2	1223	317	aAutosome	aAutosome	NON	NON	2.80508
MvSl-1064-A2-R4_MC09g09550	A2	2617	749	aAutosome	aAutosome	NON	NON	4.93012
MvSl-1064-A2-R4_MC05g06896	A2	980	301	aAutosome	aAutosome	NON	NON	6.00145
MvSl-1064-A2-R4_MC13g11936	A2	174	57	aAutosome	aAutosome	NON	NON	0.484516
MvSl-1064-A2-R4_MC12g11466	A2	3551	1113	aAutosome	aAutosome	NON	NON	8.10061
MvSl-1064-A2-R4_MC13g11760	A2	680	193	aAutosome	aAutosome	NON	NON	4.2552
MvSl-1064-A2-R4_MC05g06909	A2	2151	610	aAutosome	aAutosome	NON	NON	2.46602
