target_id	a1s1	a1s2
MvSl-1064-A1-R4_MC06g06950	1641	1521
MvSl-1064-A1-R4_MC06g06951	3301	4308
MvSl-1064-A1-R4_MC06g06952	1201	1113
MvSl-1064-A1-R4_MC06g06953	591	635
MvSl-1064-A1-R4_MC06g06954	1815	1917
MvSl-1064-A1-R4_MC06g06955	7	20
MvSl-1064-A1-R4_MC06g06956	38	63
MvSl-1064-A1-R4_MC06g06957	813	1166
MvSl-1064-A1-R4_MC06g06958	7236	9929
MvSl-1064-A1-R4_MC06g06959	2333	2251
MvSl-1064-A1-R4_MC06g06960	671	731
MvSl-1064-A1-R4_MC06g06961	5	1
MvSl-1064-A1-R4_MC06g06962	374	440
MvSl-1064-A1-R4_MC06g06963	2877	2696
MvSl-1064-A1-R4_MC06g06964	1573	1851
MvSl-1064-A1-R4_MC06g06965	200	272
MvSl-1064-A1-R4_MC06g06966	1557	1406
MvSl-1064-A1-R4_MC06g06967	58	47
MvSl-1064-A1-R4_MC06g06968	3322	2664
MvSl-1064-A1-R4_MC06g06969	1653	1560
MvSl-1064-A1-R4_MC06g06970	1201	1086
MvSl-1064-A1-R4_MC06g06971	359.37	509.639
MvSl-1064-A1-R4_MC06g06972	305.944	370.847
MvSl-1064-A1-R4_MC06g06973	2344	2557
MvSl-1064-A1-R4_MC06g06974	1477	1555
MvSl-1064-A1-R4_MC06g06975	1248	1308
MvSl-1064-A1-R4_MC06g06976	28	29
MvSl-1064-A1-R4_MC06g06977	841	809
MvSl-1064-A1-R4_MC06g06978	1058	1587
MvSl-1064-A1-R4_MC06g06979	3084	3480
MvSl-1064-A1-R4_MC06g06980	2575	2277
MvSl-1064-A1-R4_MC06g06981	715	614
MvSl-1064-A1-R4_MC06g06982	852	717
MvSl-1064-A1-R4_MC06g06983	3566	3074
MvSl-1064-A1-R4_MC06g06984	1313	1204
MvSl-1064-A1-R4_MC06g06985	177.704	188.024
MvSl-1064-A1-R4_MC06g06986	1244	1102
MvSl-1064-A1-R4_MC06g06987	270	224
MvSl-1064-A1-R4_MC06g06988	724	603
MvSl-1064-A1-R4_MC06g06989	66	72
MvSl-1064-A1-R4_MC06g06990	57.3004	91.9819
MvSl-1064-A1-R4_MC06g06991	20	34
MvSl-1064-A1-R4_MC06g06992	86.6996	139.018
MvSl-1064-A1-R4_MC06g06993	3099	2998
MvSl-1064-A1-R4_MC06g06994	56	86
MvSl-1064-A1-R4_MC06g06995	1065	894
MvSl-1064-A1-R4_MC06g06997	46.5884	67.089
MvSl-1064-A1-R4_MC06g06998	54	54.3504
MvSl-1064-A1-R4_MC06g06999	6351	7970
MvSl-1064-A1-R4_MC06g07000	1320	1234
MvSl-1064-A1-R4_MC06g07001	2841	3125
MvSl-1064-A1-R4_MC06g07002	1567	1570
MvSl-1064-A1-R4_MC06g07003	1265.93	1158.45
MvSl-1064-A1-R4_MC06g07004	6429	6780
MvSl-1064-A1-R4_MC06g07005	391	235
MvSl-1064-A1-R4_MC06g07006	62	87
MvSl-1064-A1-R4_MC06g07007	1	0
MvSl-1064-A1-R4_MC06g07008	1	1
MvSl-1064-A1-R4_MC06g07009	7.07455	13.5477
MvSl-1064-A1-R4_MC06g07010	4429	3674
MvSl-1064-A1-R4_MC06g07011	1688	1527
MvSl-1064-A1-R4_MC06g07012	1536	2005
MvSl-1064-A1-R4_MC06g07013	667	672
MvSl-1064-A1-R4_MC06g07014	5846	5881
MvSl-1064-A1-R4_MC06g07015	4511	2906
MvSl-1064-A1-R4_MC06g07016	1832	1885
MvSl-1064-A1-R4_MC06g07017	1950	1921
MvSl-1064-A1-R4_MC06g07018	222	263
MvSl-1064-A1-R4_MC06g07019	110	125
MvSl-1064-A1-R4_MC06g07020	331	337
MvSl-1064-A1-R4_MC06g07021	1021	1038
MvSl-1064-A1-R4_MC06g07022	2	14
MvSl-1064-A1-R4_MC06g07023	62	91
MvSl-1064-A1-R4_MC06g07024	464	377
MvSl-1064-A1-R4_MC06g07025	4411	4940
MvSl-1064-A1-R4_MC06g07026	2114	2481
MvSl-1064-A1-R4_MC06g07027	1939	1527
MvSl-1064-A1-R4_MC06g07028	1577	1545
MvSl-1064-A1-R4_MC06g07029	94	149
MvSl-1064-A1-R4_MC06g07030	802	1383
MvSl-1064-A1-R4_MC06g07031	3255	3209
MvSl-1064-A1-R4_MC06g07032	30.2856	36.428
MvSl-1064-A1-R4_MC06g07033	302.403	518.351
MvSl-1064-A1-R4_MC06g07037	767	827
MvSl-1064-A1-R4_MC06g07038	3807	3088
MvSl-1064-A1-R4_MC06g07039	1317	1060
MvSl-1064-A1-R4_MC06g07040	677	674
MvSl-1064-A1-R4_MC06g07041	745	603
MvSl-1064-A1-R4_MC06g07042	474	371
MvSl-1064-A1-R4_MC06g07043	2543	2557
MvSl-1064-A1-R4_MC06g07044	3437	2730
MvSl-1064-A1-R4_MC06g07045	2	4
MvSl-1064-A1-R4_MC06g07046	2294	2052
MvSl-1064-A1-R4_MC06g07047	171	140
MvSl-1064-A1-R4_MC06g07048	1	2
MvSl-1064-A1-R4_MC06g07049	1034	884
MvSl-1064-A1-R4_MC06g07050	4	0
MvSl-1064-A1-R4_MC06g07051	481.797	512.414
MvSl-1064-A1-R4_MC06g07052	14.5213	8.39225
MvSl-1064-A1-R4_MC06g07053	7.08045	17.6019
MvSl-1064-A1-R4_MC06g07054	777	615
MvSl-1064-A1-R4_MC06g07055	923	611
MvSl-1064-A1-R4_MC06g07056	2172	1344
MvSl-1064-A1-R4_MC06g07057	9519	6091
MvSl-1064-A1-R4_MC06g07058	211.721	186.262
MvSl-1064-A1-R4_MC06g07059	0	1.38684
MvSl-1064-A1-R4_MC06g07060	5037.96	4905.2
MvSl-1064-A1-R4_MC06g07061	39	58
MvSl-1064-A1-R4_MC06g07062	4.01376	3.04136
MvSl-1064-A1-R4_MC06g07063	78.8673	88.629
MvSl-1064-A1-R4_MC06g07064	38.4368	42.8431
MvSl-1064-A1-R4_MC06g07065	0	0
MvSl-1064-A1-R4_MC06g07066	1947.69	1095.48
MvSl-1064-A1-R4_MC06g07067	17.8694	25.4276
MvSl-1064-A1-R4_MC06g07068	15.2051	12.2888
MvSl-1064-A1-R4_MC06g07069	6	5
MvSl-1064-A1-R4_MC06g07070	40.2005	42.3124
MvSl-1064-A1-R4_MC06g07071	0	0
MvSl-1064-A1-R4_MC06g07072	377.28	287.604
MvSl-1064-A1-R4_MC06g07073	1517.02	1138.39
MvSl-1064-A1-R4_MC06g07074	444.713	450.514
MvSl-1064-A1-R4_MC06g07075	1.08063	3.15786
MvSl-1064-A1-R4_MC06g07076	453.235	352.58
MvSl-1064-A1-R4_MC06g07077	617.146	494.858
MvSl-1064-A1-R4_MC06g07078	36.2884	21.4089
MvSl-1064-A1-R4_MC06g07079	90.5779	94.0291
MvSl-1064-A1-R4_MC06g07080	3.66544	4.19265
MvSl-1064-A1-R4_MC06g07081	572.078	521.452
MvSl-1064-A1-R4_MC06g07082	3.10863	0
MvSl-1064-A1-R4_MC06g07083	6.92E-07	0
MvSl-1064-A1-R4_MC06g07085	0	0
MvSl-1064-A1-R4_MC06g07086	8.58501	18.8748
MvSl-1064-A1-R4_MC06g07087	0	0
MvSl-1064-A1-R4_MC06g07088	86.1822	71.4387
MvSl-1064-A1-R4_MC06g07089	0	0
MvSl-1064-A1-R4_MC06g07090	2.16018	6.13992
MvSl-1064-A1-R4_MC06g07091	96.3451	79.3041
MvSl-1064-A1-R4_MC06g07092	0	0
MvSl-1064-A1-R4_MC06g07093	31.6754	25.7227
MvSl-1064-A1-R4_MC06g07094	0	0
MvSl-1064-A1-R4_MC06g07095	0	0
MvSl-1064-A1-R4_MC06g07096	5.26529	0
MvSl-1064-A1-R4_MC06g07097	23.6549	16.8946
MvSl-1064-A1-R4_MC06g07098	0	0
MvSl-1064-A1-R4_MC06g07099	1212.01	1062.13
MvSl-1064-A1-R4_MC06g07100	32.8848	16.603
MvSl-1064-A1-R4_MC06g07101	1.63024	0
MvSl-1064-A1-R4_MC06g07102	19.8535	28.4376
MvSl-1064-A1-R4_MC06g07103	1.33289	6.02977
MvSl-1064-A1-R4_MC06g07104	2.36797	1.71719
MvSl-1064-A1-R4_MC06g07105	3.38662	1.19934
MvSl-1064-A1-R4_MC06g07106	3.03944	1.32786
MvSl-1064-A1-R4_MC06g07107	4.18412	2.31197
MvSl-1064-A1-R4_MC06g07108	5.46534	4.89907
MvSl-1064-A1-R4_MC06g07109	0	0
MvSl-1064-A1-R4_MC06g07110	7.11684	4.15471
MvSl-1064-A1-R4_MC06g07111	55.2757	31.8514
MvSl-1064-A1-R4_MC06g07112	360.265	353.213
MvSl-1064-A1-R4_MC06g07113	1129.15	1224.55
MvSl-1064-A1-R4_MC06g07114	43.6953	47.3297
MvSl-1064-A1-R4_MC06g07115	13	18
MvSl-1064-A1-R4_MC06g07116	22.93	38.455
MvSl-1064-A1-R4_MC06g07117	160.869	164.74
MvSl-1064-A1-R4_MC06g07118	2330	2248
MvSl-1064-A1-R4_MC06g07119	1043	1372
MvSl-1064-A1-R4_MC06g07120	1733	1601
MvSl-1064-A1-R4_MC06g07121	564	462
MvSl-1064-A1-R4_MC06g07122	5175	3645
MvSl-1064-A1-R4_MC06g07123	447.367	432.111
MvSl-1064-A1-R4_MC06g07124	33.146	50.9994
MvSl-1064-A1-R4_MC06g07125	8	18
MvSl-1064-A1-R4_MC06g07126	32.4485	37.4637
MvSl-1064-A1-R4_MC06g07127	242.923	244.103
MvSl-1064-A1-R4_MC06g07128	149.772	174.598
MvSl-1064-A1-R4_MC06g07129	155	171
MvSl-1064-A1-R4_MC06g07130	1806	1679
MvSl-1064-A1-R4_MC06g07131	559	502
MvSl-1064-A1-R4_MC06g07132	3182	3249
MvSl-1064-A1-R4_MC06g07133	254	433
MvSl-1064-A1-R4_MC06g07134	2140	2321
MvSl-1064-A1-R4_MC06g07135	12.0999	25.063
MvSl-1064-A1-R4_MC06g07136	3604	4130
MvSl-1064-A1-R4_MC06g07137	15769	21253
MvSl-1064-A1-R4_MC06g07138	1716	1797
MvSl-1064-A1-R4_MC06g07139	1233	1115
MvSl-1064-A1-R4_MC06g07140	2608.21	2416.73
MvSl-1064-A1-R4_MC06g07141	0	1
MvSl-1064-A1-R4_MC06g07142	988.715	1128.15
MvSl-1064-A1-R4_MC06g07143	5.48876	5.63885
MvSl-1064-A1-R4_MC06g07144	1065	1064
MvSl-1064-A1-R4_MC06g07145	1950	2500
MvSl-1064-A1-R4_MC06g07146	54	79
MvSl-1064-A1-R4_MC06g07147	1252	1216
MvSl-1064-A1-R4_MC06g07148	449.061	518.525
MvSl-1064-A1-R4_MC06g07149	1492.83	1676.97
MvSl-1064-A1-R4_MC06g07150	523.112	590.72
MvSl-1064-A1-R4_MC06g07151	154	76
MvSl-1064-A1-R4_MC06g07152	2198.51	1872.64
MvSl-1064-A1-R4_MC06g07154	3569	2060
MvSl-1064-A1-R4_MC06g07155	2380	1838
MvSl-1064-A1-R4_MC06g07156	5944	3740
MvSl-1064-A1-R4_MC06g07157	848	598
MvSl-1064-A1-R4_MC06g07158	1944	2301
MvSl-1064-A1-R4_MC06g07159	96	99
MvSl-1064-A1-R4_MC06g07160	118	209
MvSl-1064-A1-R4_MC06g07161	41	34
MvSl-1064-A1-R4_MC06g07162	937	909
MvSl-1064-A1-R4_MC06g07163	2.01463	2.02864
MvSl-1064-A1-R4_MC06g07164	232.64	201.838
MvSl-1064-A1-R4_MC06g07165	569.409	609.074
MvSl-1064-A1-R4_MC06g07166	199.563	225.454
MvSl-1064-A1-R4_MC06g07167	4664	5306
MvSl-1064-A1-R4_MC06g07168	679	664
MvSl-1064-A1-R4_MC06g07169	990	833
MvSl-1064-A1-R4_MC06g07170	196	305
MvSl-1064-A1-R4_MC06g07171	1151	1245
MvSl-1064-A1-R4_MC06g07172	586	556
MvSl-1064-A1-R4_MC06g07173	2040	2484
MvSl-1064-A1-R4_MC06g07174	249	278
MvSl-1064-A1-R4_MC06g07175	366	249
MvSl-1064-A1-R4_MC06g07176	6	3
MvSl-1064-A1-R4_MC06g07177	2656	3753
MvSl-1064-A1-R4_MC06g07178	81.8373	134.307
MvSl-1064-A1-R4_MC06g07179	149.374	204.935
MvSl-1064-A1-R4_MC06g07180	26.1616	15.3362
MvSl-1064-A1-R4_MC06g07181	29.2687	25.3319
MvSl-1064-A1-R4_MC06g07182	4083	3230
MvSl-1064-A1-R4_MC06g07183	4384	4183
MvSl-1064-A1-R4_MC06g07184	5141	5408
MvSl-1064-A1-R4_MC06g07185	5869	4972
MvSl-1064-A1-R4_MC06g07186	722	713
MvSl-1064-A1-R4_MC06g07187	527	521
MvSl-1064-A1-R4_MC06g07188	680	707
MvSl-1064-A1-R4_MC06g07189	4.47491	5.8048
MvSl-1064-A1-R4_MC06g07190	3.01762	0
MvSl-1064-A1-R4_MC06g07191	397	452
MvSl-1064-A1-R4_MC06g07192	739	480
MvSl-1064-A1-R4_MC06g07193	1015	716
MvSl-1064-A1-R4_MC06g07194	3348	3100
MvSl-1064-A1-R4_MC06g07195	307	262
MvSl-1064-A1-R4_MC06g07196	716.865	774.144
MvSl-1064-A1-R4_MC06g07197	23.2028	38.2867
MvSl-1064-A1-R4_MC06g07198	2	0
MvSl-1064-A1-R4_MC06g07199	3	0
MvSl-1064-A1-R4_MC06g07200	76.1351	46.8563
MvSl-1064-A1-R4_MC06g07201	187	217
MvSl-1064-A1-R4_MC06g07202	3030	2328
MvSl-1064-A1-R4_MC06g07203	409	274
MvSl-1064-A1-R4_MC06g07204	3582	3991
MvSl-1064-A1-R4_MC06g07205	491	306
MvSl-1064-A1-R4_MC06g07206	8384	10225
MvSl-1064-A1-R4_MC06g07207	2508	2034
MvSl-1064-A1-R4_MC06g07208	1685	1895
MvSl-1064-A1-R4_MC06g07209	954	800
MvSl-1064-A1-R4_MC06g07210	315	296
MvSl-1064-A1-R4_MC06g07211	230	240
MvSl-1064-A1-R4_MC06g07212	1115	1256
MvSl-1064-A1-R4_MC06g07213	25	37
MvSl-1064-A1-R4_MC06g07214	407	463
MvSl-1064-A1-R4_MC06g07215	236.345	195.293
MvSl-1064-A1-R4_MC06g07216	12	13
MvSl-1064-A1-R4_MC06g07217	13	20
MvSl-1064-A1-R4_MC06g07218	553	455
MvSl-1064-A1-R4_MC06g07219	4014	5805
MvSl-1064-A1-R4_MC06g07220	2387	2282
MvSl-1064-A1-R4_MC06g07221	3640	3082
MvSl-1064-A1-R4_MC06g07222	424	227
MvSl-1064-A1-R4_MC06g07223	166	61
MvSl-1064-A1-R4_MC06g07224	281	106
MvSl-1064-A1-R4_MC06g07225	2456	2059
MvSl-1064-A1-R4_MC06g07226	674	1301
MvSl-1064-A1-R4_MC06g07227	1712	1758
MvSl-1064-A1-R4_MC06g07228	3326	3658
MvSl-1064-A1-R4_MC06g07229	1522	1187
MvSl-1064-A1-R4_MC06g07230	1037	995
MvSl-1064-A1-R4_MC06g07231	2642	2827
MvSl-1064-A1-R4_MC06g07232	1062	801
MvSl-1064-A1-R4_MC06g07233	917	597
MvSl-1064-A1-R4_MC06g07234	512	405
MvSl-1064-A1-R4_MC06g07235	101	138
MvSl-1064-A1-R4_MC06g07236	5286	11613
MvSl-1064-A1-R4_MC06g07237	1768	1672
MvSl-1064-A1-R4_MC06g07238	1757.58	1872.3
MvSl-1064-A1-R4_MC06g07239	602.006	535.049
MvSl-1064-A1-R4_MC06g07240	1235	1005
MvSl-1064-A1-R4_MC06g07241	853	629
MvSl-1064-A1-R4_MC06g07242	2893	2450
MvSl-1064-A1-R4_MC06g07243	1207	857
MvSl-1064-A1-R4_MC06g07244	2594	2404
MvSl-1064-A1-R4_MC06g07245	5987	5752
MvSl-1064-A1-R4_MC06g07246	829	706
MvSl-1064-A1-R4_MC06g07247	309	351
MvSl-1064-A1-R4_MC06g07248	54	55
MvSl-1064-A1-R4_MC06g07249	265	260
MvSl-1064-A1-R4_MC06g07250	562	473
MvSl-1064-A1-R4_MC06g07251	1759	1451
MvSl-1064-A1-R4_MC06g07252	918	1312
MvSl-1064-A1-R4_MC06g07253	737	683
MvSl-1064-A1-R4_MC06g07254	2162	2310
MvSl-1064-A1-R4_MC06g07255	142	204
MvSl-1064-A1-R4_MC06g07256	1819	1829
MvSl-1064-A1-R4_MC06g07257	521	473
MvSl-1064-A1-R4_MC06g07258	2522	2175
MvSl-1064-A1-R4_MC06g07259	4	3
MvSl-1064-A1-R4_MC06g07260	1445	1356
MvSl-1064-A1-R4_MC06g07261	1887	1510
MvSl-1064-A1-R4_MC06g07262	1667	1594
MvSl-1064-A1-R4_MC06g07263	687	652
MvSl-1064-A1-R4_MC06g07264	1405	1267
MvSl-1064-A1-R4_MC06g07265	1077	988
MvSl-1064-A1-R4_MC06g07266	3051	2872
MvSl-1064-A1-R4_MC06g07267	6285	8198
MvSl-1064-A1-R4_MC06g07268	0	0
MvSl-1064-A1-R4_MC06g07269	137	124
MvSl-1064-A1-R4_MC06g07270	5471	4767
MvSl-1064-A1-R4_MC06g07271	1247	1001
MvSl-1064-A1-R4_MC06g07272	1178	1045
MvSl-1064-A1-R4_MC06g07273	9813	8776
MvSl-1064-A1-R4_MC06g07274	507	418
MvSl-1064-A1-R4_MC06g07275	3404	3244
MvSl-1064-A1-R4_MC06g07276	2775	2785
MvSl-1064-A1-R4_MC06g07277	19	26
MvSl-1064-A1-R4_MC06g07278	61	64
MvSl-1064-A1-R4_MC06g07279	1494	1284
MvSl-1064-A1-R4_MC06g07280	2514	2808
MvSl-1064-A1-R4_MC06g07281	2848	2347
MvSl-1064-A1-R4_MC06g07282	711	417
MvSl-1064-A1-R4_MC06g07283	322	448
MvSl-1064-A1-R4_MC06g07284	3765	3786
MvSl-1064-A1-R4_MC06g07285	1323	1145
MvSl-1064-A1-R4_MC06g07286	86	145
MvSl-1064-A1-R4_MC06g07287	108	100
MvSl-1064-A1-R4_MC06g07288	131	278
MvSl-1064-A1-R4_MC06g07289	2560	1793
MvSl-1064-A1-R4_MC06g07290	985.699	694.858
MvSl-1064-A1-R4_MC06g07291	1617	1617
MvSl-1064-A1-R4_MC06g07292	2239	1914
MvSl-1064-A1-R4_MC06g07293	2314	3421
MvSl-1064-A1-R4_MC06g07294	96.474	38.1414
MvSl-1064-A1-R4_MC06g07295	0	0
MvSl-1064-A1-R4_MC06g07296	149.109	221.431
MvSl-1064-A1-R4_MC06g07297	4.21385	10.1887
MvSl-1064-A1-R4_MC06g07298	3053	2681
MvSl-1064-A1-R4_MC06g07299	1097	1121
MvSl-1064-A1-R4_MC06g07300	971	933
MvSl-1064-A1-R4_MC06g07301	621	935
MvSl-1064-A1-R4_MC06g07302	8320.53	8421.86
MvSl-1064-A1-R4_MC06g07303	261.003	317.195
MvSl-1064-A1-R4_MC06g07304	1776	1333
MvSl-1064-A1-R4_MC06g07305	703	591
MvSl-1064-A1-R4_MC06g07306	14	21
MvSl-1064-A1-R4_MC06g07307	1257	1261
MvSl-1064-A1-R4_MC06g07308	2855	4101
MvSl-1064-A1-R4_MC06g07309	4305	5375
MvSl-1064-A1-R4_MC06g07310	651	911
MvSl-1064-A1-R4_MC06g07311	2352	2348
MvSl-1064-A1-R4_MC06g07312	328	408
MvSl-1064-A1-R4_MC06g07313	6521	5337
MvSl-1064-A1-R4_MC06g07314	740	609
MvSl-1064-A1-R4_MC06g07315	681	821
MvSl-1064-A1-R4_MC06g07316	918	1042
MvSl-1064-A1-R4_MC06g07317	1078	1116.97
MvSl-1064-A1-R4_MC06g07318	61.8365	50.1227
MvSl-1064-A1-R4_MC06g07319	1794	1858
MvSl-1064-A1-R4_MC06g07320	132.751	145.086
MvSl-1064-A1-R4_MC06g07321	47	48
MvSl-1064-A1-R4_MC06g07322	16.1658	21.1538
MvSl-1064-A1-R4_MC06g07323	162.705	137.109
MvSl-1064-A1-R4_MC06g07324	93	68
MvSl-1064-A1-R4_MC06g07325	1195	817
MvSl-1064-A1-R4_MC06g07326	2059	1955
MvSl-1064-A1-R4_MC06g07327	5139	4010
MvSl-1064-A1-R4_MC06g07328	1688	1482
MvSl-1064-A1-R4_MC06g07329	1	0
MvSl-1064-A1-R4_MC06g07330	380	240
MvSl-1064-A1-R4_MC06g07331	2390	2236
MvSl-1064-A1-R4_MC06g07332	283	322
MvSl-1064-A1-R4_MC06g07333	2705	2858
MvSl-1064-A1-R4_MC06g07334	1250	961
MvSl-1064-A1-R4_MC06g07335	3770	3373
MvSl-1064-A1-R4_MC06g07336	16	20
MvSl-1064-A1-R4_MC06g07337	9	5
MvSl-1064-A1-R4_MC06g07338	1316	1234
MvSl-1064-A1-R4_MC06g07339	796	543
MvSl-1064-A1-R4_MC06g07340	2341	1792
MvSl-1064-A1-R4_MC06g07341	1304	916
MvSl-1064-A1-R4_MC06g07342	37	40
MvSl-1064-A1-R4_MC06g07343	534	467
MvSl-1064-A1-R4_MC06g07344	359	258
MvSl-1064-A1-R4_MC06g07345	2456	2127
MvSl-1064-A1-R4_MC06g07346	2531	2187
MvSl-1064-A1-R4_MC06g07347	108.814	74.3816
MvSl-1064-A1-R4_MC06g07348	873.554	695.673
MvSl-1064-A1-R4_MC06g07349	1996.91	2388.09
MvSl-1064-A1-R4_MC06g07350	22.0928	23.9074
MvSl-1064-A1-R4_MC06g07351	2778	2706
MvSl-1064-A1-R4_MC06g07352	331	316
MvSl-1064-A1-R4_MC06g07353	212	301
MvSl-1064-A1-R4_MC06g07354	34	60
MvSl-1064-A1-R4_MC06g07355	24	42
MvSl-1064-A1-R4_MC06g07356	211	173
MvSl-1064-A1-R4_MC06g07357	537	458
MvSl-1064-A1-R4_MC06g07358	102	116
MvSl-1064-A1-R4_MC06g07359	2956	2885
MvSl-1064-A1-R4_MC06g07360	902	871
MvSl-1064-A1-R4_MC06g07361	423	267
MvSl-1064-A1-R4_MC06g07362	609	428
MvSl-1064-A1-R4_MC06g07363	3915	3329
MvSl-1064-A1-R4_MC06g07364	816	1085
MvSl-1064-A1-R4_MC06g07365	5318	5503
MvSl-1064-A1-R4_MC06g07366	1069	965
MvSl-1064-A1-R4_MC06g07367	929	905
MvSl-1064-A1-R4_MC06g07368	14034	15885
MvSl-1064-A1-R4_MC06g07369	841	742
MvSl-1064-A1-R4_MC06g07370	1922	1721
MvSl-1064-A1-R4_MC06g07371	2483.51	2431.71
MvSl-1064-A1-R4_MC06g07372	7902	6011
MvSl-1064-A1-R4_MC06g07373	90	106
MvSl-1064-A1-R4_MC06g07374	1067	973
MvSl-1064-A1-R4_MC06g07375	463.006	390.601
MvSl-1064-A1-R4_MC06g07376	12801	9972
MvSl-1064-A1-R4_MC06g07377	9645	11438
MvSl-1064-A1-R4_MC06g07378	11	8
MvSl-1064-A1-R4_MC06g07379	7	12
MvSl-1064-A1-R4_MC06g07380	5908	5617
MvSl-1064-A1-R4_MC06g07381	3007	2906
MvSl-1064-A1-R4_MC06g07382	449	578
MvSl-1064-A1-R4_MC06g07383	10835	10152
MvSl-1064-A1-R4_MC06g07384	2681	2275
MvSl-1064-A1-R4_MC06g07385	1960	1603
MvSl-1064-A1-R4_MC06g07386	1638	1879
MvSl-1064-A1-R4_MC06g07387	1350	1317
MvSl-1064-A1-R4_MC06g07388	1195	1149
MvSl-1064-A1-R4_MC06g07389	1201	1124
MvSl-1064-A1-R4_MC06g07390	1576	1388
MvSl-1064-A1-R4_MC06g07391	600	467
MvSl-1064-A1-R4_MC06g07392	0	0
MvSl-1064-A1-R4_MC06g07393	4519	2522
MvSl-1064-A1-R4_MC06g07394	2226	2398
MvSl-1064-A1-R4_MC06g07395	501	417
MvSl-1064-A1-R4_MC06g07396	3491	2663
MvSl-1064-A1-R4_MC06g07397	59	21
MvSl-1064-A1-R4_MC06g07398	3429	3654
MvSl-1064-A1-R4_MC06g07399	29	33
MvSl-1064-A1-R4_MC06g07400	6990	6190
MvSl-1064-A1-R4_MC06g07401	2495	1857
MvSl-1064-A1-R4_MC06g07402	668	409
MvSl-1064-A1-R4_MC06g07403	2753	2220
MvSl-1064-A1-R4_MC06g07404	1538	1526
MvSl-1064-A1-R4_MC06g07405	841	677
MvSl-1064-A1-R4_MC06g07406	199	228
MvSl-1064-A1-R4_MC06g07408	0	0
MvSl-1064-A1-R4_MC06g07409	1088.83	712.314
MvSl-1064-A1-R4_MC06g07410	9.38659	9.93329
MvSl-1064-A1-R4_MC06g07411	1	4.63113
MvSl-1064-A1-R4_MC06g07412	122	98
MvSl-1064-A1-R4_MC06g07413	4	4
MvSl-1064-A1-R4_MC06g07414	4981	6273
MvSl-1064-A1-R4_MC06g07415	1817	1882
MvSl-1064-A1-R4_MC06g07416	112	215
MvSl-1064-A1-R4_MC06g07417	19.0403	15.3499
MvSl-1064-A1-R4_MC06g07418	144.025	120.087
MvSl-1064-A1-R4_MC06g07419	5791.18	3432.12
MvSl-1064-A1-R4_MC06g07420	1457.99	1058.7
MvSl-1064-A1-R4_MC06g07421	3885	4520
MvSl-1064-A1-R4_MC06g07422	5815	2989
MvSl-1064-A1-R4_MC06g07423	3529	2985
MvSl-1064-A1-R4_MC06g07424	1591	1468
MvSl-1064-A1-R4_MC06g07425	7106	5126
MvSl-1064-A1-R4_MC06g07426	60	41
MvSl-1064-A1-R4_MC06g07427	14316	12102
MvSl-1064-A1-R4_MC06g07428	2027	2301
MvSl-1064-A1-R4_MC06g07429	1081	800
MvSl-1064-A1-R4_MC06g07430	1387	1326
MvSl-1064-A1-R4_MC06g07431	2744	2593
MvSl-1064-A1-R4_MC06g07432	32	28
MvSl-1064-A1-R4_MC06g07434	1117.16	928.767
MvSl-1064-A1-R4_MC06g07437	40.0838	50.1087
MvSl-1064-A1-R4_MC06g07438	8	11
MvSl-1064-A1-R4_MC06g07439	56	23
MvSl-1064-A1-R4_MC06g07440	647	332
MvSl-1064-A1-R4_MC06g07441	7584	9530
MvSl-1064-A1-R4_MC06g07442	3864	4429
MvSl-1064-A1-R4_MC06g07443	303	323
MvSl-1064-A1-R4_MC06g07444	2897	1956
MvSl-1064-A1-R4_MC06g07447	782	915
MvSl-1064-A1-R4_MC06g07450	12	15
MvSl-1064-A1-R4_MC06g07451	391	536
MvSl-1064-A1-R4_MC06g07452	425	363
MvSl-1064-A1-R4_MC06g07453	1	0
MvSl-1064-A1-R4_MC06g07454	142	87
MvSl-1064-A1-R4_MC06g07455	5661	6560
MvSl-1064-A1-R4_MC06g07456	2799	2729
MvSl-1064-A1-R4_MC06g07457	464	786
MvSl-1064-A1-R4_MC06g07458	284	306
MvSl-1064-A1-R4_MC06g07459	251	240.278
MvSl-1064-A1-R4_MC06g07460	4963	4883
MvSl-1064-A1-R4_MC06g07461	18	29
MvSl-1064-A1-R4_MC06g07462	4217	3229
MvSl-1064-A1-R4_MC06g07463	1580	1375
MvSl-1064-A1-R4_MC06g07464	379	320
MvSl-1064-A1-R4_MC06g07465	1787	1681
MvSl-1064-A1-R4_MC06g07466	2065	865
MvSl-1064-A1-R4_MC06g07467	66299	21852
MvSl-1064-A1-R4_MC06g07468	3137	3117
MvSl-1064-A1-R4_MC06g07469	1.02791	3
MvSl-1064-A1-R4_MC06g07470	2.37198	8.05634
MvSl-1064-A1-R4_MC06g07471	81	91
MvSl-1064-A1-R4_MC06g07472	1189	1254
MvSl-1064-A1-R4_MC06g07473	203	248
MvSl-1064-A1-R4_MC06g07474	917	929
MvSl-1064-A1-R4_MC06g07475	2282	2286
MvSl-1064-A1-R4_MC06g07476	923	897
MvSl-1064-A1-R4_MC06g07477	6495	4776
MvSl-1064-A1-R4_MC06g07478	9	13
MvSl-1064-A1-R4_MC06g07479	2293	1904
MvSl-1064-A1-R4_MC06g07480	1203	1020
MvSl-1064-A1-R4_MC06g07481	1421	1495
MvSl-1064-A1-R4_MC06g07482	2681	1962
