target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm
MvSl-1064-A1-R4_MC04-1g05621	2157	1834.01	2949	38.7347	MvSl-1064-A2-R4_MC04-1g05897	2157	1821	2636	26.1831	MvSl-1064-A2-R4_MC04-1g05897	2157	1825.77	2951	26.7358	MvSl-1064-A2-R4_MC04-1g05897	2157	1821	2636	26.1831
MvSl-1064-A1-R4_MC04-1g05622	1497	1174.01	935	19.1852	MvSl-1064-A2-R4_MC04-1g05898	1497	1161	954	14.8628	MvSl-1064-A2-R4_MC04-1g05898	1497	1165.77	1029	14.6007	MvSl-1064-A2-R4_MC04-1g05898	1497	1161	954	14.8628
MvSl-1064-A1-R4_MC04-1g05623	1050	727.009	4436	146.987	MvSl-1064-A2-R4_MC04-1g05899	1050	714.004	4670	118.305	MvSl-1064-A2-R4_MC04-1g05899	1050	718.773	5046	116.125	MvSl-1064-A2-R4_MC04-1g05899	1050	714.004	4670	118.305
MvSl-1064-A1-R4_MC04-1g05624	927	604.653	1186	47.2504	MvSl-1064-A2-R4_MC04-1g05900	927	591.502	1080	33.0258	MvSl-1064-A2-R4_MC04-1g05900	927	596.392	1396	38.7191	MvSl-1064-A2-R4_MC04-1g05900	927	591.502	1080	33.0258
MvSl-1064-A1-R4_MC04-1g05625	792	472.7	13182.3	671.79	MvSl-1064-A2-R4_MC04-1g05901	792	459.695	13207.6	519.686	MvSl-1064-A2-R4_MC04-1g05901	792	462.923	15179.8	542.413	MvSl-1064-A2-R4_MC04-1g05901	792	459.695	13207.6	519.686
MvSl-1064-A1-R4_MC04-1g05626	528	230.38	10134	1059.65	MvSl-1064-A2-R4_MC04-1g05902	528	220.27	11546	948.119	MvSl-1064-A2-R4_MC04-1g05902	528	221.428	15376	1148.64	MvSl-1064-A2-R4_MC04-1g05902	528	220.27	11546	948.119
MvSl-1064-A1-R4_MC04-1g05627	2601	2278.01	1013	10.7123	MvSl-1064-A2-R4_MC04-1g05903	2601	2265	1025	8.18542	MvSl-1064-A2-R4_MC04-1g05903	2601	2269.77	1078	7.85611	MvSl-1064-A2-R4_MC04-1g05903	2601	2265	1025	8.18542
MvSl-1064-A1-R4_MC04-1g05628	1677	1354.01	944	16.7949	MvSl-1064-A2-R4_MC04-1g05904	1677	1341	969	13.0701	MvSl-1064-A2-R4_MC04-1g05904	1677	1345.77	1044	12.8322	MvSl-1064-A2-R4_MC04-1g05904	1677	1341	969	13.0701
MvSl-1064-A1-R4_A1g01496	225	40.9694	87	51.1549	MvSl-1064-A2-R4_A2g01809	225	43.0837	142	59.6158	MvSl-1064-A2-R4_A2g01809	225	40.3547	101	41.3998	MvSl-1064-A2-R4_A2g01809	225	43.0837	142	59.6158
MvSl-1064-A1-R4_MC04-1g05629	1962	1639.01	282	4.14472	MvSl-1064-A2-R4_MC04-1g05905	1962	1626	251	2.79215	MvSl-1064-A2-R4_MC04-1g05905	1962	1630.77	243	2.46481	MvSl-1064-A2-R4_MC04-1g05905	1962	1626	251	2.79215
MvSl-1064-A1-R4_MC04-1g05630	2169	1846.01	1310	17.0948	MvSl-1064-A2-R4_MC04-1g05906	2169	1833	1447	14.2788	MvSl-1064-A2-R4_MC04-1g05906	2169	1837.77	1441	12.9701	MvSl-1064-A2-R4_MC04-1g05906	2169	1833	1447	14.2788
MvSl-1064-A1-R4_MC04-1g05631	786	466.794	1163	60.018	MvSl-1064-A2-R4_MC04-1g05907	786	453.787	1293	51.5386	MvSl-1064-A2-R4_MC04-1g05907	786	457.292	1478	53.4629	MvSl-1064-A2-R4_MC04-1g05907	786	453.787	1293	51.5386
MvSl-1064-A1-R4_MC04-1g05632	645	333.848	417	30.0894	MvSl-1064-A2-R4_MC04-1g05908	645	321.951	501	28.1471	MvSl-1064-A2-R4_MC04-1g05908	645	324.659	411	20.9405	MvSl-1064-A2-R4_MC04-1g05908	645	321.951	501	28.1471
MvSl-1064-A1-R4_MC04-1g05633	900	578.065	987	41.1309	MvSl-1064-A2-R4_MC04-1g05909	900	564.963	1054	33.7448	MvSl-1064-A2-R4_MC04-1g05909	900	569.509	1373	39.8787	MvSl-1064-A2-R4_MC04-1g05909	900	564.963	1054	33.7448
MvSl-1064-A1-R4_MC04-1g05634	2970	2647.01	3695	33.6269	MvSl-1064-A2-R4_MC04-1g05910	2970	2634	3931	26.9943	MvSl-1064-A2-R4_MC04-1g05910	2970	2638.77	3612	22.6421	MvSl-1064-A2-R4_MC04-1g05910	2970	2634	3931	26.9943
MvSl-1064-A1-R4_MC04-1g05635	2025	1702.01	261	3.69408	MvSl-1064-A2-R4_MC04-1g05911	2025	1689	390	4.17657	MvSl-1064-A2-R4_MC04-1g05911	2025	1693.77	603	5.88889	MvSl-1064-A2-R4_MC04-1g05911	2025	1689	390	4.17657
MvSl-1064-A1-R4_MC04-1g05636	183	28.9614	10	8.31778	MvSl-1064-A2-R4_MC04-1g05912	183	29.9785	12	7.2403	MvSl-1064-A2-R4_MC04-1g05912	183	28.6507	9	5.19612	MvSl-1064-A2-R4_MC04-1g05912	183	29.9785	12	7.2403
MvSl-1064-A1-R4_MC04-1g05637	7494	7171.01	282	0.947319	MvSl-1064-A2-R4_MC04-1g05913	7494	7158	272	0.687326	MvSl-1064-A2-R4_MC04-1g05913	7494	7162.77	167	0.385662	MvSl-1064-A2-R4_MC04-1g05913	7494	7158	272	0.687326
MvSl-1064-A1-R4_MC04-1g05638	864	542.74	5335	236.794	MvSl-1064-A2-R4_MC04-1g05914	864	529.676	5979	204.176	MvSl-1064-A2-R4_MC04-1g05914	864	533.782	6474	200.623	MvSl-1064-A2-R4_MC04-1g05914	864	529.676	5979	204.176
MvSl-1064-A1-R4_A1g01497	693	378.654	689	43.8333	MvSl-1064-A2-R4_A2g01810	693	365.558	914	45.2247	MvSl-1064-A2-R4_A2g01810	693	368.757	948	42.5245	MvSl-1064-A2-R4_A2g01810	693	365.558	914	45.2247
MvSl-1064-A1-R4_MC04-1g05639	636	325.594	1844	136.431	MvSl-1064-A2-R4_MC04-1g05915	636	314.166	1668	96.0334	MvSl-1064-A2-R4_MC04-1g05915	636	316.449	2043	106.791	MvSl-1064-A2-R4_MC04-1g05915	636	314.166	1668	96.0334
MvSl-1064-A1-R4_MC04-1g05640	1809	1486.01	4255	68.9772	MvSl-1064-A2-R4_MC04-1g05916	1809	1473	3847	47.2394	MvSl-1064-A2-R4_MC04-1g05916	1809	1477.77	5417	60.6349	MvSl-1064-A2-R4_MC04-1g05916	1809	1473	3847	47.2394
MvSl-1064-A1-R4_MC04-1g05641	423	146.695	911	149.599	MvSl-1064-A2-R4_MC04-1g05917	423	139.368	1087	141.075	MvSl-1064-A2-R4_MC04-1g05917	423	141.058	1383	162.179	MvSl-1064-A2-R4_MC04-1g05917	423	139.368	1087	141.075
MvSl-1064-A1-R4_MC04-1g05642	735	418.554	841	48.4029	MvSl-1064-A2-R4_MC04-1g05918	735	405.104	1010	45.0963	MvSl-1064-A2-R4_MC04-1g05918	735	408.245	1193	48.3382	MvSl-1064-A2-R4_MC04-1g05918	735	405.104	1010	45.0963
MvSl-1064-A1-R4_MC04-1g05643	3366	3043.01	2825	22.3636	MvSl-1064-A2-R4_MC04-1g05919	3366	3030	3370	20.1174	MvSl-1064-A2-R4_MC04-1g05919	3366	3034.77	2687	14.6458	MvSl-1064-A2-R4_MC04-1g05919	3366	3030	3370	20.1174
MvSl-1064-A1-R4_MC04-1g05644	2826	2503.01	8	0.0769936	MvSl-1064-A2-R4_MC04-1g05920	2826	2490	11	0.0799059	MvSl-1064-A2-R4_MC04-1g05920	2826	2494.77	5	0.033152	MvSl-1064-A2-R4_MC04-1g05920	2826	2490	11	0.0799059
MvSl-1064-A1-R4_MC04-1g05645	246	48.2466	51	25.4642	MvSl-1064-A2-R4_MC04-1g05921	246	49.4769	31	11.333	MvSl-1064-A2-R4_MC04-1g05921	246	46.0397	34	12.2157	MvSl-1064-A2-R4_MC04-1g05921	246	49.4769	31	11.333
MvSl-1064-A1-R4_MC04-1g05646	1395	1072.01	937	21.0556	MvSl-1064-A2-R4_MC04-1g05922	1395	1059	1105	18.8734	MvSl-1064-A2-R4_MC04-1g05922	1395	1063.77	1104	17.1669	MvSl-1064-A2-R4_MC04-1g05922	1395	1059	1105	18.8734
MvSl-1064-A1-R4_MC04-1g05647	345	95.5628	200	50.416	MvSl-1064-A2-R4_MC04-1g05923	344	90.881	256	50.951	MvSl-1064-A2-R4_MC04-1g05923	344	90.1603	285	52.2879	MvSl-1064-A2-R4_MC04-1g05923	344	90.881	256	50.951
MvSl-1064-A1-R4_MC04-1g05648	1545	1222.01	480	9.46224	MvSl-1064-A2-R4_MC04-1g05924	1545	1209	434	6.49304	MvSl-1064-A2-R4_MC04-1g05924	1545	1213.77	531	7.2365	MvSl-1064-A2-R4_MC04-1g05924	1545	1209	434	6.49304
MvSl-1064-A1-R4_A1g01498	756	438.302	579	31.8224	MvSl-1064-A2-R4_A2g01811	756	425.012	668	28.429	MvSl-1064-A2-R4_A2g01811	756	428.45	773	29.8436	MvSl-1064-A2-R4_A2g01811	756	425.012	668	28.429
MvSl-1064-A1-R4_MC04-1g05649	297	69.4378	44.1526	15.3175	MvSl-1064-A2-R4_MC04-1g05925	297	67.3803	49.9362	13.4051	MvSl-1064-A2-R4_MC04-1g05925	297	65.3996	42.6419	10.7853	MvSl-1064-A2-R4_MC04-1g05925	297	67.3803	49.9362	13.4051
MvSl-1064-A1-R4_MC04-1g05650	1050	727.009	2094	69.3848	MvSl-1064-A2-R4_MC04-1g05926	1050	714.004	2472	62.623	MvSl-1064-A2-R4_MC04-1g05926	1050	718.773	2363	54.3805	MvSl-1064-A2-R4_MC04-1g05926	1050	714.004	2472	62.623
MvSl-1064-A1-R4_MC04-1g05651	1341	1018.01	496	11.737	MvSl-1064-A2-R4_MC04-1g05927	1341	1005	548	9.86277	MvSl-1064-A2-R4_MC04-1g05927	1341	1009.77	611	10.009	MvSl-1064-A2-R4_MC04-1g05927	1341	1005	548	9.86277
MvSl-1064-A1-R4_MC04-1g05652	1713	1390.01	1089	18.8729	MvSl-1064-A2-R4_MC04-1g05928	1713	1377	1307	17.1683	MvSl-1064-A2-R4_MC04-1g05928	1713	1381.77	1492	17.8609	MvSl-1064-A2-R4_MC04-1g05928	1713	1377	1307	17.1683
MvSl-1064-A1-R4_MC04-1g05653	780	461.027	1055	55.1256	MvSl-1064-A2-R4_MC04-1g05929	780	447.877	1072	43.2934	MvSl-1064-A2-R4_MC04-1g05929	780	451.519	1316	48.2115	MvSl-1064-A2-R4_MC04-1g05929	780	447.877	1072	43.2934
MvSl-1064-A1-R4_MC04-1g05654	441	160.515	3005	450.979	MvSl-1064-A2-R4_MC04-1g05930	441	152.126	2537	301.649	MvSl-1064-A2-R4_MC04-1g05930	441	154.329	3147	337.304	MvSl-1064-A2-R4_MC04-1g05930	441	152.126	2537	301.649
MvSl-1064-A1-R4_MC04-1g05655	1392	1069.01	1492	33.6213	MvSl-1064-A2-R4_MC04-1g05931	1392	1056	1408	24.117	MvSl-1064-A2-R4_MC04-1g05931	1392	1060.77	1598	24.9187	MvSl-1064-A2-R4_MC04-1g05931	1392	1056	1408	24.117
MvSl-1064-A1-R4_MC04-1g05656	462	176.764	8.42162	1.1477	MvSl-1064-A2-R4_MC04-1g05932	462	167.5	15.4252	1.66572	MvSl-1064-A2-R4_MC04-1g05932	462	169.341	14.8932	1.45478	MvSl-1064-A2-R4_MC04-1g05932	462	167.5	15.4252	1.66572
MvSl-1064-A1-R4_MC04-1g05658	5001	4678.01	3311	17.05	MvSl-1064-A2-R4_MC04-1g05934	5001	4665	3925	15.2186	MvSl-1064-A2-R4_MC04-1g05934	5001	4669.77	3064	10.8534	MvSl-1064-A2-R4_MC04-1g05934	5001	4665	3925	15.2186
MvSl-1064-A1-R4_MC04-1g05659	1044	721.009	5313	177.511	MvSl-1064-A2-R4_MC04-1g05935	1044	708.004	6340	161.972	MvSl-1064-A2-R4_MC04-1g05935	1044	712.773	5144	119.377	MvSl-1064-A2-R4_MC04-1g05935	1044	708.004	6340	161.972
MvSl-1064-A1-R4_A1g01499	2322	1999.01	30	0.361521	MvSl-1064-A2-R4_A2g01812	2322	1986	154.805	1.40991	MvSl-1064-A2-R4_A2g01812	2322	1990.77	84.8491	0.705012	MvSl-1064-A2-R4_A2g01812	2322	1986	154.805	1.40991
MvSl-1064-A1-R4_A1g00043	408	135.802	12.5386	2.2242	MvSl-1064-A2-R4_A2g00043	408	129.002	0	0	MvSl-1064-A2-R4_A2g00043	408	130.598	0	0	MvSl-1064-A2-R4_A2g00043	408	129.002	0	0
MvSl-1064-A1-R4_MC04-1g05660	2163	1840.01	1202	15.7366	MvSl-1064-A2-R4_MC04-1g05936	2163	1827	1255	12.4248	MvSl-1064-A2-R4_MC04-1g05936	2163	1831.77	1255	11.333	MvSl-1064-A2-R4_MC04-1g05936	2163	1827	1255	12.4248
MvSl-1064-A1-R4_MC04-1g05661	2145	1822.01	424	5.60586	MvSl-1064-A2-R4_MC04-1g05937	2145	1809	406	4.0595	MvSl-1064-A2-R4_MC04-1g05937	2145	1813.77	456	4.15866	MvSl-1064-A2-R4_MC04-1g05937	2145	1809	406	4.0595
MvSl-1064-A1-R4_MC04-1g05662	2163	1840.01	579	7.58029	MvSl-1064-A2-R4_MC04-1g05938	2163	1827	766	7.5836	MvSl-1064-A2-R4_MC04-1g05938	2163	1831.77	783	7.07068	MvSl-1064-A2-R4_MC04-1g05938	2163	1827	766	7.5836
MvSl-1064-A1-R4_MC04-1g05663	909	586.89	724	29.7173	MvSl-1064-A2-R4_MC04-1g05939	909	573.85	760	23.9553	MvSl-1064-A2-R4_MC04-1g05939	909	578.451	826	23.6203	MvSl-1064-A2-R4_MC04-1g05939	909	573.85	760	23.9553
MvSl-1064-A1-R4_MC04-1g05664	1743	1420.01	204	3.46072	MvSl-1064-A2-R4_MC04-1g05940	1743	1407	240	3.08533	MvSl-1064-A2-R4_MC04-1g05940	1743	1411.77	293	3.433	MvSl-1064-A2-R4_MC04-1g05940	1743	1407	240	3.08533
MvSl-1064-A1-R4_MC04-1g05665	1464	1141.01	1022	21.5769	MvSl-1064-A2-R4_MC04-1g05941	1464	1128	1330	21.3269	MvSl-1064-A2-R4_MC04-1g05941	1464	1132.77	1338	19.5382	MvSl-1064-A2-R4_MC04-1g05941	1464	1128	1330	21.3269
MvSl-1064-A1-R4_MC04-1g05666	741	424.128	1153	65.4877	MvSl-1064-A2-R4_MC04-1g05942	741	410.856	1221	53.7541	MvSl-1064-A2-R4_MC04-1g05942	741	413.914	1295	51.7524	MvSl-1064-A2-R4_MC04-1g05942	741	410.856	1221	53.7541
MvSl-1064-A1-R4_MC04-1g05667	4200	3877.01	2478	15.3968	MvSl-1064-A2-R4_MC04-1g05943	4200	3864	2835	13.2709	MvSl-1064-A2-R4_MC04-1g05943	4200	3868.77	3004	12.8439	MvSl-1064-A2-R4_MC04-1g05943	4200	3864	2835	13.2709
MvSl-1064-A1-R4_MC04-1g05668	1581	1258.01	2	0.0382978	MvSl-1064-A2-R4_MC04-1g05944	1581	1245	6	0.0871699	MvSl-1064-A2-R4_MC04-1g05944	1581	1249.77	4	0.052942	MvSl-1064-A2-R4_MC04-1g05944	1581	1245	6	0.0871699
MvSl-1064-A1-R4_MC04-1g05669	3726	3403.01	4027	28.5066	MvSl-1064-A2-R4_MC04-1g05945	3726	3390	4298	22.9325	MvSl-1064-A2-R4_MC04-1g05945	3726	3394.77	3724	18.1456	MvSl-1064-A2-R4_MC04-1g05945	3726	3390	4298	22.9325
MvSl-1064-A1-R4_A1g01500	3129	2806.01	4879	41.886	MvSl-1064-A2-R4_A2g01813	3129	2793	5359	34.7055	MvSl-1064-A2-R4_A2g01813	3129	2797.77	4941	29.2128	MvSl-1064-A2-R4_A2g01813	3129	2793	5359	34.7055
MvSl-1064-A1-R4_MC04-1g05670	1110	787.009	1125	34.435	MvSl-1064-A2-R4_MC04-1g05946	1110	774.004	1482	34.6331	MvSl-1064-A2-R4_MC04-1g05946	1110	778.773	1436	30.5011	MvSl-1064-A2-R4_MC04-1g05946	1110	774.004	1482	34.6331
MvSl-1064-A1-R4_MC04-1g05671	2193	1870.01	2562	33.0037	MvSl-1064-A2-R4_MC04-1g05947	2193	1857	4892	47.6496	MvSl-1064-A2-R4_MC04-1g05947	2193	1861.77	2591	23.0204	MvSl-1064-A2-R4_MC04-1g05947	2193	1857	4892	47.6496
MvSl-1064-A1-R4_MC04-1g05672	1686	1363.01	1320	23.3293	MvSl-1064-A2-R4_MC04-1g05948	1686	1350	3361	45.0318	MvSl-1064-A2-R4_MC04-1g05948	1686	1354.77	1375	16.7883	MvSl-1064-A2-R4_MC04-1g05948	1686	1350	3361	45.0318
MvSl-1064-A1-R4_MC04-1g05673	2961	2638.01	1807	16.501	MvSl-1064-A2-R4_MC04-1g05949	2961	2625	3765	25.943	MvSl-1064-A2-R4_MC04-1g05949	2961	2629.77	2269	14.2721	MvSl-1064-A2-R4_MC04-1g05949	2961	2625	3765	25.943
MvSl-1064-A1-R4_MC04-1g05674	156	20.8623	301	347.561	MvSl-1064-A2-R4_MC04-1g05950	156	22.5307	542	435.121	MvSl-1064-A2-R4_MC04-1g05950	156	21.9377	550	414.709	MvSl-1064-A2-R4_MC04-1g05950	156	22.5307	542	435.121
MvSl-1064-A1-R4_MC04-1g05675	4086	3763.01	1810	11.587	MvSl-1064-A2-R4_MC04-1g05951	4086	3750	3760	18.136	MvSl-1064-A2-R4_MC04-1g05951	4086	3754.77	1470	6.47597	MvSl-1064-A2-R4_MC04-1g05951	4086	3750	3760	18.136
MvSl-1064-A1-R4_MC04-1g05676	2622	2299.01	1646	17.2471	MvSl-1064-A2-R4_MC04-1g05952	2622	2286	4110	32.52	MvSl-1064-A2-R4_MC04-1g05952	2622	2290.77	1862	13.4453	MvSl-1064-A2-R4_MC04-1g05952	2622	2286	4110	32.52
MvSl-1064-A1-R4_MC04-1g05677	174	26.1053	518	478.001	MvSl-1064-A2-R4_MC04-1g05953	174	26.5525	1652	1125.36	MvSl-1064-A2-R4_MC04-1g05953	174	25.7772	872	559.567	MvSl-1064-A2-R4_MC04-1g05953	174	26.5525	1652	1125.36
MvSl-1064-A1-R4_MC04-1g05678	630	320.092	570	42.897	MvSl-1064-A2-R4_MC04-1g05954	630	308.747	1160	67.958	MvSl-1064-A2-R4_MC04-1g05954	630	311.063	830	44.1368	MvSl-1064-A2-R4_MC04-1g05954	630	308.747	1160	67.958
MvSl-1064-A1-R4_MC04-1g05679	534	235.552	799	81.7123	MvSl-1064-A2-R4_MC04-1g05955	534	225.248	1950	156.588	MvSl-1064-A2-R4_MC04-1g05955	534	226.414	1085	79.268	MvSl-1064-A2-R4_MC04-1g05955	534	225.248	1950	156.588
MvSl-1064-A1-R4_A1g01501	1065	742.009	1296	42.0749	MvSl-1064-A2-R4_A2g01814	1065	729.004	1590	39.4506	MvSl-1064-A2-R4_A2g01814	1065	733.773	1805	40.6899	MvSl-1064-A2-R4_A2g01814	1065	729.004	1590	39.4506
MvSl-1064-A1-R4_MC04-1g05680	1608	1285.01	17247	323.322	MvSl-1064-A2-R4_MC04-1g05956	1608	1272	39272	558.445	MvSl-1064-A2-R4_MC04-1g05956	1608	1276.77	14991	194.217	MvSl-1064-A2-R4_MC04-1g05956	1608	1272	39272	558.445
MvSl-1064-A1-R4_MC04-1g05681	879	557.519	3262	140.946	MvSl-1064-A2-R4_MC04-1g05957	879	544.407	6828	226.859	MvSl-1064-A2-R4_MC04-1g05957	879	548.62	3661	110.382	MvSl-1064-A2-R4_MC04-1g05957	879	544.407	6828	226.859
MvSl-1064-A1-R4_MC04-1g05682	1554	1231.01	265	5.18575	MvSl-1064-A2-R4_MC04-1g05958	1554	1218	657	9.75669	MvSl-1064-A2-R4_MC04-1g05958	1554	1222.77	376	5.08643	MvSl-1064-A2-R4_MC04-1g05958	1554	1218	657	9.75669
MvSl-1064-A1-R4_MC04-1g05683	645	333.848	2742	197.854	MvSl-1064-A2-R4_MC04-1g05959	645	321.951	6970	391.588	MvSl-1064-A2-R4_MC04-1g05959	645	324.659	3605	183.675	MvSl-1064-A2-R4_MC04-1g05959	645	321.951	6970	391.588
MvSl-1064-A1-R4_MC04-1g05684	438	158.212	112	17.0532	MvSl-1064-A2-R4_MC04-1g05960	438	149.786	286	34.5368	MvSl-1064-A2-R4_MC04-1g05960	438	152.104	71	7.72128	MvSl-1064-A2-R4_MC04-1g05960	438	149.786	286	34.5368
MvSl-1064-A1-R4_MC04-1g05685	3324	3001.01	3272	26.2648	MvSl-1064-A2-R4_MC04-1g05961	3324	2988	4022	24.3471	MvSl-1064-A2-R4_MC04-1g05961	3324	2992.77	3923	21.6828	MvSl-1064-A2-R4_MC04-1g05961	3324	2988	4022	24.3471
MvSl-1064-A1-R4_MC04-1g05686	1539	1216.01	5101	101.052	MvSl-1064-A2-R4_MC04-1g05962	1539	1203	6139	92.3031	MvSl-1064-A2-R4_MC04-1g05962	1539	1207.77	5441	74.5186	MvSl-1064-A2-R4_MC04-1g05962	1539	1203	6139	92.3031
MvSl-1064-A1-R4_MC04-1g05687	627	317.355	2248	170.639	MvSl-1064-A2-R4_MC04-1g05963	627	306.098	2345	138.57	MvSl-1064-A2-R4_MC04-1g05963	627	308.479	3544	190.037	MvSl-1064-A2-R4_MC04-1g05963	627	306.098	2345	138.57
MvSl-1064-A1-R4_MC04-1g05688	4158	3835.01	5100	32.0355	MvSl-1064-A2-R4_MC04-1g05964	4158	3822	7432	35.1723	MvSl-1064-A2-R4_MC04-1g05964	4158	3826.77	5127	22.1616	MvSl-1064-A2-R4_MC04-1g05964	4158	3822	7432	35.1723
MvSl-1064-A1-R4_MC04-1g05689	720	404.426	1380	82.1991	MvSl-1064-A2-R4_MC04-1g05965	720	390.949	1998	92.4404	MvSl-1064-A2-R4_MC04-1g05965	720	394.256	2137	89.6598	MvSl-1064-A2-R4_MC04-1g05965	720	390.949	1998	92.4404
MvSl-1064-A1-R4_A1g01502	3991	3668.01	2555	16.7798	MvSl-1064-A2-R4_A2g01815	3991	3655	2695	13.337	MvSl-1064-A2-R4_A2g01815	3991	3659.77	2321	10.4904	MvSl-1064-A2-R4_A2g01815	3991	3655	2695	13.337
MvSl-1064-A1-R4_MC04-1g05690	1026	703.009	2963	101.531	MvSl-1064-A2-R4_MC04-1g05966	1026	690.004	4174	109.417	MvSl-1064-A2-R4_MC04-1g05966	1026	694.773	5784	137.707	MvSl-1064-A2-R4_MC04-1g05966	1026	690.004	4174	109.417
MvSl-1064-A1-R4_MC04-1g05691	1356	1033.01	867	20.2182	MvSl-1064-A2-R4_MC04-1g05967	1356	1020	946	16.7755	MvSl-1064-A2-R4_MC04-1g05967	1356	1024.77	827	13.349	MvSl-1064-A2-R4_MC04-1g05967	1356	1020	946	16.7755
MvSl-1064-A1-R4_MC04-1g05692	456	172.023	238	33.3286	MvSl-1064-A2-R4_MC04-1g05968	456	163.251	280	31.0234	MvSl-1064-A2-R4_MC04-1g05968	456	164.997	431	43.2088	MvSl-1064-A2-R4_MC04-1g05968	456	163.251	280	31.0234
MvSl-1064-A1-R4_MC04-1g05693	1176	853.009	1691	47.7548	MvSl-1064-A2-R4_MC04-1g05969	1176	840.004	1655	35.6371	MvSl-1064-A2-R4_MC04-1g05969	1176	844.773	1477	28.9209	MvSl-1064-A2-R4_MC04-1g05969	1176	840.004	1655	35.6371
MvSl-1064-A1-R4_MC04-1g05694	567	264.079	375	34.2078	MvSl-1064-A2-R4_MC04-1g05970	567	253.541	472	33.6728	MvSl-1064-A2-R4_MC04-1g05970	567	255.418	569	36.8495	MvSl-1064-A2-R4_MC04-1g05970	567	253.541	472	33.6728
MvSl-1064-A1-R4_MC04-1g05695	435	155.92	861	133.023	MvSl-1064-A2-R4_MC04-1g05971	435	147.438	1159	142.187	MvSl-1064-A2-R4_MC04-1g05971	435	149.801	1300	143.549	MvSl-1064-A2-R4_MC04-1g05971	435	147.438	1159	142.187
MvSl-1064-A1-R4_MC04-1g05696	921	598.653	322	12.9571	MvSl-1064-A2-R4_MC04-1g05972	921	585.56	395	12.2015	MvSl-1064-A2-R4_MC04-1g05972	921	590.392	429	12.0195	MvSl-1064-A2-R4_MC04-1g05972	921	585.56	395	12.2015
MvSl-1064-A1-R4_MC04-1g05697	1710	1387.01	1311	22.7694	MvSl-1064-A2-R4_MC04-1g05973	1710	1374	1576	20.7469	MvSl-1064-A2-R4_MC04-1g05973	1710	1378.77	2833	33.988	MvSl-1064-A2-R4_MC04-1g05973	1710	1374	1576	20.7469
MvSl-1064-A1-R4_MC04-1g05698	957	634.401	1773	67.3243	MvSl-1064-A2-R4_MC04-1g05974	957	621.196	1822	53.0524	MvSl-1064-A2-R4_MC04-1g05974	957	626.027	2542	67.1667	MvSl-1064-A2-R4_MC04-1g05974	957	621.196	1822	53.0524
MvSl-1064-A1-R4_MC04-1g05699	1386	1063.01	1362	30.8651	MvSl-1064-A2-R4_MC04-1g05975	1386	1050	1862	32.0756	MvSl-1064-A2-R4_MC04-1g05975	1386	1054.77	1627	25.5153	MvSl-1064-A2-R4_MC04-1g05975	1386	1050	1862	32.0756
MvSl-1064-A1-R4_A1g01503	1137	814.009	239.447	7.08609	MvSl-1064-A2-R4_A2g01816	1137	801.004	1042.51	23.5414	MvSl-1064-A2-R4_A2g01816	1137	805.773	1005.58	20.6431	MvSl-1064-A2-R4_A2g01816	1137	801.004	1042.51	23.5414
MvSl-1064-A1-R4_MC04-1g05700	1086	763.009	694	21.9107	MvSl-1064-A2-R4_MC04-1g05976	1086	750.004	797	19.2212	MvSl-1064-A2-R4_MC04-1g05976	1086	754.773	961	21.061	MvSl-1064-A2-R4_MC04-1g05976	1086	750.004	797	19.2212
MvSl-1064-A1-R4_MC04-1g05701	2127	1804.01	2076	27.7215	MvSl-1064-A2-R4_MC04-1g05977	2127	1791	2581	26.0662	MvSl-1064-A2-R4_MC04-1g05977	2127	1795.77	2502	23.0466	MvSl-1064-A2-R4_MC04-1g05977	2127	1791	2581	26.0662
MvSl-1064-A1-R4_MC04-1g05702	2004	1681.01	2336	33.4757	MvSl-1064-A2-R4_MC04-1g05978	2004	1668	2847	30.8728	MvSl-1064-A2-R4_MC04-1g05978	2004	1672.77	2505	24.7709	MvSl-1064-A2-R4_MC04-1g05978	2004	1668	2847	30.8728
MvSl-1064-A1-R4_MC04-1g05703	354	100.799	138	32.9801	MvSl-1064-A2-R4_MC04-1g05979	354	95.7863	138	26.0592	MvSl-1064-A2-R4_MC04-1g05979	354	95.7505	149	25.7405	MvSl-1064-A2-R4_MC04-1g05979	354	95.7863	138	26.0592
MvSl-1064-A1-R4_MC04-1g05704	417	142.172	98	16.605	MvSl-1064-A2-R4_MC04-1g05980	417	135.349	133	17.7739	MvSl-1064-A2-R4_MC04-1g05980	417	136.726	109	13.187	MvSl-1064-A2-R4_MC04-1g05980	417	135.349	133	17.7739
MvSl-1064-A1-R4_MC04-1g05705	1959	1636.01	1364	20.0843	MvSl-1064-A2-R4_MC04-1g05981	1959	1623	1647	18.3552	MvSl-1064-A2-R4_MC04-1g05981	1959	1627.77	1597	16.2286	MvSl-1064-A2-R4_MC04-1g05981	1959	1623	1647	18.3552
MvSl-1064-A1-R4_MC04-1g05706	1659	1336.01	3	0.0540928	MvSl-1064-A2-R4_MC04-1g05982	1659	1323	1	0.0136718	MvSl-1064-A2-R4_MC04-1g05982	1659	1327.77	3	0.0373739	MvSl-1064-A2-R4_MC04-1g05982	1659	1323	1	0.0136718
