target_id	A2_1	A2_2
MvSl-1064-A2-R4_MC10g10030	737	874
MvSl-1064-A2-R4_MC10g10032	170	128
MvSl-1064-A2-R4_MC10g10033	3519	5267
MvSl-1064-A2-R4_MC10g10034	517	562
MvSl-1064-A2-R4_MC10g10035	3048	4447
MvSl-1064-A2-R4_MC10g10036	7785	6977
MvSl-1064-A2-R4_MC10g10037	3002	2899
MvSl-1064-A2-R4_MC10g10039	3793.75	3233.03
MvSl-1064-A2-R4_MC10g10041	2463	2136
MvSl-1064-A2-R4_MC10g10042	0	2.01944
MvSl-1064-A2-R4_MC10g10043	1540.21	1405.61
MvSl-1064-A2-R4_MC10g10044	3164	2976
MvSl-1064-A2-R4_MC10g10045	6301	7830
MvSl-1064-A2-R4_MC10g10046	2.35795	0
MvSl-1064-A2-R4_MC10g10049	44242	32244
MvSl-1064-A2-R4_MC10g10050	3131	4033
MvSl-1064-A2-R4_MC10g10051	1317.15	1154.83
MvSl-1064-A2-R4_MC10g10052	52.0825	48.6705
MvSl-1064-A2-R4_MC10g10053	7.25911	8
MvSl-1064-A2-R4_MC10g10055	2644	2862
MvSl-1064-A2-R4_MC10g10056	1362.59	1202.29
MvSl-1064-A2-R4_MC10g10057	1952.77	2853.84
MvSl-1064-A2-R4_MC10g10058	2624	3368
MvSl-1064-A2-R4_MC10g10059	5835	6111
MvSl-1064-A2-R4_MC10g10060	1866.66	1778.25
MvSl-1064-A2-R4_MC10g10061	1897.8	2183.33
MvSl-1064-A2-R4_MC10g10062	1046	1372
MvSl-1064-A2-R4_MC10g10063	780.65	836.314
MvSl-1064-A2-R4_MC10g10064	2831.65	2994
MvSl-1064-A2-R4_MC10g10065	2637	2875
MvSl-1064-A2-R4_MC10g10069	497	415
MvSl-1064-A2-R4_MC10g10070	229.005	228.171
MvSl-1064-A2-R4_MC10g10071	256.856	188
MvSl-1064-A2-R4_MC10g10073	1086.3	687.046
MvSl-1064-A2-R4_MC10g10075	1581	1345
MvSl-1064-A2-R4_MC10g10076	1724.99	1564.6
MvSl-1064-A2-R4_MC10g10078	4456	4693
MvSl-1064-A2-R4_MC10g10079	2843	2753
MvSl-1064-A2-R4_MC10g10080	3669.96	3199.45
MvSl-1064-A2-R4_MC10g10081	3149.87	3410.13
MvSl-1064-A2-R4_MC10g10082	10.29	9.28302
MvSl-1064-A2-R4_MC10g10084	230.511	193.744
MvSl-1064-A2-R4_MC10g10085	1957	2074
MvSl-1064-A2-R4_MC10g10086	143.508	110.502
MvSl-1064-A2-R4_MC10g10087	11	17
MvSl-1064-A2-R4_MC10g10088	23.2892	19.3141
MvSl-1064-A2-R4_MC10g10089	46.2623	50.2048
MvSl-1064-A2-R4_MC10g10090	156	87
MvSl-1064-A2-R4_MC10g10091	9	6
MvSl-1064-A2-R4_MC10g10094	54.5919	64.4224
MvSl-1064-A2-R4_MC10g10095	2	1
MvSl-1064-A2-R4_MC10g10096	37.512	47.5855
MvSl-1064-A2-R4_MC10g10097	0	0
MvSl-1064-A2-R4_MC10g10099	23.6581	27.1992
MvSl-1064-A2-R4_MC10g10100	2698.01	2650.63
MvSl-1064-A2-R4_MC10g10101	408.872	406.631
MvSl-1064-A2-R4_MC10g10105	4.64018	3.05049
MvSl-1064-A2-R4_MC10g10106	32.8036	44.8114
MvSl-1064-A2-R4_MC10g10107	50.0998	45.3255
MvSl-1064-A2-R4_MC10g10108	10.4256	4.35903
MvSl-1064-A2-R4_MC10g10109	35.6583	22.4212
MvSl-1064-A2-R4_MC10g10110	773	788
MvSl-1064-A2-R4_MC10g10112	46.2247	66.5394
MvSl-1064-A2-R4_MC10g10113	47.5251	42.0839
MvSl-1064-A2-R4_MC10g10114	223.565	254.229
MvSl-1064-A2-R4_MC10g10117	473.779	452.147
MvSl-1064-A2-R4_MC10g10121	39.3229	61.7299
MvSl-1064-A2-R4_MC10g10122	1029.14	780.036
MvSl-1064-A2-R4_MC10g10124	0	0
MvSl-1064-A2-R4_MC10g10127	34.2653	62.2417
MvSl-1064-A2-R4_MC10g10128	154.608	157.856
MvSl-1064-A2-R4_MC10g10133	15.6632	11.4771
MvSl-1064-A2-R4_MC10g10137	4632.38	4283.87
MvSl-1064-A2-R4_MC10g10139	2137.54	1720.73
MvSl-1064-A2-R4_MC10g10140	131.396	123.258
MvSl-1064-A2-R4_MC10g10143	591.779	561.858
MvSl-1064-A2-R4_MC10g10145	5881	4710
MvSl-1064-A2-R4_MC10g10146	2038	1949
MvSl-1064-A2-R4_MC10g10147	2536	2883
MvSl-1064-A2-R4_MC10g10148	917	1073
MvSl-1064-A2-R4_MC10g10149	1029	1015
MvSl-1064-A2-R4_MC10g10150	2970.57	2796.46
MvSl-1064-A2-R4_MC10g10151	1640	1596
MvSl-1064-A2-R4_MC10g10152	79	91
MvSl-1064-A2-R4_MC10g10153	637.725	605.134
MvSl-1064-A2-R4_MC10g10154	494.562	457.393
MvSl-1064-A2-R4_MC10g10155	6754	6048
MvSl-1064-A2-R4_MC10g10156	7877	7334
MvSl-1064-A2-R4_MC10g10157	2796	2808
MvSl-1064-A2-R4_MC10g10158	2725	2318
MvSl-1064-A2-R4_MC10g10159	26556	15877
MvSl-1064-A2-R4_MC10g10160	675	647
MvSl-1064-A2-R4_MC10g10161	829	1024
MvSl-1064-A2-R4_MC10g10162	2109	2217
MvSl-1064-A2-R4_MC10g10165	677.533	1249.61
MvSl-1064-A2-R4_MC10g10166	4299.76	3748.37
MvSl-1064-A2-R4_MC10g10167	2613	2686
MvSl-1064-A2-R4_MC10g10168	1774	1432
MvSl-1064-A2-R4_MC10g10169	4841	6790
MvSl-1064-A2-R4_MC10g10170	1985	3257
MvSl-1064-A2-R4_MC10g10171	2594	2528
MvSl-1064-A2-R4_MC10g10172	526.461	507.187
MvSl-1064-A2-R4_MC10g10174	404.471	302.469
MvSl-1064-A2-R4_MC10g10177	783.39	1154.13
MvSl-1064-A2-R4_MC10g10178	3857	3397
MvSl-1064-A2-R4_MC10g10179	12581	18314
MvSl-1064-A2-R4_MC10g10180	1521	1307
MvSl-1064-A2-R4_MC10g10182	1	0
MvSl-1064-A2-R4_MC10g10184	11	11
MvSl-1064-A2-R4_MC10g10185	78	61
MvSl-1064-A2-R4_MC10g10186	76	79
MvSl-1064-A2-R4_MC10g10188	467	322
MvSl-1064-A2-R4_MC10g10189	10597	5905
MvSl-1064-A2-R4_MC10g10190	10	6
MvSl-1064-A2-R4_MC10g10191	286	230
MvSl-1064-A2-R4_MC10g10192	2964	4247
MvSl-1064-A2-R4_MC10g10193	3565	4033
MvSl-1064-A2-R4_MC10g10194	1143	1353
MvSl-1064-A2-R4_MC10g10195	3441	3617
MvSl-1064-A2-R4_MC10g10196	668.731	716.65
MvSl-1064-A2-R4_MC10g10198	835	1010
MvSl-1064-A2-R4_MC10g10199	4547	5289
MvSl-1064-A2-R4_MC10g10200	580	513
MvSl-1064-A2-R4_MC10g10201	3017	2610
MvSl-1064-A2-R4_MC10g10202	1430.01	1300.08
MvSl-1064-A2-R4_MC10g10204	399.591	407.697
MvSl-1064-A2-R4_MC10g10206	2412.87	1865.3
MvSl-1064-A2-R4_MC10g10207	1	0
MvSl-1064-A2-R4_MC10g10209	870	829
MvSl-1064-A2-R4_MC10g10210	25	27
MvSl-1064-A2-R4_MC10g10211	211.982	184.995
MvSl-1064-A2-R4_MC10g10213	3693.41	4081.19
MvSl-1064-A2-R4_MC10g10214	376	440
MvSl-1064-A2-R4_MC10g10215	1463	1319
MvSl-1064-A2-R4_MC10g10216	569	640
MvSl-1064-A2-R4_MC10g10217	2938	2777
MvSl-1064-A2-R4_MC10g10218	3882	6373
MvSl-1064-A2-R4_MC10g10219	6909	7095
MvSl-1064-A2-R4_MC10g10220	4860	4204
MvSl-1064-A2-R4_MC10g10221	2148	2129
MvSl-1064-A2-R4_MC10g10222	109943	133808
MvSl-1064-A2-R4_MC10g10223	655	702
MvSl-1064-A2-R4_MC10g10224	1034	1100
MvSl-1064-A2-R4_MC10g10225	539	443
MvSl-1064-A2-R4_MC10g10226	253	204
MvSl-1064-A2-R4_MC10g10227	313	278
MvSl-1064-A2-R4_MC10g10228	60	43
MvSl-1064-A2-R4_MC10g10229	133	91
MvSl-1064-A2-R4_MC10g10230	1821	1699
MvSl-1064-A2-R4_MC10g10231	2950	2578
MvSl-1064-A2-R4_MC10g10232	2149	1648
MvSl-1064-A2-R4_MC10g10233	1684	1423
MvSl-1064-A2-R4_MC10g10234	50	23
MvSl-1064-A2-R4_MC10g10236	214.591	161.713
MvSl-1064-A2-R4_MC10g10237	430.061	393.432
MvSl-1064-A2-R4_MC10g10240	1668	1887
MvSl-1064-A2-R4_MC10g10241	2214	2288
MvSl-1064-A2-R4_MC10g10242	3374	3616
MvSl-1064-A2-R4_MC10g10243	153	195
MvSl-1064-A2-R4_MC10g10244	340	302
MvSl-1064-A2-R4_MC10g10245	1745	1449
MvSl-1064-A2-R4_MC10g10246	1	1
MvSl-1064-A2-R4_MC10g10247	1053	1237
MvSl-1064-A2-R4_MC10g10248	1123	1032
MvSl-1064-A2-R4_MC10g10249	565	736
MvSl-1064-A2-R4_MC10g10250	1410	1722
MvSl-1064-A2-R4_MC10g10251	30026	30905
MvSl-1064-A2-R4_MC10g10252	906	834
MvSl-1064-A2-R4_MC10g10253	961	843
MvSl-1064-A2-R4_MC10g10254	2633	3707
MvSl-1064-A2-R4_MC10g10255	1.73697	1.50459
MvSl-1064-A2-R4_MC10g10256	2052.47	1781.02
MvSl-1064-A2-R4_MC10g10257	1197	1294
MvSl-1064-A2-R4_MC10g10258	18	10
MvSl-1064-A2-R4_MC10g10259	357	332
MvSl-1064-A2-R4_MC10g10260	18	30
MvSl-1064-A2-R4_MC10g10261	1877	1666
MvSl-1064-A2-R4_MC10g10262	4075	4739
MvSl-1064-A2-R4_MC10g10263	396	533
MvSl-1064-A2-R4_MC10g10264	805.572	844.249
MvSl-1064-A2-R4_MC10g10265	29.8269	31.2966
MvSl-1064-A2-R4_MC10g10266	104.54	94.7736
MvSl-1064-A2-R4_MC10g10267	7609	7526
MvSl-1064-A2-R4_MC10g10268	1438	1543
MvSl-1064-A2-R4_MC10g10269	5279	4685
MvSl-1064-A2-R4_MC10g10270	1113	2434
MvSl-1064-A2-R4_MC10g10271	3920	5939
MvSl-1064-A2-R4_MC10g10272	3597	3438
MvSl-1064-A2-R4_MC10g10273	3234	3129
MvSl-1064-A2-R4_MC10g10274	33	11
MvSl-1064-A2-R4_MC10g10275	13369	12957
MvSl-1064-A2-R4_MC10g10276	4902	6277
MvSl-1064-A2-R4_MC10g10277	1071	943
MvSl-1064-A2-R4_MC10g10278	547	293
MvSl-1064-A2-R4_MC10g10279	3713	3333
MvSl-1064-A2-R4_MC10g10280	1409	1559
MvSl-1064-A2-R4_MC10g10281	292	216
MvSl-1064-A2-R4_MC10g10282	777	852
MvSl-1064-A2-R4_MC10g10283	1963	1867
MvSl-1064-A2-R4_MC10g10284	3	8
MvSl-1064-A2-R4_MC10g10285	1167	1482
MvSl-1064-A2-R4_MC10g10286	1224	1572
MvSl-1064-A2-R4_MC10g10287	0	0
MvSl-1064-A2-R4_MC10g10288	3	1
MvSl-1064-A2-R4_MC10g10289	1954	1834
MvSl-1064-A2-R4_MC10g10290	2005	2037
MvSl-1064-A2-R4_MC10g10291	1034	1252
MvSl-1064-A2-R4_MC10g10292	464	488
MvSl-1064-A2-R4_MC10g10293	2595	2278
MvSl-1064-A2-R4_MC10g10294	3311	2730
MvSl-1064-A2-R4_MC10g10295	550	382
MvSl-1064-A2-R4_MC10g10296	360	233
MvSl-1064-A2-R4_MC10g10297	1351	1416
MvSl-1064-A2-R4_MC10g10298	229	267
MvSl-1064-A2-R4_MC10g10299	2137	2089
MvSl-1064-A2-R4_MC10g10300	695	984
MvSl-1064-A2-R4_MC10g10301	2100	1841
MvSl-1064-A2-R4_MC10g10302	2011	2627
MvSl-1064-A2-R4_MC10g10303	1861	2028
MvSl-1064-A2-R4_MC10g10304	849	1055
MvSl-1064-A2-R4_MC10g10305	2680	2602
MvSl-1064-A2-R4_MC10g10306	342	362
MvSl-1064-A2-R4_MC10g10307	338	237
MvSl-1064-A2-R4_MC10g10308	730	808
MvSl-1064-A2-R4_MC10g10309	33299	23178
MvSl-1064-A2-R4_MC10g10311	172.161	107.8
MvSl-1064-A2-R4_MC10g10312	1064	1199
MvSl-1064-A2-R4_MC10g10313	2735	2289
MvSl-1064-A2-R4_MC10g10314	4181	4575
MvSl-1064-A2-R4_MC10g10315	22	20
MvSl-1064-A2-R4_MC10g10316	4342	4261
MvSl-1064-A2-R4_MC10g10317	5347	5569
MvSl-1064-A2-R4_MC10g10318	2337.77	2464.57
MvSl-1064-A2-R4_MC10g10319	33.6827	29.1689
MvSl-1064-A2-R4_MC10g10321	3268.99	3712.18
MvSl-1064-A2-R4_MC10g10322	0	0
MvSl-1064-A2-R4_MC10g10323	543	806
MvSl-1064-A2-R4_MC10g10324	1448	1727
MvSl-1064-A2-R4_MC10g10325	10744	9143
MvSl-1064-A2-R4_MC10g10326	53	82
MvSl-1064-A2-R4_MC10g10327	436	501
MvSl-1064-A2-R4_MC10g10328	2275	2378
MvSl-1064-A2-R4_MC10g10329	941	1065
MvSl-1064-A2-R4_MC10g10330	33	43
MvSl-1064-A2-R4_MC10g10333	9364	10210
MvSl-1064-A2-R4_MC10g10334	2587	2533
MvSl-1064-A2-R4_MC10g10335	892	1177
MvSl-1064-A2-R4_MC10g10336	793	1131
MvSl-1064-A2-R4_MC10g10337	873	937
MvSl-1064-A2-R4_MC10g10338	967	1354
MvSl-1064-A2-R4_MC10g10339	8	17
MvSl-1064-A2-R4_MC10g10340	8007	6858
MvSl-1064-A2-R4_MC10g10341	1356.9	1368.01
MvSl-1064-A2-R4_MC10g10342	660.019	650.178
MvSl-1064-A2-R4_MC10g10343	472.286	467.096
MvSl-1064-A2-R4_MC10g10344	1567	2326
MvSl-1064-A2-R4_MC10g10345	2857.23	2503.43
MvSl-1064-A2-R4_MC10g10346	9053	9642
MvSl-1064-A2-R4_MC10g10347	1103	1272
MvSl-1064-A2-R4_MC10g10348	8359	9896
MvSl-1064-A2-R4_MC10g10349	3174	2746
MvSl-1064-A2-R4_MC10g10350	186	183
MvSl-1064-A2-R4_MC10g10351	1816	1660
MvSl-1064-A2-R4_MC10g10352	335	284
MvSl-1064-A2-R4_MC10g10353	180	124
MvSl-1064-A2-R4_MC10g10354	89	149
MvSl-1064-A2-R4_MC10g10355	1443	1633
MvSl-1064-A2-R4_MC10g10356	53	35
MvSl-1064-A2-R4_MC10g10357	2421	2902
MvSl-1064-A2-R4_MC10g10358	741.808	559.053
MvSl-1064-A2-R4_MC10g10359	2043	1447
MvSl-1064-A2-R4_MC10g10360	2341	2083
MvSl-1064-A2-R4_MC10g10361	2765	3005
MvSl-1064-A2-R4_MC10g10362	2902	2764
MvSl-1064-A2-R4_MC10g10363	1643	1651
MvSl-1064-A2-R4_MC10g10364	662.914	366.584
MvSl-1064-A2-R4_MC10g10365	85	72
MvSl-1064-A2-R4_MC10g10366	8618	8815
MvSl-1064-A2-R4_MC10g10367	2728	3327
MvSl-1064-A2-R4_MC10g10368	7844	8555
MvSl-1064-A2-R4_MC10g10369	1478	1163
MvSl-1064-A2-R4_MC10g10370	2644	2266
MvSl-1064-A2-R4_MC10g10371	3022	2889
MvSl-1064-A2-R4_MC10g10372	1121	763
MvSl-1064-A2-R4_MC10g10374	24393	19198
MvSl-1064-A2-R4_MC10g10375	2619	3232
MvSl-1064-A2-R4_MC10g10376	1274	1112
MvSl-1064-A2-R4_MC10g10377	2509	2087
MvSl-1064-A2-R4_MC10g10378	4649	3200
MvSl-1064-A2-R4_MC10g10379	61	43
MvSl-1064-A2-R4_MC10g10380	1345	1666
MvSl-1064-A2-R4_MC10g10381	5367	4223
MvSl-1064-A2-R4_MC10g10382	288	354
MvSl-1064-A2-R4_MC10g10383	68.4806	70.3191
MvSl-1064-A2-R4_MC10g10386	246.148	191.869
MvSl-1064-A2-R4_MC10g10387	244.478	356.168
MvSl-1064-A2-R4_MC10g10389	230.519	159.681
MvSl-1064-A2-R4_MC10g10390	1513	1521
MvSl-1064-A2-R4_MC10g10391	2546	2364
MvSl-1064-A2-R4_MC10g10392	861	665
MvSl-1064-A2-R4_MC11g10416	2328	2229
MvSl-1064-A2-R4_MC11g10417	788	999
MvSl-1064-A2-R4_MC11g10418	1287	1316
MvSl-1064-A2-R4_MC11g10419	561	705
MvSl-1064-A2-R4_MC11g10421	318	452
MvSl-1064-A2-R4_MC11g10422	1471	1537
MvSl-1064-A2-R4_MC11g10423	2335	2688
MvSl-1064-A2-R4_MC11g10424	0	0
MvSl-1064-A2-R4_MC11g10425	397.44	375.213
MvSl-1064-A2-R4_MC11g10426	0	0
MvSl-1064-A2-R4_MC11g10427	2	2
MvSl-1064-A2-R4_MC11g10428	1485	1539
MvSl-1064-A2-R4_MC11g10429	1392	1502
MvSl-1064-A2-R4_MC11g10430	2081	2298
MvSl-1064-A2-R4_MC11g10431	1	3
MvSl-1064-A2-R4_MC11g10432	3	4
MvSl-1064-A2-R4_MC11g10433	264	246
MvSl-1064-A2-R4_MC11g10435	325	497
MvSl-1064-A2-R4_MC11g10436	166.041	201.989
MvSl-1064-A2-R4_MC11g10437	1.78946	1.42006
MvSl-1064-A2-R4_MC11g10438	167.738	97.4874
MvSl-1064-A2-R4_MC11g10442	7.03835	1.00469
MvSl-1064-A2-R4_MC11g10443	4	7
MvSl-1064-A2-R4_MC11g10444	5.46354	15.8628
MvSl-1064-A2-R4_MC11g10445	126.518	127.648
MvSl-1064-A2-R4_MC11g10446	125.117	79.4214
MvSl-1064-A2-R4_MC11g10447	70.0836	57.0668
MvSl-1064-A2-R4_MC11g10451	2302.4	1875.74
MvSl-1064-A2-R4_MC11g10452	141.324	104.732
MvSl-1064-A2-R4_MC11g10453	57	32
MvSl-1064-A2-R4_MC11g10454	10	5
MvSl-1064-A2-R4_MC11g10455	24	27
MvSl-1064-A2-R4_MC11g10456	2124	2509
MvSl-1064-A2-R4_MC11g10459	19.4227	29.0698
MvSl-1064-A2-R4_MC11g10463	49.174	27.6987
MvSl-1064-A2-R4_MC11g10466	1543	1677
MvSl-1064-A2-R4_MC11g10467	6117	7676
MvSl-1064-A2-R4_MC11g10468	1404	1492
MvSl-1064-A2-R4_MC11g10469	5388	5021
MvSl-1064-A2-R4_MC11g10472	161	155
MvSl-1064-A2-R4_MC11g10473	3597.35	4677.1
MvSl-1064-A2-R4_MC11g10474	911	975
MvSl-1064-A2-R4_MC11g10475	6492	5526
MvSl-1064-A2-R4_MC11g10476	162.781	77.1902
MvSl-1064-A2-R4_MC11g10479	0	0
MvSl-1064-A2-R4_MC11g10482	2590	2185.99
MvSl-1064-A2-R4_MC11g10483	224	242
MvSl-1064-A2-R4_MC11g10486	30	13.0112
MvSl-1064-A2-R4_MC11g10487	3365	4099
MvSl-1064-A2-R4_MC11g10488	2606	2875
MvSl-1064-A2-R4_MC11g10489	1657.35	1774
MvSl-1064-A2-R4_MC11g10490	7117	6973
MvSl-1064-A2-R4_MC11g10491	9504	13296
MvSl-1064-A2-R4_MC11g10492	137	112
MvSl-1064-A2-R4_MC11g10493	2000.73	1638.71
MvSl-1064-A2-R4_MC11g10494	5230	8081
MvSl-1064-A2-R4_MC11g10495	13233.8	11793.3
MvSl-1064-A2-R4_MC11g10497	242.985	173.335
MvSl-1064-A2-R4_MC11g10498	701	775
MvSl-1064-A2-R4_MC11g10499	19233	24098.9
MvSl-1064-A2-R4_MC11g10500	1156	788.061
MvSl-1064-A2-R4_MC11g10501	425	472
MvSl-1064-A2-R4_MC11g10502	85	49
MvSl-1064-A2-R4_MC11g10503	1217	1543
MvSl-1064-A2-R4_MC11g10504	595	598
MvSl-1064-A2-R4_MC11g10505	2444	2671
MvSl-1064-A2-R4_MC11g10506	5375	5927
MvSl-1064-A2-R4_MC11g10507	8769	9950
MvSl-1064-A2-R4_MC11g10508	2310	2388
MvSl-1064-A2-R4_MC11g10509	1211.92	1345
MvSl-1064-A2-R4_MC11g10510	0	0
MvSl-1064-A2-R4_MC11g10511	498	433
MvSl-1064-A2-R4_MC11g10512	2076	2202
MvSl-1064-A2-R4_MC11g10513	185	132
MvSl-1064-A2-R4_MC11g10514	0	1
MvSl-1064-A2-R4_MC11g10515	216.94	171.468
MvSl-1064-A2-R4_MC11g10516	1908	3199
MvSl-1064-A2-R4_MC11g10517	12	11
MvSl-1064-A2-R4_MC11g10518	79208	86648
MvSl-1064-A2-R4_MC11g10519	1516	1748
MvSl-1064-A2-R4_MC11g10520	1243	855
MvSl-1064-A2-R4_MC11g10521	359	436
MvSl-1064-A2-R4_MC11g10522	256	285
MvSl-1064-A2-R4_MC11g10524	52	69
MvSl-1064-A2-R4_MC11g10525	1476	1852
MvSl-1064-A2-R4_MC11g10526	437	566
MvSl-1064-A2-R4_MC11g10527	191	189
MvSl-1064-A2-R4_MC11g10528	881	887
MvSl-1064-A2-R4_MC11g10529	500	721
MvSl-1064-A2-R4_MC11g10530	3099	3064
MvSl-1064-A2-R4_MC11g10531	734	490
MvSl-1064-A2-R4_MC11g10532	7	17
MvSl-1064-A2-R4_MC11g10533	509.806	486.494
MvSl-1064-A2-R4_MC11g10535	231.665	125.921
MvSl-1064-A2-R4_MC11g10537	31	28
MvSl-1064-A2-R4_MC11g10538	210	246
MvSl-1064-A2-R4_MC11g10539	683	986
MvSl-1064-A2-R4_MC11g10540	205	185
MvSl-1064-A2-R4_MC11g10541	3478	4055
MvSl-1064-A2-R4_MC11g10542	2362	2287
MvSl-1064-A2-R4_MC11g10543	8831.84	6700.69
MvSl-1064-A2-R4_MC11g10545	55.147	55.0099
MvSl-1064-A2-R4_MC11g10546	34.0612	9.69528
MvSl-1064-A2-R4_MC11g10548	5375.16	4163.31
MvSl-1064-A2-R4_MC11g10549	3057	2536
MvSl-1064-A2-R4_MC11g10550	1770.71	1837.13
MvSl-1064-A2-R4_MC11g10551	300	315
MvSl-1064-A2-R4_MC11g10552	7558	8477
MvSl-1064-A2-R4_MC11g10553	1417	1494
MvSl-1064-A2-R4_MC11g10554	850	1068
MvSl-1064-A2-R4_MC11g10555	2651	3248
MvSl-1064-A2-R4_MC11g10556	2531	2622
MvSl-1064-A2-R4_MC11g10557	1087.78	887.956
MvSl-1064-A2-R4_MC11g10558	6432	5415
MvSl-1064-A2-R4_MC11g10560	684	816
MvSl-1064-A2-R4_MC11g10561	891	805
MvSl-1064-A2-R4_MC11g10562	1598	980
MvSl-1064-A2-R4_MC11g10564	204.76	184.398
MvSl-1064-A2-R4_MC11g10565	1605	1828
MvSl-1064-A2-R4_MC11g10566	1583	1402
MvSl-1064-A2-R4_MC11g10567	412	313
MvSl-1064-A2-R4_MC11g10568	425	484
MvSl-1064-A2-R4_MC11g10569	2506	3121
MvSl-1064-A2-R4_MC11g10570	2403	3429
MvSl-1064-A2-R4_MC11g10571	5815	5585
MvSl-1064-A2-R4_MC11g10572	3464	3693
MvSl-1064-A2-R4_MC11g10573	32	20
MvSl-1064-A2-R4_MC11g10574	2822	2521
MvSl-1064-A2-R4_MC11g10575	923	929
MvSl-1064-A2-R4_MC11g10576	507	407
MvSl-1064-A2-R4_MC11g10578	5	6
MvSl-1064-A2-R4_MC11g10580	2755	2427
MvSl-1064-A2-R4_MC11g10581	1059	1104
MvSl-1064-A2-R4_MC11g10582	0	1
MvSl-1064-A2-R4_MC11g10583	3	1
MvSl-1064-A2-R4_MC11g10584	875	930
MvSl-1064-A2-R4_MC11g10585	556	671
MvSl-1064-A2-R4_MC11g10586	3597	2626
MvSl-1064-A2-R4_MC11g10587	9	11
MvSl-1064-A2-R4_MC11g10588	2457	3287
MvSl-1064-A2-R4_MC11g10589	2909	3274
MvSl-1064-A2-R4_MC11g10590	382	478
MvSl-1064-A2-R4_MC11g10591	468	510
MvSl-1064-A2-R4_MC11g10592	11	10
MvSl-1064-A2-R4_MC11g10593	1928	2071
MvSl-1064-A2-R4_MC11g10594	657	740
MvSl-1064-A2-R4_MC11g10595	2147	1776
MvSl-1064-A2-R4_MC11g10596	3954	3438
MvSl-1064-A2-R4_MC11g10597	970	858
MvSl-1064-A2-R4_MC11g10598	1280	1176
MvSl-1064-A2-R4_MC11g10599	144	369
MvSl-1064-A2-R4_MC11g10600	24	7
MvSl-1064-A2-R4_MC11g10601	17	14
MvSl-1064-A2-R4_MC11g10602	89	60
MvSl-1064-A2-R4_MC11g10603	2104	3119
MvSl-1064-A2-R4_MC11g10604	658	686
MvSl-1064-A2-R4_MC11g10605	4741	4354
MvSl-1064-A2-R4_MC11g10607	47.3911	30.9769
MvSl-1064-A2-R4_MC11g10608	489	539
MvSl-1064-A2-R4_MC11g10609	218	303
MvSl-1064-A2-R4_MC11g10610	879	1419
MvSl-1064-A2-R4_MC11g10611	1870	2945
MvSl-1064-A2-R4_MC11g10612	1498	3237
MvSl-1064-A2-R4_MC11g10613	5200	5236
MvSl-1064-A2-R4_MC11g10614	612	525
MvSl-1064-A2-R4_MC11g10615	1943	2008
MvSl-1064-A2-R4_MC11g10616	2461	2561
MvSl-1064-A2-R4_MC11g10617	2577	2492
MvSl-1064-A2-R4_MC11g10618	2984	3139
MvSl-1064-A2-R4_MC11g10620	1087	954
MvSl-1064-A2-R4_MC11g10621	457	345
MvSl-1064-A2-R4_MC11g10622	821	866
MvSl-1064-A2-R4_MC11g10623	109	65
MvSl-1064-A2-R4_MC11g10624	604	491
MvSl-1064-A2-R4_MC11g10625	1871	1751
MvSl-1064-A2-R4_MC11g10626	2840	2895
MvSl-1064-A2-R4_MC11g10627	2360	2280
MvSl-1064-A2-R4_MC11g10628	1173	952
MvSl-1064-A2-R4_MC11g10629	775	806
MvSl-1064-A2-R4_MC11g10630	3014	2728
MvSl-1064-A2-R4_MC11g10631	1144	1007
MvSl-1064-A2-R4_MC11g10632	91	93
MvSl-1064-A2-R4_MC11g10633	2478	2184
MvSl-1064-A2-R4_MC11g10634	55	108
MvSl-1064-A2-R4_MC11g10635	1978	1933
MvSl-1064-A2-R4_MC11g10636	1717	2313
MvSl-1064-A2-R4_MC11g10637	4533	4382
MvSl-1064-A2-R4_MC11g10638	3	11
MvSl-1064-A2-R4_MC11g10639	3969	3622
MvSl-1064-A2-R4_MC11g10640	160	196
MvSl-1064-A2-R4_MC11g10641	942	1076
MvSl-1064-A2-R4_MC11g10642	2175	3108
MvSl-1064-A2-R4_MC11g10643	834	824
MvSl-1064-A2-R4_MC11g10644	892.176	878.126
MvSl-1064-A2-R4_MC11g10645	641	764
MvSl-1064-A2-R4_MC11g10646	4071.34	3502.53
MvSl-1064-A2-R4_MC11g10647	567.493	474.784
MvSl-1064-A2-R4_MC11g10648	2729	2562
MvSl-1064-A2-R4_MC11g10649	1817	2387
MvSl-1064-A2-R4_MC11g10650	374	541
MvSl-1064-A2-R4_MC11g10651	879	989
MvSl-1064-A2-R4_MC11g10652	89	78
MvSl-1064-A2-R4_MC11g10653	18760	12979
MvSl-1064-A2-R4_MC11g10654	1056	1108
MvSl-1064-A2-R4_MC11g10655	626	891
MvSl-1064-A2-R4_MC11g10656	49.7523	36.2335
MvSl-1064-A2-R4_MC11g10657	12273	11594
MvSl-1064-A2-R4_MC11g10658	10497	9836
MvSl-1064-A2-R4_MC11g10659	2934	2583
MvSl-1064-A2-R4_MC11g10660	722	819
MvSl-1064-A2-R4_MC11g10661	6	9
MvSl-1064-A2-R4_MC11g10662	1102	1208
MvSl-1064-A2-R4_MC11g10663	1666	2075
MvSl-1064-A2-R4_MC11g10664	916	862
MvSl-1064-A2-R4_MC11g10665	2245	1462
MvSl-1064-A2-R4_MC11g10666	598	902
MvSl-1064-A2-R4_MC11g10667	1176	1219
