gene	dn	dnse	ds	dsse	dnds
MvSl-1064-A1-R4_A1g01226	0.00947	0.00672	0.0001	0	94.60539461
MvSl-1064-A1-R4_MC12g10928	0.00412	0.00275	0.0164	0.01097	0.25121798
MvSl-1064-A1-R4_MC12g10930	0.00001	0	0.00708	0.0004	0.001412409
MvSl-1064-A1-R4_MC12g10931	0.00109	0.00109	0.00001	0	107.9207921
MvSl-1064-A1-R4_MC12g10932	0.00119	0.00119	0.02261	0.01317	0.052631346
MvSl-1064-A1-R4_MC12g10933	0.00257	0.00183	0.00603	0.00429	0.426195254
MvSl-1064-A1-R4_MC12g10934	0.014	0.00586	0.03653	0.01529	0.383245597
MvSl-1064-A1-R4_MC12g10935	0.00232	0.00232	0.01253	0.00892	0.185154149
MvSl-1064-A1-R4_MC12g10937	0.00793	0.00212	0.00886	0.00237	0.895023758
MvSl-1064-A1-R4_A1g00109	0	0	0	0.00007	0
MvSl-1064-A1-R4_A1g01227	0	0.00015	0.00002	0	0
MvSl-1064-A1-R4_MC12g10938	0.00288	0.00166	0.00427	0.00303	0.674457273
MvSl-1064-A1-R4_MC12g10939	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g10940	0.00166	0.00166	0.00002	0	82.58706468
MvSl-1064-A1-R4_MC12g10943	0.00729	0.00518	0.00687	0.00689	1.061119925
MvSl-1064-A1-R4_MC12g10944	0.00098	0.00098	0.00293	0.00297	0.334459575
MvSl-1064-A1-R4_MC12g10945	0.00001	0	0.00739	0.00036	0.001353162
MvSl-1064-A1-R4_MC12g10946	0	0.00005	0.00002	0	0
MvSl-1064-A1-R4_MC12g10947	0.01352	0.00611	0.01022	0.00464	1.322883338
MvSl-1064-A1-R4_A1g01228	0.00537	0.0038	0.00598	0.00598	0.897978295
MvSl-1064-A1-R4_MC12g10948	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g10950	0.71737	0.08763	14.20785	12.35764	0.050491101
MvSl-1064-A1-R4_MC12g10951	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g10952	0.01759	0.00866	0.02302	0.01571	0.764114839
MvSl-1064-A1-R4_MC12g10953	0	0	0.00312	0.00314	0
MvSl-1064-A1-R4_MC12g10955	0.01511	0.00593	0.01006	0.00714	1.501973141
MvSl-1064-A1-R4_MC12g10956	0.00271	0.00271	0.00003	0.00027	90.03322259
MvSl-1064-A1-R4_MC12g10957	0.00055	0.00056	0.00395	0.00229	0.139236981
MvSl-1064-A1-R4_A1g01229	0.00284	0.00282	0.00637	0.00632	0.445832875
MvSl-1064-A1-R4_MC12g10958	0.00264	0.00264	0.00003	0.00015	87.7076412
MvSl-1064-A1-R4_MC12g10959	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g10960	0.00001	0	0.00829	0.00052	0.001206258
MvSl-1064-A1-R4_MC12g10961	0.00007	0	0.06539	0.00928	0.001070498
MvSl-1064-A1-R4_MC12g10962	0.00231	0.00164	0.00002	0.00005	114.9253731
MvSl-1064-A1-R4_MC12g10964	0.00217	0.00154	0.00699	0.00405	0.31043905
MvSl-1064-A1-R4_MC12g10965	0.00139	0.00139	0.00325	0.00326	0.427679148
MvSl-1064-A1-R4_MC12g10966	0.00376	0.00377	0.00004	0.00023	93.76558603
MvSl-1064-A1-R4_MC12g10967	0.00257	0.00103	0.001	0.00089	2.569743026
MvSl-1064-A1-R4_MC12g10968	0.00122	0.00122	0.00316	0.00316	0.386063732
MvSl-1064-A1-R4_A1g01230	0	0.01568	0.00001	0.03273	0
MvSl-1064-A1-R4_MC12g10969	0.00002	0	0.02278	0.00156	0.000877959
MvSl-1064-A1-R4_MC12g10970	0.00244	0.00247	0.01968	0.0115	0.12398311
MvSl-1064-A1-R4_MC12g10971	0	0.00327	0.00001	0.00627	0
MvSl-1064-A1-R4_MC12g10973	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g10976	0.00397	0.00281	0.00004	0.00011	99.00249377
MvSl-1064-A1-R4_MC12g10977	0.0089	0.00633	0.00052	0.00038	17.11209383
MvSl-1064-A1-R4_MC12g10978	0	0.00034	0.00001	0	0
MvSl-1064-A1-R4_A1g01231	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g10979	0.00241	0.00214	0.01866	0.01321	0.129152577
MvSl-1064-A1-R4_MC12g10980	0.00245	0.00247	0.0061	0.00615	0.40163276
MvSl-1064-A1-R4_MC12g10981	0	0.00234	0.00001	0.00432	0
MvSl-1064-A1-R4_MC12g10982	0.00001	0	0.0102	0	0.000980383
MvSl-1064-A1-R4_MC12g10984	0.24106	0.03617	0.48064	0.10893	0.501539509
MvSl-1064-A1-R4_MC12g10987	0.00545	0.00316	0.00616	0.00619	0.884725897
MvSl-1064-A1-R4_MC12g10989	0.00094	0.00094	0.00001	0.00002	93.06930693
MvSl-1064-A1-R4_MC12g10992	0.00001	0	0.00646	0	0.001547964
MvSl-1064-A1-R4_MC12g10993	0.66331	0.10622	48.77724	98.01849	0.01359876
MvSl-1064-A1-R4_MC12g10994	0	0.01543	0.00001	0.03056	0
MvSl-1064-A1-R4_MC12g10995	0.00001	0.00023	0.00701	0.0081	0.001426513
MvSl-1064-A1-R4_MC12g10996	0.00002	0	0.02032	0	0.000984247
MvSl-1064-A1-R4_MC12g10998	0.00031	0.00031	0.00179	0.00126	0.173174683
MvSl-1064-A1-R4_MC12g11002	0.00103	0.00104	0.0081	0.00471	0.127158924
MvSl-1064-A1-R4_MC12g11003	0.00154	0.00059	0.01695	0.00653	0.090854921
MvSl-1064-A1-R4_MC12g11004	0.00521	0.0026	0.00276	0.00273	1.887612768
MvSl-1064-A1-R4_MC12g11006	0.00227	0.00131	0.00238	0.00241	0.953741439
MvSl-1064-A1-R4_MC12g11007	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11008	0.00113	0.00113	0.00366	0.00367	0.308734734
MvSl-1064-A1-R4_MC12g11009	0	0	0.00288	0.0004	0
MvSl-1064-A1-R4_A1g01234	0.01497	0.00554	0.0172	0.01117	0.870343777
MvSl-1064-A1-R4_MC12g11010	0.00399	0.002	0.00299	0.00303	1.334403532
MvSl-1064-A1-R4_MC12g11012	0.00358	0.00159	0.00202	0.00195	1.772189496
MvSl-1064-A1-R4_MC12g11013	0.85737	0.09162	19.34578	18.54495	0.044318192
MvSl-1064-A1-R4_MC12g11014	0.00607	0.00431	0.00006	0.00022	100.9983361
MvSl-1064-A1-R4_MC12g11016	0.00069	0.00068	0.00218	0.00215	0.316499243
MvSl-1064-A1-R4_MC12g11017	0.00183	0.00183	0.00002	0.00008	91.04477612
MvSl-1064-A1-R4_MC12g11019	0.01839	0.00826	0.00019	0.00009	96.73855865
MvSl-1064-A1-R4_A1g01236	0.00166	0.00118	0.00272	0.00273	0.610271681
MvSl-1064-A1-R4_MC12g11020	0.00159	0.00158	0.01198	0.00693	0.132720094
MvSl-1064-A1-R4_MC12g11022	0.00444	0.00445	0.00004	0.00035	110.723192
MvSl-1064-A1-R4_MC12g11023	0.02007	0.00611	0.00829	0.00289	2.42095994
MvSl-1064-A1-R4_MC12g11024	0.75006	0.11264	2.12666	0.9735	0.352693879
MvSl-1064-A1-R4_MC12g11025	0.00001	0	0.01129	0.00186	0.000885732
MvSl-1064-A1-R4_MC12g11026	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11027	0.00001	0	0.00531	0	0.001883204
MvSl-1064-A1-R4_MC12g11028	0.00238	0.00242	0.01457	0.01052	0.163348227
MvSl-1064-A1-R4_MC12g11029	0.00182	0.00182	0.00002	0.00006	90.54726368
MvSl-1064-A1-R4_A1g01237	0.00082	0.00082	0.00001	0.00002	81.18811881
MvSl-1064-A1-R4_MC12g11030	0.00521	0.00371	0.00667	0.00673	0.781097735
MvSl-1064-A1-R4_MC12g11031	0.00181	0.00125	0.00176	0.00167	1.028350662
MvSl-1064-A1-R4_MC12g11032	0.00002	0	0.02316	0.00204	0.000863554
MvSl-1064-A1-R4_MC12g11033	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11034	0.00225	0.00129	0.00203	0.00197	1.108319787
MvSl-1064-A1-R4_MC12g11035	0.00548	0.00388	0.00006	0.00016	91.18136439
MvSl-1064-A1-R4_MC12g11036	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11037	0.00102	0.00072	0.00479	0.00277	0.212939187
MvSl-1064-A1-R4_MC12g11038	0.00001	0	0.00675	0	0.00148146
MvSl-1064-A1-R4_MC12g11039	0.00001	0	0.00543	0	0.001841587
MvSl-1064-A1-R4_A1g00110	0.00081	0.00082	0.00167	0.00169	0.485000898
MvSl-1064-A1-R4_MC12g11043	0	0	0.00501	0.00099	0
MvSl-1064-A1-R4_MC12g11044	0.00237	0.00237	0.00002	0.00019	117.9104478
MvSl-1064-A1-R4_MC12g11046	0.00237	0.00237	0.00002	0.00009	117.9104478
MvSl-1064-A1-R4_MC12g11047	0.01375	0.00797	0.00014	0	98.14418273
MvSl-1064-A1-R4_MC12g11048	0.00364	0.00364	0.00004	0.00017	90.77306733
MvSl-1064-A1-R4_MC12g11049	0.00855	0.00312	0.03278	0.01129	0.260828979
MvSl-1064-A1-R4_MC12g11050	0	0	0.00002	0	0
MvSl-1064-A1-R4_MC12g11051	0	0.00717	0.00001	0.01447	0
MvSl-1064-A1-R4_A1g01240	0.00161	0.00161	0.00002	0	80.09950249
MvSl-1064-A1-R4_MC12g11052	0.00839	0.00376	0.00008	0.0003	104.7440699
MvSl-1064-A1-R4_MC12g11053	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11054	0.00492	0.00246	0.00005	0.00013	98.20359281
MvSl-1064-A1-R4_MC12g11057	0	0.00005	0.00002	0	0
MvSl-1064-A1-R4_MC12g11058	0	0	0.00319	0	0
MvSl-1064-A1-R4_MC12g11059	0.00105	0.00074	0.00467	0.00234	0.224834586
MvSl-1064-A1-R4_MC12g11060	0.00016	0	0.16518	0.01674	0.00096864
MvSl-1064-A1-R4_MC12g11061	0.00126	0.00125	0.00432	0.00432	0.291659915
MvSl-1064-A1-R4_A1g01243	0.00298	0.00298	0.00003	0.00014	99.00332226
MvSl-1064-A1-R4_MC12g11063	0.00132	0.00095	0.00397	0.00285	0.332485328
MvSl-1064-A1-R4_MC12g11065	0.00426	0.003	0.00373	0.00368	1.142060535
MvSl-1064-A1-R4_MC12g11066	0.0008	0.0008	0.00159	0.0016	0.503113012
MvSl-1064-A1-R4_MC12g11067	0.00087	0.00087	0.00156	0.00155	0.55765656
MvSl-1064-A1-R4_MC12g11068	0.00056	0.00056	0.0071	0.00356	0.078872129
MvSl-1064-A1-R4_MC12g11069	0.00644	0.0037	0.00499	0.00489	1.290555299
MvSl-1064-A1-R4_MC12g11070	0.00001	0	0.00568	0	0.001760532
MvSl-1064-A1-R4_MC12g11071	0.00146	0.00103	0.00001	0.00004	144.5544554
MvSl-1064-A1-R4_A1g01244	0	0.00004	0.00002	0	0
MvSl-1064-A1-R4_MC12g11072	0	0.00007	0.00001	0.02313	0
MvSl-1064-A1-R4_MC12g11073	0.00701	0.00496	0.00007	0	100
MvSl-1064-A1-R4_MC12g11074	0.00262	0.002	0.00645	0.00393	0.406195253
MvSl-1064-A1-R4_MC12g11075	0	0	0.00002	0.00197	0
MvSl-1064-A1-R4_MC12g11076	0	0	0.00144	0	0
MvSl-1064-A1-R4_MC12g11077	0.98783	0.1679	1.67856	0.73695	0.58849844
MvSl-1064-A1-R4_MC12g11078	0	0.00007	0.00001	0.01651	0
MvSl-1064-A1-R4_MC12g11079	0.00216	0.00125	0.00148	0.00148	1.459360854
MvSl-1064-A1-R4_MC12g11080	0.04195	0.0135	0.15287	0.05145	0.274415991
MvSl-1064-A1-R4_MC12g11081	0.06779	0.01762	0.06245	0.02791	1.085506669
MvSl-1064-A1-R4_A1g01245	0	0.00182	0.00001	0	0
MvSl-1064-A1-R4_MC12g11082	0.00001	0	0.01217	0.00147	0.000821686
MvSl-1064-A1-R4_MC12g11083	0.00221	0.00157	0.00274	0.00276	0.806539907
MvSl-1064-A1-R4_MC12g11084	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11085	0.00156	0.00157	0.00002	0.0001	77.6119403
MvSl-1064-A1-R4_MC12g11088	0	0	0.00177	0.00017	0
MvSl-1064-A1-R4_MC12g11089	0.00307	0.00307	0.00003	0	101.9933555
MvSl-1064-A1-R4_MC12g11090	0.00001	0	0.007	0.00008	0.001428551
MvSl-1064-A1-R4_A1g01246	0.00302	0.00214	0.00003	0.0004	100.3322259
MvSl-1064-A1-R4_MC12g11092	0.00151	0.00106	0.00498	0.00286	0.303206763
MvSl-1064-A1-R4_MC12g11093	0.00718	0.00432	0.0137	0.01028	0.524083766
MvSl-1064-A1-R4_MC12g11094	0.89535	0.12971	2.34216	1.05878	0.382275319
MvSl-1064-A1-R4_MC12g11095	0	0	0.00357	0	0
MvSl-1064-A1-R4_MC12g11096	0.01161	0.01178	0.00012	0.00198	96.66944213
MvSl-1064-A1-R4_MC12g11097	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11100	0	0	0.00405	0	0
MvSl-1064-A1-R4_MC12g11101	0.0049	0.00493	0.008	0.00806	0.612492344
MvSl-1064-A1-R4_MC12g11104	0	0.00045	0.00001	0	0
MvSl-1064-A1-R4_MC12g11106	0.01091	0.00487	0.02314	0.01165	0.471475923
MvSl-1064-A1-R4_MC12g11107	0.00077	0.00076	0.00269	0.00267	0.286234712
MvSl-1064-A1-R4_MC12g11108	0.00144	0.00144	0.02467	0.01752	0.058370254
MvSl-1064-A1-R4_MC12g11111	0.02415	0.0064	0.03021	0.00852	0.799401525
MvSl-1064-A1-R4_MC12g11112	0.00208	0.00209	0.01551	0.01107	0.134106163
MvSl-1064-A1-R4_MC12g11113	0	0.03165	0.00001	0.0743	0
MvSl-1064-A1-R4_MC12g11114	0.00951	0.00477	0.0001	0.00023	95.004995
MvSl-1064-A1-R4_MC12g11116	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11117	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11118	0.00083	0.00058	0.0021	0.00147	0.395219275
MvSl-1064-A1-R4_MC12g11119	0.00135	0.00078	0.00516	0.0023	0.261622837
MvSl-1064-A1-R4_MC12g11121	0.84448	0.17108	1.36722	0.62704	0.617662072
MvSl-1064-A1-R4_MC12g11122	0	0.00003	0.00001	0	0
MvSl-1064-A1-R4_MC12g11123	0.00555	0.00279	0.00387	0.00198	1.434071471
MvSl-1064-A1-R4_MC12g11124	0.00288	0.00283	0.01544	0.01088	0.186527289
MvSl-1064-A1-R4_MC12g11125	0.00284	0.00116	0.00003	0.00003	94.35215947
MvSl-1064-A1-R4_MC12g11126	0.00279	0.0028	0.00003	0.00011	92.6910299
MvSl-1064-A1-R4_MC12g11128	0.05409	0.01519	0.05153	0.02513	1.049677761
MvSl-1064-A1-R4_MC12g11129	0.24135	0.03253	0.36611	0.08624	0.659227921
MvSl-1064-A1-R4_MC12g11130	0	0	0.00001	0	0
MvSl-1064-A1-R4_A1g01252	0.05839	0.01885	0.06445	0.03053	0.905972217
MvSl-1064-A1-R4_MC12g11132	0.00001	0	0.00955	0.00072	0.001047109
MvSl-1064-A1-R4_MC12g11137	0.00445	0.00444	0.00925	0.00925	0.48107588
MvSl-1064-A1-R4_MC12g11141	0.00364	0.00258	0.00004	0.00024	90.77306733
MvSl-1064-A1-R4_MC12g11142	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11143	0.11791	0.0324	0.38498	0.13202	0.306275571
MvSl-1064-A1-R4_MC12g11144	0.00379	0.00269	0.00004	0.00031	94.51371571
MvSl-1064-A1-R4_A1g00013	0.00347	0.00347	0.02046	0.01455	0.169598389
MvSl-1064-A1-R4_MC12g11145	0.00666	0.0067	0.00007	0	95.00713267
MvSl-1064-A1-R4_MC12g11148	0.00567	0.0057	0.00006	0.00031	94.34276206
MvSl-1064-A1-R4_MC12g11151	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11153	0.43433	0.0751	0.56632	0.15509	0.766933754
MvSl-1064-A1-R4_MC12g11154	0.00573	0.00257	0.02533	0.00972	0.226213082
MvSl-1064-A1-R4_MC12g11155	0.00249	0.00125	0.00929	0.0038	0.268027255
MvSl-1064-A1-R4_A1g01260	0.36825	0.06077	1.07788	0.29062	0.341642823
MvSl-1064-A1-R4_MC12g11156	0	0.00005	0.00001	0.01974	0
MvSl-1064-A1-R4_MC12g11158	0.00602	0	0.01632	0	0.368870289
MvSl-1064-A1-R4_MC12g11160	0.00578	0.0041	0.00006	0	96.17304493
MvSl-1064-A1-R4_MC12g11161	0	0.00006	0.00002	0	0
MvSl-1064-A1-R4_MC12g11162	0	0.00005	0.00001	0.01164	0
MvSl-1064-A1-R4_MC12g11163	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11164	0	0	0.00282	0	0
MvSl-1064-A1-R4_MC12g11165	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11166	0.00307	0.00307	0.00003	0.00005	101.9933555
MvSl-1064-A1-R4_A1g01261	0.00124	0.00087	0.00153	0.00152	0.810404549
MvSl-1064-A1-R4_MC12g11167	0.00234	0.00165	0.00649	0.00459	0.360549144
MvSl-1064-A1-R4_MC12g11168	0.00156	0.00091	0.00258	0.00152	0.604627728
MvSl-1064-A1-R4_MC12g11169	0	0.0001	0.00002	0.00485	0
MvSl-1064-A1-R4_MC12g11170	0	0.00585	0.00001	0.01192	0
MvSl-1064-A1-R4_MC12g11172	0.00049	0.00049	0	0.00002	4900
MvSl-1064-A1-R4_MC12g11175	0.00329	0.00201	0.00003	0	109.3023256
MvSl-1064-A1-R4_MC12g11176	0.01187	0.00487	0.01178	0.00495	1.007631514
MvSl-1064-A1-R4_A1g01262	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11177	0.01772	0.00694	0.04342	0.02288	0.408105923
MvSl-1064-A1-R4_MC12g11178	0.00103	0.00104	0.01107	0.00498	0.093043423
MvSl-1064-A1-R4_MC12g11179	0.00118	0.00118	0.00604	0.0035	0.195361004
MvSl-1064-A1-R4_MC12g11181	0.01219	0.00869	0.00012	0.00093	101.498751
MvSl-1064-A1-R4_MC12g11182	0	0.00004	0.00001	0.00478	0
MvSl-1064-A1-R4_MC12g11183	0	0.00656	0.00001	0.01389	0
MvSl-1064-A1-R4_MC12g11184	0.0028	0.00198	0.00578	0.00409	0.484420685
MvSl-1064-A1-R4_MC12g11185	0.00097	0.00095	0.00418	0.00405	0.232051865
MvSl-1064-A1-R4_MC12g11186	0.0061	0.00613	0.00006	0.00028	101.4975042
MvSl-1064-A1-R4_A1g01265	0.00627	0.00239	0.00162	0.00169	3.870131473
MvSl-1064-A1-R4_MC12g11187	0	0.00006	0.00002	0.0101	0
MvSl-1064-A1-R4_MC12g11188	0.89834	0.11917	1.48781	0.39772	0.603800176
MvSl-1064-A1-R4_MC12g11189	0.37798	0.05887	0.43821	0.12193	0.862554286
MvSl-1064-A1-R4_MC12g11190	0.00001	0	0.01389	0.00068	0.000719937
MvSl-1064-A1-R4_MC12g11191	0.61068	0.0723	2.71752	1.04998	0.224719589
MvSl-1064-A1-R4_MC12g11192	0.64226	0.0908	18.70099	33.40325	0.034343636
MvSl-1064-A1-R4_MC12g11194	0.00001	0	0.01198	0	0.000834718
MvSl-1064-A1-R4_A1g01267	0.00174	0.00174	0.00342	0.00342	0.508757054
MvSl-1064-A1-R4_MC12g11197	0.00001	0	0.00901	0	0.001109866
MvSl-1064-A1-R4_MC12g11198	0.00105	0.00106	0.01254	0.00729	0.08373139
MvSl-1064-A1-R4_MC12g11199	0.00493	0.00285	0.00852	0.00603	0.578631706
MvSl-1064-A1-R4_MC12g11200	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11201	0.00003	0	0.03313	0.00368	0.000905521
MvSl-1064-A1-R4_MC12g11202	0.00198	0.00115	0.00455	0.00265	0.435155271
MvSl-1064-A1-R4_MC12g11203	0.00342	0.00171	0.00003	0.00007	113.6212625
MvSl-1064-A1-R4_MC12g11204	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11206	0.00055	0.00056	0.00601	0.00353	0.09151262
MvSl-1064-A1-R4_A1g01268	0.00425	0.00301	0.00004	0.00026	105.9850374
MvSl-1064-A1-R4_MC12g11207	0.95282	0.20696	66.89995	62.37822	0.014242462
MvSl-1064-A1-R4_MC12g11209	0.00292	0.00292	0.00909	0.00913	0.321228589
MvSl-1064-A1-R4_MC12g11211	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11212	0.00211	0.00082	0.00217	0.00097	0.972305424
MvSl-1064-A1-R4_MC12g11214	0	0.00004	0.00001	0	0
MvSl-1064-A1-R4_MC12g11215	0.0079	0.00282	0.00528	0.00202	1.496183784
MvSl-1064-A1-R4_MC12g11216	0.00284	0.00128	0.01778	0.00598	0.159729135
MvSl-1064-A1-R4_MC12g11217	0.00262	0.00152	0.01465	0.00605	0.17883837
MvSl-1064-A1-R4_A1g01269	0.01217	0.00707	0.00012	0.00052	101.3322231
MvSl-1064-A1-R4_MC12g11219	0.00143	0.00144	0.00001	0.00049	141.5841584
MvSl-1064-A1-R4_MC12g11220	0.00001	0	0.00683	0	0.001464107
MvSl-1064-A1-R4_MC12g11221	0	0	0.00388	0.00023	0
MvSl-1064-A1-R4_MC12g11223	0.00053	0.00053	0.01149	0.00471	0.046126666
MvSl-1064-A1-R4_MC12g11224	0.37291	0.05018	1.0814	0.2587	0.34483999
MvSl-1064-A1-R4_MC12g11225	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11228	0.00125	0.00125	0.00001	0	123.7623762
MvSl-1064-A1-R4_MC12g11229	0.00111	0.0011	0.00001	0.00004	109.9009901
MvSl-1064-A1-R4_MC12g11231	0.00324	0.00325	0.00695	0.00698	0.466180343
MvSl-1064-A1-R4_MC12g11232	0.00178	0.00178	0.0047	0.0047	0.378715346
MvSl-1064-A1-R4_MC12g11235	0.00324	0.00325	0.00003	0.00003	107.641196
MvSl-1064-A1-R4_MC12g11236	0.00467	0.0027	0.00005	0.0001	93.21357285
MvSl-1064-A1-R4_MC12g11238	0	0.00067	0.00001	0	0
MvSl-1064-A1-R4_MC12g11240	0.00094	0.00095	0.00167	0.00168	0.562840548
MvSl-1064-A1-R4_A1g01271	0.73258	0.12798	1.56575	0.70055	0.467877984
MvSl-1064-A1-R4_MC12g11241	0	0	0.00385	0.00056	0
MvSl-1064-A1-R4_MC12g11244	0	0.00007	0.00002	0	0
MvSl-1064-A1-R4_MC12g11245	0.0025	0.00253	0.02825	0.01655	0.088495262
MvSl-1064-A1-R4_MC12g11246	0.00916	0.00652	0.05847	0.02987	0.156661268
MvSl-1064-A1-R4_MC12g11247	0.00164	0.00164	0.02111	0.01068	0.077687931
MvSl-1064-A1-R4_MC12g11248	0.00061	0.00061	0.00436	0.00253	0.139905048
MvSl-1064-A1-R4_MC12g11249	0.00002	0.00024	0.01875	0.01392	0.001066661
MvSl-1064-A1-R4_A1g00113	0.00208	0.00147	0.00002	0.00005	103.4825871
MvSl-1064-A1-R4_A1g01272	0.16406	0.03915	0.25049	0.11647	0.654956024
MvSl-1064-A1-R4_MC12g11255	0.57106	0.09304	0.95058	0.28644	0.600748953
MvSl-1064-A1-R4_MC12g11256	0.0055	0.0019	0.00891	0.00316	0.617277023
MvSl-1064-A1-R4_MC12g11257	0.00305	0.00305	0.00003	0	101.3289037
MvSl-1064-A1-R4_MC12g11258	0.05714	0.01543	0.03738	0.01712	1.528620844
MvSl-1064-A1-R4_MC12g11259	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC12g11261	0.00293	0.00207	0.00003	0	97.34219269
MvSl-1064-A1-R4_MC12g11262	0.00482	0.00279	0.00491	0.00494	0.981650068
MvSl-1064-A1-R4_MC12g11263	0	0.00013	0.00426	0.00398	0
MvSl-1064-A1-R4_A1g01273	0.00311	0.00314	0.01045	0.01063	0.297604808
MvSl-1064-A1-R4_MC12g11264	0.32243	0.04037	0.52768	0.09817	0.611033086
MvSl-1064-A1-R4_MC12g11265	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11266	0	0.00004	0.00001	0	0
MvSl-1064-A1-R4_MC12g11267	0.00132	0.00076	0.00001	0.00005	130.6930693
MvSl-1064-A1-R4_MC12g11268	0	0	0.00303	0.00005	0
MvSl-1064-A1-R4_MC12g11271	0	0	0.00001	0.00546	0
MvSl-1064-A1-R4_MC12g11283	0.03473	0.00337	0.2833	0.01924	0.12259085
MvSl-1064-A1-R4_MC12g11286	0.01838	0.00243	0.11402	0.01143	0.161199648
MvSl-1064-A1-R4_MC13g11291	0.00349	0.0035	0.00942	0.00946	0.37048439
MvSl-1064-A1-R4_MC13g11292	0.02788	0.00974	0.13782	0.05034	0.202292699
MvSl-1064-A1-R4_MC13g11293	0.00255	0.00157	0.0086	0.00456	0.29650818
MvSl-1064-A1-R4_MC13g11295	0.00084	0.00059	0.00285	0.00164	0.294726501
MvSl-1064-A1-R4_MC13g11296	0.00001	0	0.00654	0	0.001529029
MvSl-1064-A1-R4_MC13g11297	0.012	0.00495	0.00012	0.00005	99.91673605
MvSl-1064-A1-R4_MC13g11298	0.74386	0.10594	60.91793	130.28087	0.012210855
MvSl-1064-A1-R4_MC13g11299	0.01966	0.00977	0.02342	0.01625	0.839449874
MvSl-1064-A1-R4_MC13g11300	0.64296	0.10844	1.14493	0.33234	0.561571401
MvSl-1064-A1-R4_A1g01275	0.00282	0.002	0.00003	0	93.68770764
MvSl-1064-A1-R4_MC13g11301	0.00094	0.00095	0.01047	0.00471	0.089779467
MvSl-1064-A1-R4_MC13g11303	0.01192	0.00694	0.02754	0.01973	0.43282341
MvSl-1064-A1-R4_MC13g11305	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC13g11307	0.00001	0	0.00785	0.00057	0.001273869
MvSl-1064-A1-R4_MC13g11310	0.06853	0.01784	0.12129	0.0436	0.565009016
MvSl-1064-A1-R4_MC13g11312	0.00453	0.00131	0.00263	0.00084	1.722367971
MvSl-1064-A1-R4_MC13g11315	0.00039	0.00039	0	0.00001	3900
MvSl-1064-A1-R4_A1g01276	0.0042	0.00291	0.00877	0.00608	0.478899899
MvSl-1064-A1-R4_MC13g11317	0.00237	0.00168	0.00343	0.00346	0.690941955
MvSl-1064-A1-R4_MC13g11319	1.13231	0.22213	1.39836	0.58585	0.809741353
MvSl-1064-A1-R4_MC13g11320	0.00246	0.00247	0.00651	0.00654	0.37787438
MvSl-1064-A1-R4_MC13g11324	0.00752	0.00307	0.00616	0.00435	1.220759403
MvSl-1064-A1-R4_MC13g11328	0.00097	0.00058	0.00368	0.00209	0.263579794
MvSl-1064-A1-R4_MC13g11330	0.03333	0.00975	0.10255	0.03408	0.325011872
MvSl-1064-A1-R4_A1g01277	0.00085	0.00085	0.00564	0.00327	0.150706548
MvSl-1064-A1-R4_MC13g11340	0.00897	0.0034	0.01175	0.00589	0.763397758
MvSl-1064-A1-R4_MC13g11349	0.0086	0.00497	0.01174	0.00679	0.732532091
MvSl-1064-A1-R4_MC13g11350	0.00067	0.00046	0.00164	0.00125	0.408511676
MvSl-1064-A1-R4_MC13g11351	0	0.00005	0.00002	0	0
MvSl-1064-A1-R4_MC13g11352	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC13g11353	0	0	0.00001	0	0
MvSl-1064-A1-R4_A1g01278	0.01054	0.00423	0.00899	0.00594	1.172400752
MvSl-1064-A1-R4_MC13g11354	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11355	0	0	0.00001	0	0
MvSl-1064-A1-R4_MC13g11359	0.00493	0.00349	0.00005	0.00028	98.40319361
MvSl-1064-A1-R4_MC13g11363	0.85971	0.1534	63.54043	166.53343	0.013530126
