target_id	est_counts	est_counts	mean_oldcounts	tpm	tpm	target_id	est_counts	est_counts	mean_newcounts	tpm	tpm	ratio_a2_oldnew
MvSl-1064-A2-R4_MC09g09637	343	416	379.5	17.6815	13.5372	MvSl-1064-A2-R4_MC09g09637	343	416	379.5	15.9553	11.8256	1
MvSl-1064-A2-R4_MC03g04569	333	423	378	2.58706	1.88903	MvSl-1064-A2-R4_MC03g04569	333	423	378	2.10852	1.50151	1
MvSl-1064-A2-R4_MC13g11943	376	375	375.5	10.9246	10.1721	MvSl-1064-A2-R4_MC13g11943	376	375	375.5	10.3738	9.35499	1
MvSl-1064-A2-R4_MC02g04174	408	340	374	30.9716	34.623	MvSl-1064-A2-R4_MC02g04174	407	341	374	28.0305	30.0226	1
MvSl-1064-A2-R4_MC03g05051	305	443	374	4.67253	2.98454	MvSl-1064-A2-R4_MC03g05051	305	443	374	3.41561	2.12473	1
MvSl-1064-A2-R4_MC12g11233	369	378	373.5	7.80188	7.06958	MvSl-1064-A2-R4_MC12g11233	369	378	373.5	6.73823	5.91764	1
MvSl-1064-A2-R4_MC09g09689	361	384	372.5	5.09537	4.44471	MvSl-1064-A2-R4_MC09g09689	361	384	372.5	6.84518	5.78934	1
MvSl-1064-A2-R4_MC03g04714	390	353	371.5	2.66417	2.73031	MvSl-1064-A2-R4_MC03g04714	390	353	371.5	2.2847	2.28186	1
MvSl-1064-A2-R4_MC09g09513	329	412	370.5	53.6459	39.7066	MvSl-1064-A2-R4_MC09g09513	329	412	370.5	35.5331	25.4076	1
MvSl-1064-A2-R4_MC01g02015	341	396	368.5	3.37345	2.69474	MvSl-1064-A2-R4_MC01g02015	341	396	368.5	2.42744	1.88991	1
MvSl-1064-A2-R4_MC04-1g05826	431	306	368.5	4.67687	6.11292	MvSl-1064-A2-R4_MC04-1g05826	431	306	368.5	3.75771	4.77279	1
MvSl-1064-A2-R4_MC04-1g05968	431	280	355.5	28.8954	41.2748	MvSl-1064-A2-R4_MC04-1g05968	431	280	355.5	19.0825	26.3455	1
MvSl-1064-A2-R4_MC04-1g05801	328	381	354.5	4.77697	3.81572	MvSl-1064-A2-R4_MC04-1g05801	328	381	354.5	3.18237	2.47469	1
MvSl-1064-A2-R4_MC01g02334	356	351	353.5	6.47965	6.09965	MvSl-1064-A2-R4_MC01g02334	356	351	353.5	5.20685	4.75706	1
MvSl-1064-A2-R4_MC12g11142	342	365	353.5	4.40031	3.82543	MvSl-1064-A2-R4_MC12g11142	342	365	353.5	3.26177	2.75994	1
MvSl-1064-A2-R4_MC07g07947	366	340	353	10.5814	10.5767	MvSl-1064-A2-R4_MC07g07947	366	340	353	8.07727	7.82428	1
MvSl-1064-A2-R4_MC02g03547	336	369	352.5	18.7155	15.8451	MvSl-1064-A2-R4_MC02g03547	336	369	352.5	42.8602	35.3918	1
MvSl-1064-A2-R4_MC10g10306	362	342	352	2.97446	2.92064	MvSl-1064-A2-R4_MC10g10306	362	342	352	2.43911	2.33325	1
MvSl-1064-A2-R4_MC05g06461	327	376	351.5	1.73633	1.40051	MvSl-1064-A2-R4_MC05g06461	327	376	351.5	1.33439	1.0504	1
MvSl-1064-A2-R4_MC09g09526	377	325	351	27.0303	29.2678	MvSl-1064-A2-R4_MC09g09526	377	325	351	25.1829	26.1986	1
MvSl-1064-A2-R4_MC02g04237	345	353	349	50.5211	45.3857	MvSl-1064-A2-R4_MC02g04237	345	353	349	33.4957	29.1611	1
MvSl-1064-A2-R4_MC03g05109	370	328	349	43.869	45.6457	MvSl-1064-A2-R4_MC03g05109	370	328	349	61.0392	64.4748	1
MvSl-1064-A2-R4_MC02g04107	326	371	348.5	10.8641	8.86528	MvSl-1064-A2-R4_MC02g04107	326	371	348.5	7.19295	5.68402	1
MvSl-1064-A2-R4_A2g00651	262	433	347.5	2.88051	1.61668	MvSl-1064-A2-R4_A2g00651	262	433	347.5	2.3172	1.26811	1
MvSl-1064-A2-R4_MC03g05112	351	342	346.5	3.33606	3.17634	MvSl-1064-A2-R4_MC03g05112	352	341	346.5	2.54966	2.37823	1
MvSl-1064-A2-R4_MC03g05453	350	343	346.5	2.48699	2.35397	MvSl-1064-A2-R4_MC03g05453	350	343	346.5	3.07258	2.8313	1
MvSl-1064-A2-R4_MC09g09768	303	390	346.5	8.69809	6.27336	MvSl-1064-A2-R4_MC09g09768	303	390	346.5	8.1466	5.69368	1
MvSl-1064-A2-R4_MC04-2g06349	336	355	345.5	2.7751	2.43644	MvSl-1064-A2-R4_MC04-2g06349	336	355	345.5	2.27384	1.9456	1
MvSl-1064-A2-R4_MC12g11393	358	330	344	4.44272	4.47213	MvSl-1064-A2-R4_MC12g11393	358	330	344	3.64236	3.56513	1
MvSl-1064-A2-R4_MC06-2g07626	381	306	343.5	15.1466	17.5299	MvSl-1064-A2-R4_MC06-2g07626	381	306	343.5	10.0017	11.1777	1
MvSl-1064-A2-R4_MC04-2g06330	297	387	342	4.59878	3.27452	MvSl-1064-A2-R4_MC04-2g06330	297	387	342	3.30697	2.29225	1
MvSl-1064-A2-R4_MC07g08202	387	291	339	10.8045	13.3197	MvSl-1064-A2-R4_MC07g08202	387	291	339	7.13465	8.53537	1
MvSl-1064-A2-R4_MC01g02407	358	314	336	237.368	263.823	MvSl-1064-A2-R4_MC01g02407	358	314	336	161.009	174.386	1
MvSl-1064-A2-R4_MC01g01994	306	363	334.5	3.01049	2.35413	MvSl-1064-A2-R4_MC01g01994	306	363	334.5	2.00928	1.53179	1
MvSl-1064-A2-R4_MC06-1g07180	392	277	334.5	79.9789	107.577	MvSl-1064-A2-R4_MC06-1g07180	392	277	334.5	53.6866	71.6233	1
MvSl-1064-A2-R4_MC05g06970	329	339	334	2.0918	1.88298	MvSl-1064-A2-R4_MC05g06970	329	339	334	1.43682	1.26178	1
MvSl-1064-A2-R4_MC12g11293	337	329	333	3.20925	3.04965	MvSl-1064-A2-R4_MC12g11293	337	329	333	2.5905	2.39733	1
MvSl-1064-A2-R4_MC07g08429	362	302	332	4.49174	4.99625	MvSl-1064-A2-R4_MC07g08429	362	302	332	3.1818	3.44184	1
MvSl-1064-A2-R4_MC06-2g07468	371	291	331	2.38715	2.82316	MvSl-1064-A2-R4_MC06-2g07468	371	291	331	1.72949	1.99373	1
MvSl-1064-A2-R4_MC07g08311	357	305	331	2.89854	3.14741	MvSl-1064-A2-R4_MC07g08311	357	305	331	2.79289	2.95185	1
MvSl-1064-A2-R4_MC05g06476	343	317	330	3.30992	3.32261	MvSl-1064-A2-R4_MC05g06476	342	318	330	3.07118	2.98183	1
MvSl-1064-A2-R4_MC14g12032	237	415	326	3.71239	1.96674	MvSl-1064-A2-R4_MC14g12032	237	415	326	3.28159	1.69312	1
MvSl-1064-A2-R4_MC01g02714	385	266	325.5	50.4251	68.5041	MvSl-1064-A2-R4_MC01g02714	385	266	325.5	33.5571	44.4769	1
MvSl-1064-A2-R4_MC09g09427	329	317	323	2.23505	2.15166	MvSl-1064-A2-R4_MC09g09427	329	317	323	1.69643	1.59239	1
MvSl-1064-A2-R4_MC01g02021	309	336	322.5	85.7376	75.3667	MvSl-1064-A2-R4_MC01g02021	309	336	322.5	57.5047	49.947	1
MvSl-1064-A2-R4_MC05g07027	369	275	322	4.5013	5.60524	MvSl-1064-A2-R4_MC05g07027	369	275	322	3.83406	4.63595	1
MvSl-1064-A2-R4_MC03g05281	355	288	321.5	3.64117	4.16442	MvSl-1064-A2-R4_MC03g05281	355	288	321.5	2.59241	2.88563	1
MvSl-1064-A2-R4_MC03g04994	323	319	321	37.3897	35.111	MvSl-1064-A2-R4_MC03g04994	323	319	321	24.718	22.446	1
MvSl-1064-A2-R4_MC06-2g07618	294	346	320	6.2689	4.94385	MvSl-1064-A2-R4_MC06-2g07618	294	346	320	4.16614	3.19259	1
MvSl-1064-A2-R4_A2g01570	228	411	319.5	8.10048	4.17102	MvSl-1064-A2-R4_A2g01570	228	411	319.5	5.97736	2.98729	1
MvSl-1064-A2-R4_MC02g03851	313	322	317.5	33.7165	30.3649	MvSl-1064-A2-R4_MC02g03851	313	322	317.5	55.1087	50.5936	1
MvSl-1064-A2-R4_MC11g10980	385	249	317	83.4727	126.351	MvSl-1064-A2-R4_MC11g10980	385	249	317	55.9923	84.3398	1
MvSl-1064-A2-R4_MC04-1g05602	297	334	315.5	4.24537	3.50271	MvSl-1064-A2-R4_MC04-1g05602	297	334	315.5	3.48921	2.80007	1
MvSl-1064-A2-R4_MC08-1g08680	301	330	315.5	8.86393	7.51196	MvSl-1064-A2-R4_MC08-1g08680	300	331	315.5	14.0961	11.5058	1
MvSl-1064-A2-R4_MC01g03091	246	384	315	2.04572	1.21551	MvSl-1064-A2-R4_MC01g03091	246	384	315	2.17752	1.2615	1
MvSl-1064-A2-R4_MC01g03303	260	368	314	1.38169	0.905338	MvSl-1064-A2-R4_MC01g03303	260	368	314	1.00424	0.642435	1
MvSl-1064-A2-R4_MC05g07017	244	384	314	29.1147	17.2427	MvSl-1064-A2-R4_MC05g07017	244	384	314	19.1664	10.9841	1
MvSl-1064-A2-R4_MC04-1g06193	297	328	312.5	7.31532	6.14913	MvSl-1064-A2-R4_MC04-1g06193	297	328	312.5	7.12688	5.80404	1
MvSl-1064-A2-R4_MC05g06434	340	281	310.5	2.05539	2.30686	MvSl-1064-A2-R4_MC05g06434	340	281	310.5	1.45547	1.59289	1
MvSl-1064-A2-R4_MC02g03901	296	321	308.5	23.0476	19.8099	MvSl-1064-A2-R4_MC02g03901	296	321	308.5	15.1665	12.6112	1
MvSl-1064-A2-R4_MC09g09631	338	278	308	3.63941	4.10573	MvSl-1064-A2-R4_MC09g09631	338	278	308	3.33653	3.65857	1
MvSl-1064-A2-R4_MC03g04878	267	347	307	36.8531	26.2452	MvSl-1064-A2-R4_MC03g04878	267	347	307	24.3321	16.7365	1
MvSl-1064-A2-R4_MC14g12184	359	255	307	3.49534	4.5661	MvSl-1064-A2-R4_MC14g12184	359	255	307	2.61964	3.3286	1
MvSl-1064-A2-R4_MC09g09766	298	315	306.5	16.0156	14.0934	MvSl-1064-A2-R4_MC09g09766	298	315	306.5	37.7575	32.5023	1
MvSl-1064-A2-R4_MC13g11554	306	306	306	2.5214	2.33894	MvSl-1064-A2-R4_MC13g11554	306	306	306	1.74321	1.57639	1
MvSl-1064-A2-R4_MC04-2g06334	182	421	301.5	1.91853	0.76922	MvSl-1064-A2-R4_MC04-2g06334	182	421	301.5	1.3356	0.522697	1
MvSl-1064-A2-R4_MC09g09207	266	335	300.5	3.02115	2.22538	MvSl-1064-A2-R4_MC09g09207	266	335	300.5	2.29221	1.6451	1
MvSl-1064-A2-R4_MC07g08322	332	260	296	2.41155	2.85668	MvSl-1064-A2-R4_MC07g08322	332	260	296	1.86867	2.15643	1
MvSl-1064-A2-R4_MC11g10957	300	288	294	5.68975	5.50126	MvSl-1064-A2-R4_MC11g10957	300	288	294	4.70516	4.4121	1
MvSl-1064-A2-R4_MC04-1g06208	264	323	293.5	4.86949	3.69332	MvSl-1064-A2-R4_MC04-1g06208	264	323	293.5	4.5374	3.34175	1
MvSl-1064-A2-R4_MC12g11048	239	348	293.5	2.64809	1.68699	MvSl-1064-A2-R4_MC12g11048	239	348	293.5	2.23286	1.38631	1
MvSl-1064-A2-R4_MC05g06439	298	287	292.5	112.898	115.312	MvSl-1064-A2-R4_MC05g06439	298	287	292.5	75.636	76.8231	1
MvSl-1064-A2-R4_MC02g04440	318	265	291.5	6.69202	7.45597	MvSl-1064-A2-R4_MC02g04440	318	265	291.5	5.65966	6.11034	1
MvSl-1064-A2-R4_MC07g07864	286	295	290.5	15.9134	14.3551	MvSl-1064-A2-R4_MC07g07864	285	296	290.5	11.8848	10.3021	1
MvSl-1064-A2-R4_A2g00209	213	364	288.5	5.21315	2.8307	MvSl-1064-A2-R4_A2g00209	213	364	288.5	3.65834	1.93227	1
MvSl-1064-A2-R4_MC10g10307	237	338	287.5	1.28798	0.83756	MvSl-1064-A2-R4_MC10g10307	237	338	287.5	0.943906	0.599258	1
MvSl-1064-A2-R4_MC14g12033	269	306	287.5	109.006	93.3328	MvSl-1064-A2-R4_MC14g12033	269	306	287.5	73.0056	62.3937	1
MvSl-1064-A2-R4_MC01g02370	297	273	285	6.76042	6.82845	MvSl-1064-A2-R4_MC01g02370	297	273	285	6.60731	6.47072	1
MvSl-1064-A2-R4_MC03g05000	301	268	284.5	5.89015	6.14113	MvSl-1064-A2-R4_MC03g05000	301	268	284.5	5.19599	5.24813	1
MvSl-1064-A2-R4_MC08-2g09080	362	207	284.5	5.5601	9.03432	MvSl-1064-A2-R4_MC08-2g09080	362	207	284.5	4.32396	6.80235	1
MvSl-1064-A2-R4_MC06-1g07228	281	283	282	3.5563	3.27638	MvSl-1064-A2-R4_MC06-1g07228	281	283	282	4.3369	3.87819	1
MvSl-1064-A2-R4_MC06-2g07460	309	251	280	7.55891	8.6429	MvSl-1064-A2-R4_MC06-2g07460	309	251	280	5.96293	6.60574	1
MvSl-1064-A2-R4_MC12g11045	302	252	277	44.0176	49.1748	MvSl-1064-A2-R4_MC12g11045	301	253	277	124.933	138.382	1
MvSl-1064-A2-R4_MC13g11686	227	327	277	24.2607	15.6927	MvSl-1064-A2-R4_MC13g11686	227	327	277	15.9686	9.99129	1
MvSl-1064-A2-R4_MC08-1g08952	274	278	276	2.41657	2.20949	MvSl-1064-A2-R4_MC08-1g08952	274	278	276	1.6985	1.51359	1
MvSl-1064-A2-R4_MC13g11759	266	286	276	28.3845	24.5219	MvSl-1064-A2-R4_MC13g11759	266	286	276	18.7449	15.6473	1
MvSl-1064-A2-R4_MC10g10038	276	273	274.5	36.6591	34.211	MvSl-1064-A2-R4_MC10g10038	276	273	274.5	24.2768	21.9137	1
MvSl-1064-A2-R4_MC04-1g05845	313	235	274	2.85588	3.52925	MvSl-1064-A2-R4_MC04-1g05845	313	235	274	4.88184	5.84948	1
MvSl-1064-A2-R4_A2g00204	319	228	273.5	4.42543	5.74702	MvSl-1064-A2-R4_A2g00204	319	228	273.5	3.56775	4.4949	1
MvSl-1064-A2-R4_MC12g11314	263	278	270.5	17.8404	15.7023	MvSl-1064-A2-R4_MC12g11314	263	278	270.5	11.7194	9.98964	1
MvSl-1064-A2-R4_MC02g03739	171	367	269	28.2423	12.2703	MvSl-1064-A2-R4_MC02g03739	171	367	269	46.2987	19.7547	1
MvSl-1064-A2-R4_MC08-1g08540	274	261	267.5	88.3944	91.5175	MvSl-1064-A2-R4_MC08-1g08540	274	261	267.5	59.3628	60.9968	1
MvSl-1064-A2-R4_MC07g08044	315	219	267	98.6708	137.744	MvSl-1064-A2-R4_MC07g08044	315	219	267	66.6705	91.2355	1
MvSl-1064-A2-R4_MC04-1g05940	292	240	266	2.33972	2.64087	MvSl-1064-A2-R4_MC04-1g05940	292	240	266	1.89779	2.08604	1
MvSl-1064-A2-R4_MC06-2g07553	203	326	264.5	1.90006	1.0974	MvSl-1064-A2-R4_MC06-2g07553	203	326	264.5	1.44445	0.813822	1
MvSl-1064-A2-R4_MC13g11803	307	215	261	2.98649	3.957	MvSl-1064-A2-R4_MC13g11803	307	215	261	2.66671	3.43357	1
MvSl-1064-A2-R4_MC01g02524	277	243	260	5.09142	5.3874	MvSl-1064-A2-R4_MC01g02524	277	243	260	3.73936	3.83874	1
MvSl-1064-A2-R4_MC02g03852	271	245	258	6.68762	6.87327	MvSl-1064-A2-R4_MC02g03852	271	245	258	4.43082	4.40822	1
MvSl-1064-A2-R4_A2g00366	266	247	256.5	5.1044	5.10258	MvSl-1064-A2-R4_A2g00366	269	244	256.5	5.87008	5.82354	1
MvSl-1064-A2-R4_MC01g02392	227	286	256.5	5.91772	4.35989	MvSl-1064-A2-R4_MC01g02392	227	286	256.5	10.3953	7.42173	1
MvSl-1064-A2-R4_MC07g07944	302	211	256.5	5.67673	7.54915	MvSl-1064-A2-R4_MC07g07944	302	211	256.5	3.76128	4.84316	1
MvSl-1064-A2-R4_MC06-2g07476	252	258	255	122.303	114.421	MvSl-1064-A2-R4_MC06-2g07476	252	258	255	82.8496	75.885	1
MvSl-1064-A2-R4_MC10g10281	216	291	253.5	2.98588	2.05616	MvSl-1064-A2-R4_MC10g10281	216	291	253.5	1.99115	1.33587	1
MvSl-1064-A2-R4_MC06-2g07466	244	261	252.5	1.47314	1.27735	MvSl-1064-A2-R4_MC06-2g07466	244	261	252.5	1.22836	1.03889	1
MvSl-1064-A2-R4_MC07g08401	256	245	250.5	5.59183	5.42423	MvSl-1064-A2-R4_MC07g08401	256	245	250.5	3.70858	3.49017	1
MvSl-1064-A2-R4_MC01g02748	207	293	250	13.1043	8.59916	MvSl-1064-A2-R4_MC01g02748	207	293	250	8.65406	5.49407	1
MvSl-1064-A2-R4_MC03g05011	160	340	250	78.8852	35.1971	MvSl-1064-A2-R4_MC03g05011	160	340	250	52.8305	23.1394	1
MvSl-1064-A2-R4_MC06-2g07500	180	319	249.5	2.52818	1.32331	MvSl-1064-A2-R4_MC06-2g07500	180	319	249.5	2.06825	1.055	1
MvSl-1064-A2-R4_A2g00300	207	291	249	2.28447	1.50741	MvSl-1064-A2-R4_A2g00300	207	291	249	1.69953	1.09318	1
MvSl-1064-A2-R4_MC07g07899	285	213	249	3.32586	4.12966	MvSl-1064-A2-R4_MC07g07899	285	213	249	2.92566	3.52787	1
MvSl-1064-A2-R4_MC01g02591	254	241	247.5	5.36776	5.25179	MvSl-1064-A2-R4_MC01g02591	254	241	247.5	4.37896	4.15095	1
MvSl-1064-A2-R4_MC02g04403	239	255	247	5.16056	4.48958	MvSl-1064-A2-R4_MC02g04403	239	255	247	3.42641	2.89452	1
MvSl-1064-A2-R4_MC04-1g05817	285	207	246	20.256	25.9809	MvSl-1064-A2-R4_MC04-1g05817	285	207	246	13.3885	16.5766	1
MvSl-1064-A2-R4_MC07g08362	217	275	246	2.89504	2.11939	MvSl-1064-A2-R4_MC07g08362	217	275	246	2.28669	1.6299	1
MvSl-1064-A2-R4_MC04-1g06153	243	246	244.5	64.0313	60.4963	MvSl-1064-A2-R4_MC04-1g06153	243	246	244.5	43.0051	40.1871	1
MvSl-1064-A2-R4_MC11g10671	313	176	244.5	2.9686	4.89956	MvSl-1064-A2-R4_MC11g10671	313	176	244.5	2.34788	3.76361	1
MvSl-1064-A2-R4_MC07g08045	276	211	243.5	52.9078	66.0022	MvSl-1064-A2-R4_MC07g08045	276	211	243.5	35.5028	43.6554	1
MvSl-1064-A2-R4_MC03g04996	219	267	243	3.01737	2.29619	MvSl-1064-A2-R4_MC03g04996	220	266	243	3.47353	2.58977	1
MvSl-1064-A2-R4_MC10g09942	231	255	243	4.13724	3.4781	MvSl-1064-A2-R4_MC10g09942	231	255	243	3.66546	2.99162	1
MvSl-1064-A2-R4_MC01g02585	235	250	242.5	188.987	173.18	MvSl-1064-A2-R4_MC01g02585	235	250	242.5	128.192	114.471	1
MvSl-1064-A2-R4_MC13g11724	266	219	242.5	177.051	203.07	MvSl-1064-A2-R4_MC13g11724	266	219	242.5	120.606	133.884	1
MvSl-1064-A2-R4_MC01g02922	216	267	241.5	1.57107	1.17885	MvSl-1064-A2-R4_MC01g02922	216	267	241.5	1.17044	0.856744	1
MvSl-1064-A2-R4_MC12g11263	267	215	241	92.4504	112.888	MvSl-1064-A2-R4_MC12g11263	267	215	241	62.1552	74.8699	1
MvSl-1064-A2-R4_MC03g05338	355	126	240.5	1.28256	3.35239	MvSl-1064-A2-R4_MC03g05338	355	126	240.5	1.00491	2.55785	1
MvSl-1064-A2-R4_MC01g02138	242	238	240	1.48291	1.39857	MvSl-1064-A2-R4_MC01g02138	242	238	240	1.14184	1.05033	1
MvSl-1064-A2-R4_MC02g04235	265	215	240	3.94708	4.51535	MvSl-1064-A2-R4_MC02g04235	265	215	240	2.78792	3.09781	1
MvSl-1064-A2-R4_MC07g07980	221	258	239.5	2.87651	2.28603	MvSl-1064-A2-R4_MC07g07980	221	258	239.5	2.53797	1.96248	1
MvSl-1064-A2-R4_MC03g04854	242	235	238.5	2.42326	2.31511	MvSl-1064-A2-R4_MC03g04854	242	235	238.5	2.19526	2.04113	1
MvSl-1064-A2-R4_MC04-1g05800	227	248	237.5	41.8669	35.6906	MvSl-1064-A2-R4_MC04-1g05800	227	248	237.5	27.8419	23.0582	1
MvSl-1064-A2-R4_MC03g04695	224	248	236	73.0747	62.7023	MvSl-1064-A2-R4_MC03g04695	223	249	236	49.3197	41.7376	1
MvSl-1064-A2-R4_MC02g04446	255	216	235.5	143.232	153.952	MvSl-1064-A2-R4_MC02g04446	255	216	235.5	97.6008	102.34	1
MvSl-1064-A2-R4_MC03g05432	227	243	235	3.1938	2.76831	MvSl-1064-A2-R4_MC03g05432	227	243	235	3.27704	2.75912	1
MvSl-1064-A2-R4_MC07g07905	178	289	233.5	3.5328	2.01887	MvSl-1064-A2-R4_MC07g07905	178	289	233.5	3.47981	1.93293	1
MvSl-1064-A2-R4_MC07g08241	193	272	232.5	64.4515	43.2059	MvSl-1064-A2-R4_MC07g08241	193	272	232.5	43.2267	28.5062	1
MvSl-1064-A2-R4_MC02g03524	224	239	231.5	2.8939	2.51651	MvSl-1064-A2-R4_MC02g03524	224	239	231.5	2.11037	1.78624	1
MvSl-1064-A2-R4_MC05g06868	214	245	229.5	72.1907	59.9031	MvSl-1064-A2-R4_MC05g06868	214	245	229.5	48.5274	40.0531	1
MvSl-1064-A2-R4_MC11g10538	246	210	228	2.30728	2.50758	MvSl-1064-A2-R4_MC11g10538	246	210	228	3.54001	3.73221	1
MvSl-1064-A2-R4_MC02g03482	217	238	227.5	3.69192	3.12377	MvSl-1064-A2-R4_MC02g03482	217	238	227.5	4.45406	3.65172	1
MvSl-1064-A2-R4_MC08-1g08688	241	214	227.5	1.20786	1.26164	MvSl-1064-A2-R4_MC08-1g08688	241	214	227.5	1.10844	1.12908	1
MvSl-1064-A2-R4_MC12g11103	220	235	227.5	0.713859	0.619762	MvSl-1064-A2-R4_MC12g11103	220	235	227.5	0.513263	0.435173	1
MvSl-1064-A2-R4_MC03g04734	355	98	226.5	1.29727	4.36038	MvSl-1064-A2-R4_MC03g04734	355	98	226.5	1.39785	4.56236	1
MvSl-1064-A2-R4_MC05g06828	103	349	226	14.0316	3.83976	MvSl-1064-A2-R4_MC05g06828	103	349	226	9.25739	2.45855	1
MvSl-1064-A2-R4_MC08-1g08846	260	191	225.5	2.45403	3.09958	MvSl-1064-A2-R4_MC08-1g08846	260	191	225.5	2.04133	2.5075	1
MvSl-1064-A2-R4_MC13g11904	226	225	225.5	1.91575	1.78504	MvSl-1064-A2-R4_MC13g11904	226	225	225.5	1.44116	1.30864	1
MvSl-1064-A2-R4_MC12g11149	239	209	224	6.3055	6.69712	MvSl-1064-A2-R4_MC12g11149	239	209	224	8.81065	9.07804	1
MvSl-1064-A2-R4_MC02g04156	209	238	223.5	157.821	126.181	MvSl-1064-A2-R4_MC02g04156	209	238	223.5	107.542	83.8789	1
MvSl-1064-A2-R4_MC02g04345	237	210	223.5	4.14878	4.34599	MvSl-1064-A2-R4_MC02g04345	237	210	223.5	3.85306	3.91115	1
MvSl-1064-A2-R4_MC03g04674	228	209	218.5	2.5178	2.54844	MvSl-1064-A2-R4_MC03g04674	228	209	218.5	2.12938	2.09664	1
MvSl-1064-A2-R4_MC08-2g09061	175	261	218	1.33315	0.829051	MvSl-1064-A2-R4_MC08-2g09061	175	261	218	0.966977	0.58681	1
MvSl-1064-A2-R4_MC01g02602	215	219	217	2.71507	2.47313	MvSl-1064-A2-R4_MC01g02602	215	219	217	2.18328	1.93475	1
MvSl-1064-A2-R4_MC09g09460	219	210	214.5	21.6715	20.9726	MvSl-1064-A2-R4_MC09g09460	219	210	214.5	14.3119	13.3867	1
MvSl-1064-A2-R4_MC03g05083	194	234	214	84.7204	68.4478	MvSl-1064-A2-R4_MC03g05083	194	234	214	56.641	45.7476	1
MvSl-1064-A2-R4_MC05g07091	142	286	214	0.91532	0.42146	MvSl-1064-A2-R4_MC05g07091	142	286	214	0.635126	0.285589	1
MvSl-1064-A2-R4_MC02g04108	147	280	213.5	1.2439	0.605669	MvSl-1064-A2-R4_MC02g04108	147	280	213.5	1.1707	0.556159	1
MvSl-1064-A2-R4_MC01g02932	192	233	212.5	2.65117	2.0269	MvSl-1064-A2-R4_MC01g02932	192	233	212.5	1.9288	1.43571	1
MvSl-1064-A2-R4_MC08-2g09137	233	190	211.5	1.86432	2.12097	MvSl-1064-A2-R4_MC08-2g09137	233	190	211.5	1.4235	1.5774	1
MvSl-1064-A2-R4_MC03g04981	189	233	211	3.20702	2.41385	MvSl-1064-A2-R4_MC03g04981	189	233	211	2.57173	1.88215	1
MvSl-1064-A2-R4_MC03g05422	172	247	209.5	8.26621	5.337	MvSl-1064-A2-R4_MC03g05422	172	247	209.5	5.46015	3.42057	1
MvSl-1064-A2-R4_MC04-2g06336	200	218	209	3.65475	3.11173	MvSl-1064-A2-R4_MC04-2g06336	200	218	209	2.79748	2.31383	1
MvSl-1064-A2-R4_MC03g05212	223	194	208.5	67.1292	75.9466	MvSl-1064-A2-R4_MC03g05212	223	194	208.5	45.0529	50.7758	1
MvSl-1064-A2-R4_MC06-2g07552	242	172	207	2.75562	3.59799	MvSl-1064-A2-R4_MC06-2g07552	242	172	207	1.83298	2.32723	1
MvSl-1064-A2-R4_MC05g06664	209	203	206	44.5899	43.2217	MvSl-1064-A2-R4_MC05g06664	209	203	206	29.7865	28.3194	1
MvSl-1064-A2-R4_MC09g09829	202	209	205.5	7.24438	6.4951	MvSl-1064-A2-R4_MC09g09829	202	209	205.5	6.21688	5.40183	1
MvSl-1064-A2-R4_MC05g06987	226	184	205	1.38806	1.58146	MvSl-1064-A2-R4_MC05g06987	226	184	205	1.07631	1.1954	1
MvSl-1064-A2-R4_MC06-2g07520	165	245	205	1.60922	1.00525	MvSl-1064-A2-R4_MC06-2g07520	165	245	205	1.12035	0.682646	1
MvSl-1064-A2-R4_MC09g09338	172	233	202.5	1.07418	0.735432	MvSl-1064-A2-R4_MC09g09338	172	233	202.5	0.847992	0.566579	1
MvSl-1064-A2-R4_MC01g02606	240	162	201	99.8588	141.923	MvSl-1064-A2-R4_MC01g02606	240	162	201	67.88	93.9032	1
MvSl-1064-A2-R4_MC04-2g06371	244	158	201	3.64119	5.22024	MvSl-1064-A2-R4_MC04-2g06371	243	159	201	4.24708	5.84056	1
MvSl-1064-A2-R4_MC09g09483	197	205	201	3.28115	2.92612	MvSl-1064-A2-R4_MC09g09483	197	205	201	2.27623	1.97351	1
MvSl-1064-A2-R4_MC12g11336	191	211	201	1.77832	1.49328	MvSl-1064-A2-R4_MC12g11336	191	211	201	1.45179	1.18781	1
MvSl-1064-A2-R4_MC03g05010	123	277	200	57.463	23.9825	MvSl-1064-A2-R4_MC03g05010	123	277	200	38.3625	15.6187	1
MvSl-1064-A2-R4_A2g01770	165	233	199	18.4983	12.2026	MvSl-1064-A2-R4_A2g01770	165	233	199	12.1906	7.77699	0.999999999
MvSl-1064-A2-R4_MC01g02758	237	160	198.5	1.17239	1.61086	MvSl-1064-A2-R4_MC01g02758	237	160	198.5	1.04652	1.4013	0.999999999
MvSl-1064-A2-R4_MC06-1g07179	248	147	197.5	90.6126	146.654	MvSl-1064-A2-R4_MC06-1g07179	248	147	197.5	61.5948	97.0333	0.999999999
MvSl-1064-A2-R4_MC15g12306	212	181	196.5	3.05915	3.32531	MvSl-1064-A2-R4_MC15g12306	212	181	196.5	2.52351	2.66347	0.999999999
MvSl-1064-A2-R4_MC04-1g06121	182	209	195.5	144.288	115.296	MvSl-1064-A2-R4_MC04-1g06121	182	209	195.5	98.2208	76.3165	0.999999999
