gida1	part8	youngold	genea10k	up5k	upk10	upk15	upk20	down5k	down10k	down15k	down20k	logCPM	logFC.A1.A2	abs	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE	DE2	gida2	genea20k	a2up5k	a2upk10	a2upk15	a2upk20	a2down5k	a2down10k	a2down15k	a2down20k	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff
MvSl-1064-A1-R4_MC03g04486	Auto	Auto	0	0	0	0	0	0	0	0	0	6.188988691	0.320768994	0.320768994	0.091995269	0.532376289	6.35184124	6.328147747	6.057317522	5.980998061	NON	NON	MvSl-1064-A2-R4_MC03g04764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC03g04761	Auto	Auto	0	0	0	0	0	0	0	0	0	5.007246753	0.415525437	0.415525437	0.092208541	0.532376289	5.399573019	4.965640691	4.734633218	4.832917715	NON	NON	MvSl-1064-A2-R4_MC03g05039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g07301	Auto	Auto	0	0	0	0	0	0	0	0	0	5.192623033	-0.453574272	0.453574272	0.092227077	0.532376289	5.142062711	4.727256027	5.049113643	5.685437865	NON	NON	MvSl-1064-A2-R4_MC06-2g07566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11018	Auto	Auto	0	0	0	1	1	0	0	0	0	0.596754515	0.837673826	0.837673826	0.092147912	0.532376289	1.300936698	0.406938545	-0.072197335	0.326912883	NON	NON	MvSl-1064-A2-R4_MC12g11281	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01880	Auto	Auto	0	0	0	0	0	0	0	0	0	7.734841827	-0.461996545	0.461996545	0.092408331	0.532703186	7.154370475	7.754909553	8.242733652	7.575685741	NON	NON	MvSl-1064-A2-R4_MC01g02161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03223	Auto	Auto	0	0	0	0	0	0	0	0	0	6.877718681	-0.311838198	0.311838198	0.092382747	0.532703186	6.708065324	6.719268405	6.942375074	7.103711239	NON	NON	MvSl-1064-A2-R4_MC02g03503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-2g03040	Auto	Auto	0	0	2	2	0	0	0	0	0	7.585703569	-0.476759157	0.476759157	0.092471974	0.532710855	7.052752288	7.559030006	8.169251217	7.315045027	NON	NON	MvSl-1064-A2-R4_MC01g03322	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g07477	Auto	Auto	0	0	0	0	0	0	0	0	3	8.060853647	-0.400840157	0.400840157	0.092595777	0.533064849	7.711930194	7.969993883	8.431801809	8.035928995	NON	NON	MvSl-1064-A2-R4_MC06-2g07742	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g08167	Auto	Auto	0	0	0	0	0	0	0	0	0	8.59100535	0.474844701	0.474844701	0.092846362	0.533232991	9.047942944	8.522128553	8.052216951	8.56989264	NON	NON	MvSl-1064-A2-R4_MC07g08432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08353	Auto	Auto	0	0	0	0	0	0	0	0	0	7.773304368	-0.347911209	0.347911209	0.092874479	0.533232991	7.593010591	7.585108005	7.927680974	7.945913014	NON	NON	MvSl-1064-A2-R4_MC08-1g08618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-2g06360	Auto	Auto	0	0	0	0	2	0	0	8	0	7.371977477	-0.35561513	0.35561513	0.093699437	0.536887724	7.053779069	7.302479638	7.680986836	7.381189907	NON	NON	MvSl-1064-A2-R4_MC05g06634	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g07396	Auto	Auto	0	0	0	0	0	0	0	0	0	7.213749654	-0.343292685	0.343292685	0.093662234	0.536887724	7.005774056	7.058111657	7.536474816	7.193617981	NON	NON	MvSl-1064-A2-R4_MC06-2g07661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC04-1g05609	Auto	Auto	0	0	0	0	0	0	0	0	0	5.987798981	-0.330131176	0.330131176	0.095079672	0.543703085	5.737841905	5.886105332	6.09930562	6.186472585	NON	NON	MvSl-1064-A2-R4_MC04-1g05885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC15g12102	Auto	Auto	0	0	0	0	0	0	0	0	0	7.375178727	-0.406737196	0.406737196	0.096216911	0.549104388	6.895554581	7.379617482	7.7999982	7.282327559	NON	NON	MvSl-1064-A2-R4_MC15g12351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02204	Auto	Auto	0	0	0	0	0	0	0	0	0	6.548903158	-0.313081692	0.313081692	0.096494128	0.550162257	6.358504463	6.409568924	6.764078493	6.626634428	NON	NON	MvSl-1064-A2-R4_MC01g02486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08422	Auto	Auto	0	0	0	0	0	0	0	0	0	2.569910981	-0.553805763	0.553805763	0.096530984	0.550162257	2.28518974	2.266854998	2.884124425	2.754356521	NON	NON	MvSl-1064-A2-R4_MC08-1g08687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10372	Auto	Auto	0	0	0	0	0	0	0	0	0	1.678643872	0.727785495	0.727785495	0.097185835	0.553156925	1.433066897	2.37564728	1.463808231	1.055407329	NON	NON	MvSl-1064-A2-R4_MC11g10634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g07808	Auto	Auto	0	0	0	2	0	0	0	0	0	5.851554575	-0.442567711	0.442567711	0.097593035	0.555105025	5.444107525	5.766324584	6.401890474	5.599786642	NON	NON	MvSl-1064-A2-R4_MC07g08073	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g07233	Auto	Auto	0	0	0	0	0	0	0	0	0	5.147233424	-0.445649173	0.445649173	0.098107514	0.556181126	4.649769888	5.12801897	5.610024196	5.039800748	NON	NON	MvSl-1064-A2-R4_MC06-2g07498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g08127	Auto	Auto	0	0	0	0	0	0	0	0	0	6.780537015	-0.300696509	0.300696509	0.098039973	0.556181126	6.627601722	6.617710003	6.847680948	6.994837162	NON	NON	MvSl-1064-A2-R4_MC07g08392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC03g04589	Auto	Auto	0	0	0	0	0	1	1	0	0	6.37919693	-0.315867222	0.315867222	0.098863191	0.559722797	6.14193541	6.280845933	6.610890881	6.441170602	NON	NON	MvSl-1064-A2-R4_MC03g04867	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10879	Auto	Auto	0	0	0	0	0	0	0	0	0	3.852194104	0.47931637	0.47931637	0.099200071	0.561258377	4.116998116	4.019319395	3.372824949	3.784378229	NON	NON	MvSl-1064-A2-R4_MC12g11142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08851	Auto	Auto	0	0	0	0	0	0	0	0	0	7.398371022	0.367183681	0.367183681	0.099756534	0.563288382	7.374153171	7.742583177	7.372161128	7.011517087	NON	NON	MvSl-1064-A2-R4_MC08-2g09132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09238	Auto	Auto	0	0	0	0	0	0	1	1	0	3.917903877	0.48340521	0.48340521	0.09982518	0.563303937	4.290790001	3.963764819	3.437954061	3.846297711	NON	NON	MvSl-1064-A2-R4_MC09g09513	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	-1
MvSl-1064-A1-R4_MC01-2g03026	Auto	Auto	0	0	0	0	0	0	0	2	2	5.304245103	0.574499436	0.574499436	0.099934144	0.563546835	5.228260566	5.832238261	5.473446009	4.251890312	NON	NON	MvSl-1064-A2-R4_MC01g03308	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11533	Auto	Auto	0	0	0	0	0	0	0	0	0	6.106385389	-0.323313203	0.323313203	0.100143411	0.564354662	5.860267628	6.008362533	6.336972435	6.176645922	NON	NON	MvSl-1064-A2-R4_MC13g11794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g04034	Auto	Auto	0	0	0	0	0	0	0	0	0	6.35412736	0.309432868	0.309432868	0.101064358	0.567227881	6.532105858	6.467562291	6.256010244	6.123075776	NON	NON	MvSl-1064-A2-R4_MC02g04312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08656	Auto	Auto	0	0	1	0	1	0	0	0	0	5.971719706	-0.34410237	0.34410237	0.101117709	0.567227881	5.688453388	5.884955443	6.286783174	5.962053748	NON	NON	MvSl-1064-A2-R4_MC08-1g08921	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10467	Auto	Auto	0	0	0	0	0	0	0	0	0	6.937386516	-0.31036711	0.31036711	0.101795726	0.569909403	6.642693301	6.894621391	7.072269217	7.0962012	NON	NON	MvSl-1064-A2-R4_MC11g10729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08788	Auto	Auto	0	0	0	0	0	0	0	0	0	6.851652111	0.371684332	0.371684332	0.102090417	0.571185193	7.217123913	6.803838799	6.367012152	6.893162167	NON	NON	MvSl-1064-A2-R4_MC08-2g09069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11016	Auto	Auto	0	0	2	0	0	0	0	0	0	2.893237228	-0.60587336	0.60587336	0.102343513	0.572125824	2.575632427	2.559854427	2.659818911	3.540579701	NON	NON	MvSl-1064-A2-R4_MC12g11279	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC14g11768	Auto	Auto	0	0	1	0	0	0	0	0	0	5.867798187	-0.328640939	0.328640939	0.102392386	0.572125824	5.638683273	5.748732643	6.011695668	6.03396574	NON	NON	MvSl-1064-A2-R4_MC14g12029	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08985	Auto	Auto	0	0	0	0	1	0	0	0	0	5.107277307	-0.382475833	0.382475833	0.10246921	0.572181108	5.027571861	4.770238822	5.371553214	5.194972226	NON	NON	MvSl-1064-A2-R4_MC09g09260	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03576	Auto	Auto	0	0	0	0	0	3	2	0	0	7.645162164	-0.509337249	0.509337249	0.102953774	0.574136866	7.008953981	7.655916397	8.292251573	7.292979167	NON	NON	MvSl-1064-A2-R4_MC02g03854	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03671	Auto	Auto	0	0	1	3	0	0	0	0	0	5.390741687	0.369732202	0.369732202	0.103084747	0.574492504	5.637314014	5.484468426	5.021049112	5.348740906	NON	NON	MvSl-1064-A2-R4_MC02g03949	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02395	Auto	Auto	0	1	0	0	1	0	0	0	0	6.551891275	-0.305289705	0.305289705	0.103576653	0.576482296	6.344308143	6.43728896	6.725468874	6.666968177	NON	NON	MvSl-1064-A2-R4_MC01g02677	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11530	Auto	Auto	0	0	0	0	0	0	0	0	0	7.161364776	-0.770744404	0.770744404	0.104119745	0.578375376	5.932381236	7.234588821	8.131467305	6.33227802	NON	NON	MvSl-1064-A2-R4_MC13g11791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC10-2g09929	Auto	Auto	0	0	0	0	0	0	0	0	0	7.664740164	-0.336762542	0.336762542	0.104302433	0.579013959	7.39739249	7.570877105	7.897447335	7.745202914	NON	NON	MvSl-1064-A2-R4_MC10g10193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06724	Auto	Auto	0	0	0	2	0	0	0	0	4	7.577831962	0.329174195	0.329174195	0.104515449	0.579236874	7.67002519	7.793109224	7.468394491	7.336288146	NON	NON	MvSl-1064-A2-R4_MC05g06988	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10476	Auto	Auto	0	0	0	0	0	0	0	0	0	4.486946403	-0.407114421	0.407114421	0.104716181	0.579804811	4.241175309	4.300311119	4.785567579	4.558064107	NON	NON	MvSl-1064-A2-R4_MC11g10738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-1g06224	Auto	Auto	0	0	0	0	0	0	0	0	0	6.30815774	0.32640767	0.32640767	0.105218704	0.581081848	6.503081779	6.419133057	5.944801927	6.304472568	NON	NON	MvSl-1064-A2-R4_MC05g06496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08688	Auto	Auto	0	0	0	0	0	0	0	0	0	6.473150761	0.306795814	0.306795814	0.105172228	0.581081848	6.554766855	6.678702702	6.353946672	6.267916719	NON	NON	MvSl-1064-A2-R4_MC08-1g08953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09026	Auto	Auto	0	0	0	0	0	0	0	0	0	2.611049711	0.649722653	0.649722653	0.105178105	0.581081848	3.241650607	2.427114009	1.872607629	2.5530178	NON	NON	MvSl-1064-A2-R4_MC09g09301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02428	Auto	Auto	0	0	0	0	0	0	0	0	0	5.687692015	-0.405299405	0.405299405	0.10535588	0.581250443	5.147844045	5.736034327	6.080165415	5.638482924	NON	NON	MvSl-1064-A2-R4_MC01g02710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03489	Auto	Auto	0	0	0	0	2	0	0	0	0	8.405318465	-0.431760173	0.431760173	0.105385213	0.581250443	7.97327619	8.349268315	8.844233556	8.318317495	NON	NON	MvSl-1064-A2-R4_MC02g03767	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02620	Auto	Auto	0	0	0	0	0	0	0	0	0	6.947375138	-0.300236415	0.300236415	0.105950823	0.582544902	6.74285975	6.835135735	7.163885819	7.011517087	NON	NON	MvSl-1064-A2-R4_MC01g02902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC04-1g05710	Auto	Auto	0	0	0	0	0	0	0	0	0	5.433227975	0.367794211	0.367794211	0.105790364	0.582544902	5.567139187	5.641149981	5.426076757	5.020397469	NON	NON	MvSl-1064-A2-R4_MC04-1g05986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09443	Auto	Auto	0	0	0	0	0	0	0	0	0	5.271362924	-0.429789819	0.429789819	0.105988904	0.582544902	4.828381305	5.227536718	5.743397536	5.133085678	NON	NON	MvSl-1064-A2-R4_MC09g09717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC10-2g10039	Auto	Auto	0	0	0	0	0	0	0	0	0	6.37608871	0.30763013	0.30763013	0.106096902	0.582544902	6.460357721	6.579837	6.132475137	6.291378442	NON	NON	MvSl-1064-A2-R4_MC10g10303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11216	Auto	Auto	0	0	0	0	0	0	0	0	0	7.820863902	0.468802976	0.468802976	0.106069519	0.582544902	8.357798882	7.621464486	7.192477036	7.864940498	NON	NON	MvSl-1064-A2-R4_MC12g11479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC15g12098	Auto	Auto	0	0	0	0	0	0	0	0	0	6.688123296	-0.302519867	0.302519867	0.106392976	0.583047147	6.582067875	6.474459144	6.736297824	6.920896564	NON	NON	MvSl-1064-A2-R4_MC15g12347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-1g06229	Auto	Auto	0	0	0	0	0	0	0	0	0	5.370978138	-0.483699862	0.483699862	0.106665789	0.583753477	4.784521967	5.37569938	5.955962636	5.105728025	NON	NON	MvSl-1064-A2-R4_MC05g06501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g08118	Auto	Auto	0	0	0	0	0	0	0	0	0	5.223207946	-0.376912647	0.376912647	0.106726715	0.583753477	5.211796107	4.807129704	5.349153439	5.448298074	NON	NON	MvSl-1064-A2-R4_MC07g08383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC03g04523	Auto	Auto	0	0	0	0	0	0	0	1	0	8.571119995	-0.385083976	0.385083976	0.107049098	0.584215387	8.377000326	8.3546778	8.707662324	8.792826164	NON	NON	MvSl-1064-A2-R4_MC03g04801	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC04-1g05969	Auto	Auto	0	0	0	0	0	0	0	0	3	5.878462949	0.328190701	0.328190701	0.106953823	0.584215387	6.123471856	5.935814013	5.687952697	5.721931625	NON	NON	MvSl-1064-A2-R4_MC04-1g06245	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	-1	0
MvSl-1064-A1-R4_MC01-1g02616	Auto	Auto	0	0	0	0	2	0	0	0	0	7.679450879	-0.328943007	0.328943007	0.107542662	0.585394809	7.556531185	7.453227381	7.798276769	7.87003077	NON	NON	MvSl-1064-A2-R4_MC01g02898	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09200	Auto	Auto	0	0	0	0	0	0	0	0	0	6.682266014	-0.34558079	0.34558079	0.107609191	0.585394809	6.331664908	6.649883207	7.053341928	6.600738873	NON	NON	MvSl-1064-A2-R4_MC09g09475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09662	Auto	Auto	0	0	0	0	0	0	0	0	0	5.91881661	-0.319353484	0.319353484	0.107643074	0.585394809	5.74039505	5.761320166	6.002156331	6.134401444	NON	NON	MvSl-1064-A2-R4_MC10g09929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06623	Auto	Auto	0	0	0	0	0	0	0	0	0	6.304758287	-0.415276636	0.415276636	0.107775308	0.585741327	5.840174581	6.290431181	6.826216823	6.070980334	NON	NON	MvSl-1064-A2-R4_MC05g06886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC04-1g05627	Auto	Auto	0	0	0	0	0	0	0	0	0	5.817377299	-0.344119587	0.344119587	0.107994959	0.586189778	5.601249332	5.66947504	6.137929997	5.80081626	NON	NON	MvSl-1064-A2-R4_MC04-1g05903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC04-1g05866	Auto	Auto	0	0	0	0	0	0	0	0	3	6.685668282	-0.304867172	0.304867172	0.108609629	0.588778512	6.537988019	6.512930509	6.691002043	6.957065387	NON	NON	MvSl-1064-A2-R4_MC04-1g06142	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g08121	Auto	Auto	0	0	0	0	0	0	0	0	0	5.224657547	0.403625382	0.403625382	0.108762517	0.589233685	5.591383573	5.205598012	4.74896297	5.229179445	NON	NON	MvSl-1064-A2-R4_MC07g08386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11437	Auto	Auto	0	0	1	0	0	0	0	0	0	4.22020033	0.418002054	0.418002054	0.108890048	0.589550996	4.352171408	4.469416135	3.999386353	3.992871997	NON	NON	MvSl-1064-A2-R4_MC13g11698	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01984	Auto	Auto	0	1	2	0	0	0	0	0	0	7.065580546	-0.302533367	0.302533367	0.109011563	0.58983535	6.826943288	6.982180405	7.238904853	7.178379066	NON	NON	MvSl-1064-A2-R4_MC01g02265	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02145	Auto	Auto	0	0	0	0	0	0	0	0	0	4.950113218	-0.473910031	0.473910031	0.109245618	0.590617968	4.501122561	4.866592619	5.52764475	4.686721951	NON	NON	MvSl-1064-A2-R4_MC01g02426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09166	Auto	Auto	0	0	0	0	0	0	0	0	0	1.974966139	0.584003427	0.584003427	0.109294377	0.590617968	2.183786193	2.266854998	1.694533862	1.616865351	NON	NON	MvSl-1064-A2-R4_MC09g09441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC03g04750	Auto	Auto	0	0	0	0	0	0	0	0	0	6.444093475	-0.300435647	0.300435647	0.109828494	0.592007436	6.235398905	6.335742503	6.536018599	6.635429746	NON	NON	MvSl-1064-A2-R4_MC03g05028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02792	Auto	Auto	0	0	2	0	1	0	0	0	0	8.323145257	-0.379463238	0.379463238	0.110464585	0.594311983	7.977881434	8.251386445	8.604465514	8.388342233	NON	NON	MvSl-1064-A2-R4_MC01g03074	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08534	Auto	Auto	0	0	0	0	4	0	0	0	0	6.236777467	-0.331133667	0.331133667	0.110827883	0.594498295	5.940175803	6.174746834	6.553268105	6.212354424	NON	NON	MvSl-1064-A2-R4_MC08-1g08799	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09358	Auto	Auto	0	0	0	0	0	0	0	0	0	5.25748357	-0.35222373	0.35222373	0.110790894	0.594498295	5.064717852	5.078582277	5.509242684	5.331130959	NON	NON	MvSl-1064-A2-R4_MC09g09632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10841	Auto	Auto	0	0	0	0	0	0	0	0	0	8.24717371	-0.409428216	0.409428216	0.110877748	0.594498295	7.833196314	8.199836986	8.650417597	8.18742368	NON	NON	MvSl-1064-A2-R4_MC12g11104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01931	Auto	Auto	0	4	0	0	0	0	0	0	0	5.252719396	0.412493847	0.412493847	0.111081572	0.595010247	5.249924908	5.613646672	5.293539963	4.71113185	NON	NON	MvSl-1064-A2-R4_MC01g02212	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC15g12031	Auto	Auto	0	0	0	0	0	0	0	1	1	6.78462646	0.292043949	0.292043949	0.11181209	0.59817369	6.832936716	7.007761357	6.586362675	6.674746223	NON	NON	MvSl-1064-A2-R4_MC15g12280	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02425	Auto	Auto	0	0	0	6	4	0	0	0	0	6.23148504	0.302808529	0.302808529	0.112216174	0.598914542	6.419519524	6.328147747	6.075624692	6.068620741	NON	NON	MvSl-1064-A2-R4_MC01g02707	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06921	Auto	Auto	0	0	0	0	1	0	0	0	0	7.474116418	-0.346196741	0.346196741	0.112202885	0.598914542	7.185151593	7.389381571	7.825238103	7.420116416	NON	NON	MvSl-1064-A2-R4_MC06-1g07184	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g07869	Auto	Auto	0	0	0	0	0	0	0	0	0	11.80296701	0.815663815	0.815663815	0.112196511	0.598914542	11.37900063	12.65526015	11.78717958	10.68298818	NON	NON	MvSl-1064-A2-R4_MC07g08134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02240	Auto	Auto	0	0	0	0	0	0	0	1	0	4.559898619	0.420791791	0.420791791	0.112497376	0.599839866	4.5220475	4.952527939	4.459390212	4.19677591	NON	NON	MvSl-1064-A2-R4_MC01g02522	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11640	Auto	Auto	0	0	0	0	0	0	0	0	0	5.472378646	-0.396052675	0.396052675	0.113840574	0.605614853	5.096952253	5.409679522	5.91841952	5.337024857	NON	NON	MvSl-1064-A2-R4_MC13g11901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g07690	Auto	Auto	0	0	0	0	0	0	0	0	1	6.813128637	0.331111001	0.331111001	0.114466648	0.608566776	6.9500632	6.987547304	6.876682203	6.351815989	NON	NON	MvSl-1064-A2-R4_MC07g07955	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC10-2g10101	Auto	Auto	0	0	0	0	0	0	0	0	0	1.670726561	0.606930675	0.606930675	0.114997232	0.610249124	2.041971863	1.804622046	1.37790071	1.300315986	NON	NON	MvSl-1064-A2-R4_MC10g10365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11445	Auto	Auto	0	0	0	0	0	0	0	0	0	7.775759947	-0.34039641	0.34039641	0.115280682	0.610616205	7.443169236	7.733668068	7.988124636	7.881838689	NON	NON	MvSl-1064-A2-R4_MC13g11706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC03g04294	Auto	Auto	0	0	0	0	0	0	0	0	0	6.40177414	-0.295854653	0.295854653	0.115584902	0.611848502	6.201519055	6.290431181	6.536844698	6.547510181	NON	NON	MvSl-1064-A2-R4_MC03g04572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02817	Auto	Auto	0	0	0	0	0	0	0	0	0	7.059815486	-0.301855167	0.301855167	0.115904409	0.611908122	7.015292879	6.777435749	7.184064476	7.221498732	NON	NON	MvSl-1064-A2-R4_MC01g03099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
