genea1	dNa1	dNa1se	dSa1	dSa1se	dNdSa1	chr	chrom	DE	a1expmean	haploid
MvSl-1064-A2-R4_MC08-2g09107	0.00556	0.00321	0.00938	0.00664	0.592687	aAutosome	aAutosome	NON	6.77423	A2
MvSl-1064-A2-R4_MC08-2g09114	0	0.00012	0.00001	0.004	0	aAutosome	aAutosome	NON	5.44804	A2
MvSl-1064-A2-R4_MC08-2g09122	0.00567	0.00334	0.02436	0.01252	0.232749	aAutosome	aAutosome	NON	6.49011	A2
MvSl-1064-A2-R4_MC08-2g09123	0.00475	0.00275	0.00719	0.00511	0.660548	aAutosome	aAutosome	NON	5.72506	A2
MvSl-1064-A2-R4_MC08-2g09129	0.0017	0.00085	0.00356	0.00206	0.477394	aAutosome	aAutosome	NON	8.45826	A2
MvSl-1064-A2-R4_MC08-2g09131	0.00001	0.0001	0.00557	0.00529	0.00179501	aAutosome	aAutosome	NON	6.17791	A2
MvSl-1064-A2-R4_MC08-2g09137	0.00435	0.00218	0.00475	0.00338	0.915597	aAutosome	aAutosome	NON	3.27919	A2
MvSl-1064-A2-R4_MC08-2g09141	0.00393	0.00278	0.01291	0.00916	0.304392	aAutosome	aAutosome	NON	4.51034	A2
MvSl-1064-A2-R4_MC08-2g09143	0.00645	0.00268	0.00766	0.00333	0.841927	aAutosome	aAutosome	NON	5.85791	A2
MvSl-1064-A2-R4_MC08-2g09144	0.00254	0.00108	0.0133	0.00536	0.190963	aAutosome	aAutosome	NON	6.48903	A2
MvSl-1064-A2-R4_MC08-2g09146	0.00607	0.00426	0.0095	0.00935	0.63888	aAutosome	aAutosome	NON	9.96518	A2
MvSl-1064-A2-R4_MC08-2g09149	0.00001	0	0.00797	0.00087	0.00125455	aAutosome	aAutosome	NON	8.82806	A2
MvSl-1064-A2-R4_MC08-2g09151	0.00477	0.00181	0.00319	0.0012	1.49483	aAutosome	aAutosome	NON	6.94944	A2
MvSl-1064-A2-R4_MC08-2g09152	0.00374	0.00262	0.00528	0.00517	0.708199	aAutosome	aAutosome	NON	7.08858	A2
MvSl-1064-A2-R4_MC08-2g09155	0.0043	0.00431	0.00004	0	104.878	aAutosome	aAutosome	NON	5.4761	A2
MvSl-1064-A2-R4_MC08-2g09156	0.00318	0.00319	0.01409	0.01005	0.225676	aAutosome	aAutosome	NON	9.69532	A2
MvSl-1064-A2-R4_MC08-2g09158	0.00333	0.00335	0.02363	0.01685	0.140917	aAutosome	aAutosome	NON	4.31693	A2
MvSl-1064-A2-R4_MC09g09207	0.00341	0.00152	0.00917	0.00415	0.371824	aAutosome	aAutosome	NON	3.77952	A2
MvSl-1064-A2-R4_MC09g09208	0.00593	0.00297	0.00486	0.00491	1.21991	aAutosome	aAutosome	NON	8.25875	A2
MvSl-1064-A2-R4_MC09g09209	0.00424	0.00425	0.00004	0	103.415	aAutosome	aAutosome	NON	4.8369	A2
MvSl-1064-A2-R4_MC09g09224	0.00351	0.00352	0.0086	0.00864	0.408092	aAutosome	aAutosome	NON	4.54846	A2
MvSl-1064-A2-R4_MC09g09225	0.00275	0.00195	0.0086	0.00611	0.31973	aAutosome	aAutosome	NON	7.48151	A2
MvSl-1064-A2-R4_MC09g09226	0.00222	0.00114	0.00423	0.00206	0.524699	aAutosome	aAutosome	NON	6.3891	A2
MvSl-1064-A2-R4_MC09g09227	0.00794	0.00247	0.01183	0.00385	0.671118	aAutosome	aAutosome	NON	5.92807	A2
MvSl-1064-A2-R4_MC09g09229	0.00001	0	0.00898	0.00091	0.00111346	aAutosome	aAutosome	NON	7.81771	A2
MvSl-1064-A2-R4_MC09g09233	0.0028	0.00201	0.02511	0.01273	0.111505	aAutosome	aAutosome	NON	9.45188	A2
MvSl-1064-A2-R4_MC09g09234	0.00661	0.0022	0.00564	0.00322	1.17178	aAutosome	aAutosome	NON	6.36874	A2
MvSl-1064-A2-R4_MC09g09255	0.00182	0.00129	0.01835	0.00755	0.0991772	aAutosome	aAutosome	NON	8.06562	A2
MvSl-1064-A2-R4_MC09g09257	0.00677	0.00304	0.00691	0.00493	0.979598	aAutosome	aAutosome	NON	2.76296	A2
MvSl-1064-A2-R4_MC09g09266	0.00141	0.00143	0.00424	0.00429	0.332469	aAutosome	aAutosome	NON	6.09887	A2
MvSl-1064-A2-R4_MC09g09298	0.00424	0.00423	0.00906	0.00905	0.46794	aAutosome	aAutosome	NON	4.36914	A2
MvSl-1064-A2-R4_MC09g09301	0.00535	0.00379	0.01446	0.01028	0.369961	aAutosome	aAutosome	NON	2.7809	A2
MvSl-1064-A2-R4_MC09g09308	0.00327	0.00232	0.009	0.00642	0.363293	aAutosome	aAutosome	NON	6.71122	A2
MvSl-1064-A2-R4_MC09g09311	0.00617	0.00437	0.00006	0.00052	101.148	aAutosome	aAutosome	NON	6.75755	A2
MvSl-1064-A2-R4_MC09g09321	0.00761	0.00539	0.00864	0.00863	0.880685	aAutosome	aAutosome	NON	4.5617	A2
MvSl-1064-A2-R4_MC09g09323	0.00001	0	0.00579	0.0001	0.00172682	aAutosome	aAutosome	NON	2.88814	A2
MvSl-1064-A2-R4_MC09g09324	0.00673	0.00275	0.00795	0.00561	0.846434	aAutosome	aAutosome	NON	6.91135	A2
MvSl-1064-A2-R4_MC09g09328	0.00237	0.00137	0.00557	0.00394	0.425417	aAutosome	aAutosome	NON	3.81639	A2
MvSl-1064-A2-R4_MC09g09330	0.00002	0	0.01807	0.00137	0.00110675	aAutosome	aAutosome	NON	4.10712	A2
MvSl-1064-A2-R4_MC09g09333	0	0	0	0	0	aAutosome	aAutosome	NON	8.86393	A2
MvSl-1064-A2-R4_MC09g09335	0.0105	0.00609	0.01185	0.01188	0.886001	aAutosome	aAutosome	NON	7.14886	A2
MvSl-1064-A2-R4_MC09g09339	0.00001	0.00006	0.00777	0.00798	0.00128684	aAutosome	aAutosome	NON	5.68106	A2
MvSl-1064-A2-R4_MC09g09344	0.00825	0.00311	0.00291	0.00277	2.83408	aAutosome	aAutosome	NON	6.41011	A2
MvSl-1064-A2-R4_MC09g09345	0	0.00079	0.00001	0	0	aAutosome	aAutosome	NON	6.55411	A2
MvSl-1064-A2-R4_MC09g09348	0.00663	0.00474	0.00007	0.00098	93.3803	aAutosome	aAutosome	NON	5.34487	A2
MvSl-1064-A2-R4_MC09g09354	0.00268	0.00268	0.00003	0	86.4516	aAutosome	aAutosome	NON	6.98251	A2
MvSl-1064-A2-R4_MC09g09355	0	0	0.00002	0	0	aAutosome	aAutosome	NON	7.78615	A2
MvSl-1064-A2-R4_MC09g09357	0.00816	0.00335	0.00341	0.00348	2.39226	aAutosome	aAutosome	NON	7.72552	A2
MvSl-1064-A2-R4_MC09g09359	0	0.01694	0.00001	0.03913	0	aAutosome	aAutosome	NON	5.58853	A2
MvSl-1064-A2-R4_MC09g09363	0.00329	0.00331	0.00779	0.00786	0.422282	aAutosome	aAutosome	NON	8.69452	A2
MvSl-1064-A2-R4_MC09g09369	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.20282	A2
MvSl-1064-A2-R4_MC09g09378	0.00336	0.00151	0.0163	0.00581	0.206122	aAutosome	aAutosome	NON	6.28447	A2
MvSl-1064-A2-R4_MC09g09380	0.00279	0.00137	0.00312	0.00215	0.893944	aAutosome	aAutosome	NON	4.62209	A2
MvSl-1064-A2-R4_MC09g09383	0.00106	0.00077	0.00718	0.00381	0.147612	aAutosome	aAutosome	NON	5.71695	A2
MvSl-1064-A2-R4_MC09g09384	0.0042	0.00242	0.00486	0.00482	0.86402	aAutosome	aAutosome	NON	4.18275	A2
MvSl-1064-A2-R4_MC09g09386	0.00912	0.00527	0.00604	0.006	1.50968	aAutosome	aAutosome	NON	7.82524	A2
MvSl-1064-A2-R4_MC09g09387	0.00769	0.00341	0.013	0.00643	0.591493	aAutosome	aAutosome	NON	5.97654	A2
MvSl-1064-A2-R4_MC09g09388	0.0011	0.00109	0.00293	0.00293	0.375299	aAutosome	aAutosome	NON	4.40817	A2
MvSl-1064-A2-R4_MC09g09394	0.00317	0.0018	0.01385	0.00564	0.228864	aAutosome	aAutosome	NON	6.28022	A2
MvSl-1064-A2-R4_MC09g09396	0.00234	0.00234	0.00578	0.00579	0.404774	aAutosome	aAutosome	NON	5.79727	A2
MvSl-1064-A2-R4_MC09g09398	0.00202	0.00208	0.00792	0.0082	0.255018	aAutosome	aAutosome	NON	7.39605	A2
MvSl-1064-A2-R4_MC09g09401	0.00673	0.00477	0.00007	0.0006	94.7887	aAutosome	aAutosome	NON	8.20336	A2
MvSl-1064-A2-R4_MC09g09408	0.00497	0.00284	0.00707	0.00493	0.702871	aAutosome	aAutosome	NON	4.70767	A2
MvSl-1064-A2-R4_MC09g09409	0.00372	0.00374	0.01667	0.01187	0.223142	aAutosome	aAutosome	NON	6.14396	A2
MvSl-1064-A2-R4_MC09g09410	0.00217	0.00218	0.01244	0.00724	0.174423	aAutosome	aAutosome	NON	5.8413	A2
MvSl-1064-A2-R4_MC09g09412	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.58759	A2
MvSl-1064-A2-R4_MC09g09414	0.00818	0.00412	0.00008	0.00062	100.988	aAutosome	aAutosome	NON	5.95219	A2
MvSl-1064-A2-R4_MC09g09415	0.00651	0.00288	0.00224	0.00208	2.90495	aAutosome	aAutosome	NON	7.11321	A2
MvSl-1064-A2-R4_MC09g09420	0.013	0.00587	0.01618	0.00947	0.803411	aAutosome	aAutosome	NON	2.66155	A2
MvSl-1064-A2-R4_MC09g09421	0.0022	0.0011	0.01073	0.00409	0.205014	aAutosome	aAutosome	NON	5.28553	A2
MvSl-1064-A2-R4_MC09g09424	0.00064	0.00065	0.00529	0.00266	0.12096	aAutosome	aAutosome	NON	8.20937	A2
MvSl-1064-A2-R4_MC09g09427	0.00701	0.00287	0.01235	0.00555	0.567565	aAutosome	aAutosome	NON	3.89217	A2
MvSl-1064-A2-R4_MC09g09428	0.00426	0.00429	0.00966	0.00977	0.440948	aAutosome	aAutosome	NON	4.55348	A2
MvSl-1064-A2-R4_MC09g09433	0.002	0.00142	0.00002	0.00016	95.2381	aAutosome	aAutosome	NON	4.54984	A2
MvSl-1064-A2-R4_MC09g09434	0.00784	0.00556	0.00894	0.00895	0.876859	aAutosome	aAutosome	NON	9.05913	A2
MvSl-1064-A2-R4_MC09g09435	0.00482	0.0024	0.00415	0.00406	1.16117	aAutosome	aAutosome	NON	5.66228	A2
MvSl-1064-A2-R4_MC09g09438	0.00812	0.00226	0.00968	0.00367	0.838756	aAutosome	aAutosome	NON	6.61858	A2
MvSl-1064-A2-R4_MC09g09448	0.00618	0.00314	0.02244	0.01024	0.275389	aAutosome	aAutosome	NON	7.7763	A2
MvSl-1064-A2-R4_MC09g09451	0.00556	0.0019	0.01272	0.00462	0.437073	aAutosome	aAutosome	NON	8.68789	A2
MvSl-1064-A2-R4_MC09g09453	0.003	0.00302	0.00963	0.00968	0.311494	aAutosome	aAutosome	NON	4.07807	A2
MvSl-1064-A2-R4_MC09g09458	0.00001	0	0.00799	0.00051	0.00125141	aAutosome	aAutosome	NON	5.67555	A2
MvSl-1064-A2-R4_MC09g09460	0.00286	0.00289	0.02017	0.01444	0.141788	aAutosome	aAutosome	NON	3.30634	A2
MvSl-1064-A2-R4_MC09g09461	0.00686	0.00402	0.01372	0.01	0.499964	aAutosome	aAutosome	NON	3.38114	A2
MvSl-1064-A2-R4_MC09g09463	0.00371	0.00371	0.00004	0.00015	90.4878	aAutosome	aAutosome	NON	7.83576	A2
MvSl-1064-A2-R4_MC09g09467	0.0039	0.00387	0.0137	0.01341	0.284651	aAutosome	aAutosome	NON	5.60499	A2
MvSl-1064-A2-R4_MC09g09470	0.00208	0.00148	0.01474	0.00744	0.141103	aAutosome	aAutosome	NON	5.59332	A2
MvSl-1064-A2-R4_MC09g09471	0.00075	0.00075	0.0194	0.00565	0.0386578	aAutosome	aAutosome	NON	6.64266	A2
MvSl-1064-A2-R4_MC09g09475	0.0092	0.00462	0.01249	0.0089	0.73653	aAutosome	aAutosome	NON	6.48213	A2
MvSl-1064-A2-R4_MC09g09478	0.00205	0.00205	0.00002	0.00013	97.619	aAutosome	aAutosome	NON	8.37299	A2
MvSl-1064-A2-R4_MC09g09482	0.00592	0.00268	0.01875	0.0078	0.315716	aAutosome	aAutosome	NON	4.32275	A2
MvSl-1064-A2-R4_MC09g09487	0.00366	0.00165	0.00648	0.00378	0.564728	aAutosome	aAutosome	NON	4.64874	A2
MvSl-1064-A2-R4_MC09g09492	0.00314	0.00311	0.00342	0.00339	0.91786	aAutosome	aAutosome	NON	4.65705	A2
MvSl-1064-A2-R4_MC09g09494	0.00935	0.00541	0.00009	0.0004	102.747	aAutosome	aAutosome	NON	5.91832	A2
MvSl-1064-A2-R4_MC09g09497	0.00819	0.00475	0.00008	0.00055	101.111	aAutosome	aAutosome	NON	7.37455	A2
MvSl-1064-A2-R4_MC09g09498	0.00441	0.00311	0.00585	0.00581	0.753717	aAutosome	aAutosome	NON	5.70877	A2
MvSl-1064-A2-R4_MC09g09499	0.00231	0.00134	0.0097	0.00437	0.23812	aAutosome	aAutosome	NON	6.21861	A2
MvSl-1064-A2-R4_MC09g09500	0.00734	0.00369	0.01156	0.00671	0.634893	aAutosome	aAutosome	NON	6.14047	A2
MvSl-1064-A2-R4_MC09g09503	0.00683	0.00376	0.01022	0.0067	0.668232	aAutosome	aAutosome	NON	5.48035	A2
MvSl-1064-A2-R4_MC09g09505	0.01432	0.00545	0.02	0.01011	0.715964	aAutosome	aAutosome	NON	7.47162	A2
MvSl-1064-A2-R4_MC09g09514	0.00368	0.0026	0.00974	0.00566	0.377785	aAutosome	aAutosome	NON	4.70139	A2
MvSl-1064-A2-R4_MC09g09527	0	0.00005	0.00001	0	0	aAutosome	aAutosome	NON	6.21907	A2
MvSl-1064-A2-R4_MC09g09528	0	0.00529	0.00001	0.01042	0	aAutosome	aAutosome	NON	7.33432	A2
MvSl-1064-A2-R4_MC09g09529	0.00001	0	0.00876	0	0.00114142	aAutosome	aAutosome	NON	5.87969	A2
MvSl-1064-A2-R4_MC09g09532	0.00263	0.00264	0.00667	0.0067	0.394244	aAutosome	aAutosome	NON	5.94153	A2
MvSl-1064-A2-R4_MC09g09544	0.00095	0.00095	0.01029	0.00517	0.0923137	aAutosome	aAutosome	NON	7.50945	A2
MvSl-1064-A2-R4_MC09g09546	0.00001	0.00004	0.00714	0.0071	0.00140036	aAutosome	aAutosome	NON	7.29541	A2
MvSl-1064-A2-R4_MC09g09547	0.00003	0	0.02876	0.00217	0.00104308	aAutosome	aAutosome	NON	5.53387	A2
MvSl-1064-A2-R4_MC09g09550	0.00248	0.00144	0.00617	0.0031	0.40188	aAutosome	aAutosome	NON	4.93012	A2
MvSl-1064-A2-R4_MC09g09552	0.00184	0.00132	0.00298	0.00306	0.617243	aAutosome	aAutosome	NON	5.0584	A2
MvSl-1064-A2-R4_MC09g09553	0.00397	0.00144	0.00861	0.00335	0.461038	aAutosome	aAutosome	NON	6.52819	A2
MvSl-1064-A2-R4_MC09g09558	0.00001	0	0.00611	0.00074	0.00163639	aAutosome	aAutosome	NON	6.01069	A2
MvSl-1064-A2-R4_MC09g09562	0.00912	0.0041	0.01096	0.00637	0.832041	aAutosome	aAutosome	NON	6.437	A2
MvSl-1064-A2-R4_MC09g09563	0.00277	0.00278	0.00003	0.00003	89.3548	aAutosome	aAutosome	NON	6.20482	A2
MvSl-1064-A2-R4_MC09g09564	0.00613	0.00355	0.00006	0.00034	100.492	aAutosome	aAutosome	NON	8.05781	A2
MvSl-1064-A2-R4_MC09g09570	0.00416	0.00295	0.01699	0.0099	0.244836	aAutosome	aAutosome	NON	6.01015	A2
MvSl-1064-A2-R4_MC09g09571	0.00347	0.00351	0.02166	0.01558	0.160196	aAutosome	aAutosome	NON	4.99518	A2
MvSl-1064-A2-R4_MC09g09578	0.00149	0.00149	0.0198	0.00892	0.0752487	aAutosome	aAutosome	NON	8.66702	A2
MvSl-1064-A2-R4_MC09g09579	0.00284	0.00202	0.01068	0.00622	0.265893	aAutosome	aAutosome	NON	5.80033	A2
MvSl-1064-A2-R4_MC09g09581	0.00064	0.00064	0.01279	0.00525	0.0500352	aAutosome	aAutosome	NON	7.61695	A2
MvSl-1064-A2-R4_MC09g09585	0	0.00001	0.004	0.00404	0	aAutosome	aAutosome	NON	6.80986	A2
MvSl-1064-A2-R4_MC09g09587	0.00397	0.00394	0.00851	0.00846	0.466455	aAutosome	aAutosome	NON	6.68529	A2
MvSl-1064-A2-R4_MC09g09589	0.00135	0.00078	0.00968	0.00345	0.139448	aAutosome	aAutosome	NON	6.89715	A2
MvSl-1064-A2-R4_MC09g09590	0.00387	0.00388	0.00004	0	94.3902	aAutosome	aAutosome	NON	5.41794	A2
MvSl-1064-A2-R4_MC09g09592	0.00776	0.00259	0.00636	0.00367	1.21993	aAutosome	aAutosome	NON	7.27516	A2
MvSl-1064-A2-R4_MC09g09595	0.01891	0.00852	0.00019	0.00094	99.0052	aAutosome	aAutosome	NON	6.73236	A2
MvSl-1064-A2-R4_MC09g09601	0.00285	0.00116	0.00331	0.00231	0.860767	aAutosome	aAutosome	NON	5.59876	A2
MvSl-1064-A2-R4_MC09g09602	0.00274	0.00195	0.00849	0.00606	0.322695	aAutosome	aAutosome	NON	0.456054	A2
MvSl-1064-A2-R4_MC09g09608	0.00595	0.00342	0.00905	0.00636	0.657386	aAutosome	aAutosome	NON	6.90956	A2
MvSl-1064-A2-R4_MC09g09609	0.00953	0.00676	0.00966	0.00971	0.98644	aAutosome	aAutosome	NON	7.21534	A2
MvSl-1064-A2-R4_MC09g09610	0.00489	0.00219	0.0046	0.00326	1.06281	aAutosome	aAutosome	NON	8.24298	A2
MvSl-1064-A2-R4_MC09g09611	0.00184	0.00184	0.00002	0	87.619	aAutosome	aAutosome	NON	6.98431	A2
MvSl-1064-A2-R4_MC09g09612	0.00468	0.00469	0.00005	0.00035	91.7647	aAutosome	aAutosome	NON	3.01933	A2
MvSl-1064-A2-R4_MC09g09613	0.00593	0.00343	0.00485	0.00483	1.22243	aAutosome	aAutosome	NON	5.64148	A2
MvSl-1064-A2-R4_MC09g09615	0.00315	0.00315	0.00929	0.00932	0.339038	aAutosome	aAutosome	NON	5.62386	A2
MvSl-1064-A2-R4_MC09g09616	0.00518	0.00259	0.01369	0.00688	0.378351	aAutosome	aAutosome	NON	7.96206	A2
MvSl-1064-A2-R4_MC09g09627	0.00001	0	0.00709	0.00032	0.00141024	aAutosome	aAutosome	NON	6.16821	A2
MvSl-1064-A2-R4_MC09g09630	0.0019	0.00187	0.00387	0.00382	0.490829	aAutosome	aAutosome	NON	8.36521	A2
MvSl-1064-A2-R4_MC09g09631	0.00447	0.00449	0.00005	0.00037	87.6471	aAutosome	aAutosome	NON	3.81749	A2
MvSl-1064-A2-R4_MC09g09632	0.00276	0.00139	0.01106	0.00454	0.249525	aAutosome	aAutosome	NON	5.02247	A2
MvSl-1064-A2-R4_MC09g09638	0.00001	0	0.00923	0.00103	0.00108331	aAutosome	aAutosome	NON	6.84727	A2
MvSl-1064-A2-R4_MC09g09643	0.00002	0	0.01526	0.00071	0.00131053	aAutosome	aAutosome	NON	5.29745	A2
MvSl-1064-A2-R4_MC09g09645	0.00576	0.00409	0.00006	0.00049	94.4262	aAutosome	aAutosome	NON	5.98119	A2
MvSl-1064-A2-R4_MC09g09647	0	0.02655	0.00001	0.06487	0	aAutosome	aAutosome	NON	0.13571	A2
MvSl-1064-A2-R4_MC09g09649	0.00354	0.00251	0.00924	0.00536	0.383075	aAutosome	aAutosome	NON	5.55707	A2
MvSl-1064-A2-R4_MC09g09650	0.00001	0	0.01087	0.0005	0.000919879	aAutosome	aAutosome	NON	6.45274	A2
MvSl-1064-A2-R4_MC09g09655	0.00438	0.0044	0.00004	0.00038	106.829	aAutosome	aAutosome	NON	3.7888	A2
MvSl-1064-A2-R4_MC09g09656	0	0	0.0048	0.00146	0	aAutosome	aAutosome	NON	4.73663	A2
MvSl-1064-A2-R4_MC09g09661	0.00965	0.00343	0.01169	0.00592	0.825421	aAutosome	aAutosome	NON	6.40706	A2
MvSl-1064-A2-R4_MC09g09663	0.0053	0.00309	0.01642	0.00963	0.322757	aAutosome	aAutosome	NON	6.92839	A2
MvSl-1064-A2-R4_MC09g09673	0.00371	0.00371	0.00004	0	90.4878	aAutosome	aAutosome	NON	8.98566	A2
MvSl-1064-A2-R4_MC09g09678	0.00004	0	0.03871	0.00258	0.0010333	aAutosome	aAutosome	NON	6.30421	A2
MvSl-1064-A2-R4_MC09g09680	0.00438	0.00442	0.03012	0.02151	0.145413	aAutosome	aAutosome	NON	5.58215	A2
MvSl-1064-A2-R4_MC09g09681	0.00432	0.0025	0.01302	0.00758	0.331772	aAutosome	aAutosome	NON	6.58457	A2
MvSl-1064-A2-R4_MC09g09684	0.00148	0.00105	0.00546	0.00316	0.271013	aAutosome	aAutosome	NON	6.66878	A2
MvSl-1064-A2-R4_MC09g09685	0.00425	0.0026	0.00733	0.00515	0.57973	aAutosome	aAutosome	NON	6.52002	A2
MvSl-1064-A2-R4_MC09g09687	0.00577	0.00334	0.00991	0.00704	0.582181	aAutosome	aAutosome	NON	6.38631	A2
MvSl-1064-A2-R4_MC09g09688	0.00001	0	0.00518	0.00117	0.00193013	aAutosome	aAutosome	NON	5.04006	A2
MvSl-1064-A2-R4_MC09g09690	0.00925	0.00536	0.00594	0.0059	1.55698	aAutosome	aAutosome	NON	4.94274	A2
MvSl-1064-A2-R4_MC09g09693	0	0	0	0	0	aAutosome	aAutosome	NON	3.91137	A2
MvSl-1064-A2-R4_MC09g09698	0.00576	0.00259	0.02346	0.00836	0.245514	aAutosome	aAutosome	NON	7.33686	A2
MvSl-1064-A2-R4_MC09g09706	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.20579	A2
MvSl-1064-A2-R4_MC09g09710	0.00002	0	0.019	0.00151	0.00105258	aAutosome	aAutosome	NON	3.92519	A2
MvSl-1064-A2-R4_MC09g09711	0.00276	0.00277	0.01688	0.01206	0.163497	aAutosome	aAutosome	NON	3.84628	A2
MvSl-1064-A2-R4_MC09g09713	0.01423	0.00714	0.00014	0	100.922	aAutosome	aAutosome	NON	6.86831	A2
MvSl-1064-A2-R4_MC09g09714	0.00631	0.00365	0.00006	0.0002	103.443	aAutosome	aAutosome	NON	7.12111	A2
MvSl-1064-A2-R4_MC09g09715	0.00585	0.00415	0.00646	0.00648	0.905433	aAutosome	aAutosome	NON	6.26855	A2
MvSl-1064-A2-R4_MC09g09718	0.00807	0.00574	0.00008	0.00034	99.6296	aAutosome	aAutosome	NON	6.61098	A2
MvSl-1064-A2-R4_MC09g09729	0.00593	0.00297	0.00006	0.00003	97.2131	aAutosome	aAutosome	NON	0.301101	A2
MvSl-1064-A2-R4_MC09g09730	0.00264	0.00132	0.00899	0.00369	0.293627	aAutosome	aAutosome	NON	4.88541	A2
MvSl-1064-A2-R4_MC09g09731	0.00905	0.00514	0.01602	0.01106	0.564884	aAutosome	aAutosome	NON	4.79924	A2
MvSl-1064-A2-R4_MC09g09732	0.00813	0.00408	0.00857	0.00609	0.948547	aAutosome	aAutosome	NON	4.41933	A2
MvSl-1064-A2-R4_MC09g09735	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.38927	A2
MvSl-1064-A2-R4_MC09g09736	0.0047	0.00262	0.01911	0.00841	0.245932	aAutosome	aAutosome	NON	4.52039	A2
MvSl-1064-A2-R4_MC09g09738	0.0031	0.00148	0.00781	0.0041	0.396876	aAutosome	aAutosome	NON	4.01568	A2
MvSl-1064-A2-R4_MC09g09746	0.00786	0.00456	0.00485	0.00486	1.62028	aAutosome	aAutosome	NON	6.52511	A2
MvSl-1064-A2-R4_MC09g09747	0.0031	0.0031	0.00625	0.00626	0.495921	aAutosome	aAutosome	NON	4.97886	A2
MvSl-1064-A2-R4_MC09g09757	0.00489	0.00247	0.00283	0.0029	1.7273	aAutosome	aAutosome	NON	6.66394	A2
MvSl-1064-A2-R4_MC09g09767	0.00261	0.00262	0.02048	0.0146	0.127435	aAutosome	aAutosome	NON	6.52698	A2
MvSl-1064-A2-R4_MC09g09768	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.98178	A2
MvSl-1064-A2-R4_MC09g09786	0.00367	0.00259	0.00918	0.0065	0.399739	aAutosome	aAutosome	NON	9.03775	A2
MvSl-1064-A2-R4_MC09g09788	0.00443	0.00445	0.0124	0.01248	0.357229	aAutosome	aAutosome	NON	6.32059	A2
MvSl-1064-A2-R4_MC09g09789	0.00582	0.00415	0.02711	0.01593	0.214673	aAutosome	aAutosome	NON	6.06449	A2
MvSl-1064-A2-R4_MC09g09793	0.00324	0.00226	0.0043	0.00417	0.753313	aAutosome	aAutosome	NON	6.75435	A2
MvSl-1064-A2-R4_MC09g09795	0.00001	0	0.00762	0	0.00131216	aAutosome	aAutosome	NON	8.52134	A2
MvSl-1064-A2-R4_MC09g09798	0.00834	0.00418	0.00008	0	102.963	aAutosome	aAutosome	NON	7.79077	A2
MvSl-1064-A2-R4_MC09g09799	0.00092	0.0009	0.00208	0.00204	0.442095	aAutosome	aAutosome	NON	6.35833	A2
MvSl-1064-A2-R4_MC09g09802	0.00536	0.00152	0.00618	0.00239	0.867174	aAutosome	aAutosome	NON	5.39284	A2
MvSl-1064-A2-R4_MC09g09821	0	0.01092	0.00001	0.02358	0	aAutosome	aAutosome	NON	5.71319	A2
MvSl-1064-A2-R4_MC09g09825	0.00318	0.00319	0.00606	0.00608	0.524666	aAutosome	aAutosome	NON	5.94705	A2
MvSl-1064-A2-R4_MC09g09827	0.00001	0	0.00608	0	0.00164447	aAutosome	aAutosome	NON	6.77843	A2
MvSl-1064-A2-R4_MC09g09833	0.01051	0.00607	0.00974	0.00972	1.07894	aAutosome	aAutosome	NON	5.78425	A2
MvSl-1064-A2-R4_MC09g09834	0	0.00005	0.00002	0	0	aAutosome	aAutosome	NON	7.12642	A2
MvSl-1064-A2-R4_MC10g09864	0.00001	0	0.00648	0.00034	0.00154297	aAutosome	aAutosome	NON	6.75018	A2
MvSl-1064-A2-R4_MC10g09867	0.00496	0.00248	0.0054	0.00381	0.918348	aAutosome	aAutosome	NON	6.37845	A2
MvSl-1064-A2-R4_MC10g09868	0.0063	0.002	0.01233	0.00468	0.510907	aAutosome	aAutosome	NON	6.12576	A2
MvSl-1064-A2-R4_MC10g09869	0.00165	0.00165	0.01177	0.00836	0.140175	aAutosome	aAutosome	NON	8.32641	A2
MvSl-1064-A2-R4_MC10g09870	0.0102	0.00454	0.00802	0.00554	1.27166	aAutosome	aAutosome	NON	6.91193	A2
MvSl-1064-A2-R4_MC10g09874	0.00431	0.0025	0.01476	0.00666	0.291986	aAutosome	aAutosome	NON	5.76054	A2
MvSl-1064-A2-R4_MC10g09876	0.00498	0.00352	0.00778	0.00779	0.640021	aAutosome	aAutosome	NON	7.74968	A2
MvSl-1064-A2-R4_MC10g09895	0.00809	0.00404	0.00556	0.00548	1.45477	aAutosome	aAutosome	NON	6.03933	A2
MvSl-1064-A2-R4_MC10g09896	0.00551	0.00319	0.0178	0.00895	0.309533	aAutosome	aAutosome	NON	5.98319	A2
MvSl-1064-A2-R4_MC10g09897	0.00418	0.00241	0.00004	0	101.951	aAutosome	aAutosome	NON	7.08138	A2
MvSl-1064-A2-R4_MC10g09900	0.00515	0.00299	0.01889	0.00956	0.272617	aAutosome	aAutosome	NON	7.95473	A2
MvSl-1064-A2-R4_MC10g09908	0.00526	0.00373	0.01302	0.00928	0.403963	aAutosome	aAutosome	NON	5.77632	A2
MvSl-1064-A2-R4_MC10g09910	0.00812	0.00578	0.00008	0.00031	100.247	aAutosome	aAutosome	NON	5.29755	A2
